order_id,payment_sequential,payment_type,payment_installments,payment_value
ORD_0004374,1,boleto,1,2312.06
ORD_0004375,1,boleto,1,2438.32
ORD_0004376,1,credit_card,3,1433.13
ORD_0004377,1,credit_card,12,1555.37
ORD_0004377,2,voucher,12,60.01
ORD_0004378,1,credit_card,1,2768.53
ORD_0004379,1,voucher,1,1240.55
ORD_0004380,1,credit_card,6,1902.42
ORD_0004381,1,debit_card,6,1208.19
ORD_0004381,2,credit_card,1,34.28
ORD_0004382,1,credit_card,3,2739.96
ORD_0004383,1,credit_card,2,2884.43
ORD_0004383,2,boleto,3,55.66
ORD_0004384,1,voucher,3,470.06
ORD_0004384,2,credit_card,6,28.31
ORD_0004385,1,voucher,2,933.56
ORD_0004386,1,boleto,3,953.97
ORD_0004387,1,credit_card,2,228.37
ORD_0004387,2,credit_card,1,39.56
ORD_0004388,1,credit_card,1,1032.87
ORD_0004388,2,voucher,1,78.34
ORD_0004389,1,voucher,1,837.55
ORD_0004390,1,credit_card,6,1582.57
ORD_0004391,1,credit_card,1,2667.36
ORD_0004392,1,debit_card,2,1806.25
ORD_0004393,1,credit_card,3,660.73
ORD_0004394,1,boleto,12,2985.66
ORD_0004395,1,debit_card,3,404.16
ORD_0004395,2,credit_card,6,28.92
ORD_0004396,1,boleto,1,73.59
ORD_0004396,2,credit_card,1,76.94
ORD_0004397,1,boleto,1,198.04
ORD_0004398,1,voucher,3,2991.8
ORD_0004399,1,debit_card,12,281.13
ORD_0004400,1,voucher,2,1618.08
ORD_0004401,1,boleto,1,2933.23
ORD_0004402,1,credit_card,3,2357.54
ORD_0004403,1,debit_card,1,2090.13
ORD_0004404,1,debit_card,1,1631.57
ORD_0004405,1,debit_card,12,2532.39
ORD_0004406,1,credit_card,12,250.24
ORD_0004407,1,voucher,1,1993.87
ORD_0004408,1,voucher,6,2284.13
ORD_0004409,1,voucher,1,163.06
ORD_0004410,1,voucher,12,699.75
ORD_0004411,1,credit_card,12,1657.2
ORD_0004412,1,credit_card,1,1106.6
ORD_0004413,1,boleto,1,2068.42
ORD_0004413,2,voucher,6,34.82
ORD_0004414,1,debit_card,6,1252.8
ORD_0004415,1,debit_card,2,2482.75
ORD_0004416,1,credit_card,1,918.17
ORD_0004417,1,credit_card,1,1144.87
ORD_0004418,1,credit_card,1,2262.94
ORD_0004419,1,debit_card,1,1166.94
ORD_0004420,1,credit_card,6,1655.1
ORD_0004421,1,credit_card,1,2153.66
ORD_0004422,1,debit_card,1,1311.07
ORD_0004423,1,credit_card,2,1757.23
ORD_0004424,1,credit_card,12,2020.53
ORD_0004425,1,credit_card,6,2667.84
ORD_0004426,1,debit_card,1,1735.83
ORD_0004427,1,voucher,1,541.48
ORD_0004428,1,debit_card,12,2347.01
ORD_0004429,1,credit_card,12,2026.28
ORD_0004430,1,credit_card,1,2324.85
ORD_0004431,1,boleto,3,729.78
ORD_0004432,1,boleto,2,794.61
ORD_0004433,1,credit_card,1,1079.33
ORD_0004433,2,credit_card,1,16.72
ORD_0004434,1,boleto,12,1443.93
ORD_0004434,2,voucher,2,75.87
ORD_0004435,1,voucher,6,1916.45
ORD_0004436,1,credit_card,6,1972.68
ORD_0004437,1,voucher,12,2492.24
ORD_0004438,1,boleto,1,2830.9
ORD_0004439,1,credit_card,6,676.05
ORD_0004440,1,boleto,2,2461.49
ORD_0004441,1,credit_card,3,1294.54
ORD_0004442,1,debit_card,1,2312.98
ORD_0004443,1,voucher,2,2712.82
ORD_0004444,1,boleto,2,2408.77
ORD_0004445,1,debit_card,6,2483.23
ORD_0004446,1,boleto,12,707.73
ORD_0004447,1,boleto,1,2896.32
ORD_0004448,1,voucher,1,1088.26
ORD_0004449,1,boleto,3,2011.71
ORD_0004450,1,debit_card,6,2783.29
ORD_0004450,2,credit_card,1,70.44
ORD_0004451,1,credit_card,1,380.47
ORD_0004452,1,credit_card,1,2286.06
ORD_0004453,1,credit_card,2,1987.59
ORD_0004454,1,debit_card,1,1670.51
ORD_0004455,1,debit_card,2,1172.03
ORD_0004456,1,credit_card,12,2030
ORD_0004457,1,debit_card,1,258.9
ORD_0004458,1,credit_card,12,1269.04
ORD_0004459,1,voucher,1,164.81
ORD_0004460,1,boleto,1,696.26
ORD_0004461,1,debit_card,12,2620.86
ORD_0004462,1,debit_card,1,1461.16
ORD_0004463,1,credit_card,12,2346.93
ORD_0004464,1,debit_card,1,1101.17
ORD_0004465,1,credit_card,12,1077.95
ORD_0004466,1,debit_card,1,1436.97
ORD_0004467,1,voucher,1,1739.84
ORD_0004467,2,voucher,12,20.78
ORD_0004468,1,credit_card,1,1676.4
ORD_0004469,1,boleto,12,986.83
ORD_0004470,1,credit_card,3,1908.62
ORD_0004471,1,credit_card,12,1005.43
ORD_0004472,1,credit_card,3,1441.81
ORD_0004473,1,voucher,1,1971.74
ORD_0004474,1,credit_card,3,1923.08
ORD_0004474,2,voucher,2,42.49
ORD_0004475,1,credit_card,1,1635.71
ORD_0004476,1,credit_card,12,551.34
ORD_0004477,1,credit_card,6,644.3
ORD_0004478,1,credit_card,1,2934.09
ORD_0004479,1,credit_card,1,1799.12
ORD_0004480,1,credit_card,1,373.33
ORD_0004481,1,credit_card,1,2640.46
ORD_0004482,1,boleto,1,2604.98
ORD_0004482,2,credit_card,6,63.62
ORD_0004483,1,debit_card,3,1119.13
ORD_0004483,2,credit_card,1,15.73
ORD_0004484,1,credit_card,3,2762.13
ORD_0004485,1,voucher,6,108.93
ORD_0004486,1,debit_card,6,2542.28
ORD_0004487,1,debit_card,12,1953.27
ORD_0004488,1,voucher,1,495.52
ORD_0004489,1,credit_card,3,356.01
ORD_0004490,1,credit_card,12,2645.27
ORD_0004491,1,voucher,2,2023.05
ORD_0004492,1,voucher,1,2575.97
ORD_0004493,1,voucher,1,1427.36
ORD_0004494,1,voucher,3,72.56
ORD_0004495,1,credit_card,1,2912.13
ORD_0004495,2,debit_card,1,75.45
ORD_0004496,1,credit_card,1,1957.7
ORD_0004496,2,credit_card,3,27.13
ORD_0004497,1,credit_card,12,1486.9
ORD_0004498,1,debit_card,1,435.8
ORD_0004498,2,credit_card,1,36.51
ORD_0004499,1,debit_card,2,2898.83
ORD_0004500,1,credit_card,1,1265.37
ORD_0004501,1,credit_card,6,1508.4
ORD_0004501,2,credit_card,2,60.94
ORD_0004502,1,debit_card,1,650.51
ORD_0004503,1,credit_card,2,1005.1
ORD_0004504,1,credit_card,1,2039.61
ORD_0004505,1,credit_card,1,1647.53
ORD_0004506,1,credit_card,1,1847.26
ORD_0004507,1,credit_card,3,2906.46
ORD_0004508,1,boleto,1,633
ORD_0004509,1,boleto,1,2468.31
ORD_0004509,2,credit_card,6,72.83
ORD_0004510,1,credit_card,2,2502.76
ORD_0004511,1,credit_card,2,1853.44
ORD_0004512,1,debit_card,1,485.67
ORD_0004513,1,credit_card,3,2734.6
ORD_0004514,1,credit_card,6,2748.84
ORD_0004514,2,debit_card,2,76.47
ORD_0004515,1,boleto,12,2763.92
ORD_0004516,1,boleto,1,1918.16
ORD_0004517,1,debit_card,12,855.25
ORD_0004518,1,debit_card,6,1766.94
ORD_0004519,1,boleto,3,2151.36
ORD_0004520,1,boleto,2,2955.52
ORD_0004521,1,credit_card,1,2408.04
ORD_0004522,1,credit_card,1,2673.54
ORD_0004523,1,credit_card,2,162.58
ORD_0004524,1,debit_card,2,1281.78
ORD_0004525,1,boleto,1,1118.49
ORD_0004525,2,debit_card,2,21.77
ORD_0004526,1,credit_card,3,1294.6
ORD_0004527,1,voucher,3,1806.73
ORD_0004527,2,debit_card,6,25.42
ORD_0004528,1,boleto,3,1009.53
ORD_0004528,2,credit_card,6,77.87
ORD_0004529,1,boleto,1,2330.47
ORD_0004530,1,boleto,2,1024.7
ORD_0004531,1,debit_card,1,2313.67
ORD_0004532,1,credit_card,12,2694.2
ORD_0004533,1,credit_card,1,1000.12
ORD_0004533,2,credit_card,1,77.8
ORD_0004534,1,credit_card,6,2618.74
ORD_0004535,1,debit_card,12,1525
ORD_0004536,1,credit_card,1,772.7
ORD_0004537,1,credit_card,1,2048.96
ORD_0004537,2,voucher,2,57.8
ORD_0004538,1,credit_card,2,2766.55
ORD_0004539,1,boleto,6,1300.24
ORD_0004539,2,credit_card,12,48.67
ORD_0004540,1,debit_card,12,1725.02
ORD_0004540,2,credit_card,3,61.78
ORD_0004541,1,credit_card,1,1300.42
ORD_0004542,1,credit_card,2,1802.42
ORD_0004543,1,credit_card,1,2947.93
ORD_0004544,1,voucher,3,1613.37
ORD_0004545,1,voucher,1,642.19
ORD_0004545,2,voucher,2,19.53
ORD_0004546,1,boleto,3,423.05
ORD_0004547,1,credit_card,1,1240.91
ORD_0004548,1,credit_card,3,859.01
ORD_0004549,1,credit_card,12,985.43
ORD_0004550,1,boleto,2,82.66
ORD_0004550,2,boleto,3,58.73
ORD_0004551,1,credit_card,3,2469.79
ORD_0004552,1,credit_card,1,310.7
ORD_0004553,1,voucher,12,2705.85
ORD_0004554,1,credit_card,1,2809.36
ORD_0004555,1,boleto,3,2581.75
ORD_0004556,1,debit_card,2,414.51
ORD_0004557,1,credit_card,1,705.54
ORD_0004557,2,credit_card,2,58.82
ORD_0004558,1,credit_card,1,2111.8
ORD_0004559,1,boleto,1,67.11
ORD_0004560,1,credit_card,6,339.76
ORD_0004561,1,credit_card,12,2345.06
ORD_0004562,1,credit_card,2,491.15
ORD_0004562,2,credit_card,12,60.92
ORD_0004563,1,boleto,1,42.5
ORD_0004564,1,voucher,6,695.46
ORD_0004565,1,credit_card,1,101.08
ORD_0004566,1,credit_card,12,204.15
ORD_0004567,1,boleto,12,2092.46
ORD_0004567,2,debit_card,1,22.46
ORD_0004568,1,boleto,3,2272.99
ORD_0004569,1,credit_card,1,1992.77
ORD_0004570,1,debit_card,3,1975.82
ORD_0004571,1,debit_card,1,88.22
ORD_0004572,1,boleto,12,743.49
ORD_0004573,1,credit_card,1,1998.88
ORD_0004574,1,voucher,1,1920.45
ORD_0004575,1,credit_card,12,2294.09
ORD_0004576,1,credit_card,12,2722.68
ORD_0004577,1,boleto,3,2562.53
ORD_0004578,1,boleto,1,1277.89
ORD_0004579,1,voucher,6,2841.59
ORD_0004579,2,credit_card,6,56.28
ORD_0004580,1,credit_card,3,950.27
ORD_0004581,1,debit_card,1,218.38
ORD_0004582,1,boleto,12,660.1
ORD_0004583,1,voucher,1,2621.21
ORD_0004584,1,boleto,1,430.83
ORD_0004585,1,credit_card,3,1331
ORD_0004586,1,voucher,2,1391.11
ORD_0004587,1,credit_card,3,2286.54
ORD_0004587,2,debit_card,12,69.2
ORD_0004588,1,boleto,1,2647.27
ORD_0004589,1,credit_card,12,1202.94
ORD_0004590,1,credit_card,1,2049.9
ORD_0004591,1,voucher,1,2175
ORD_0004591,2,credit_card,6,65.67
ORD_0004592,1,credit_card,1,1591.52
ORD_0004593,1,credit_card,6,1860.96
ORD_0004593,2,boleto,1,55.56
ORD_0004594,1,credit_card,1,901.84
ORD_0004595,1,credit_card,1,2272.84
ORD_0004596,1,credit_card,1,1363.44
ORD_0004597,1,boleto,1,187.09
ORD_0004598,1,boleto,1,1525.29
ORD_0004599,1,credit_card,2,2337.65
ORD_0004600,1,boleto,12,2261.03
ORD_0004600,2,debit_card,1,82.88
ORD_0004601,1,credit_card,3,2462.61
ORD_0004602,1,credit_card,1,2036.57
ORD_0004603,1,boleto,1,452.3
ORD_0004604,1,boleto,6,74.37
ORD_0004605,1,voucher,1,1572.37
ORD_0004606,1,debit_card,3,1176.63
ORD_0004607,1,credit_card,1,1890.26
ORD_0004608,1,credit_card,6,124.05
ORD_0004609,1,credit_card,2,2581.5
ORD_0004610,1,boleto,1,1703.64
ORD_0004611,1,debit_card,1,241.51
ORD_0004612,1,credit_card,3,749.94
ORD_0004613,1,credit_card,6,2728.92
ORD_0004614,1,credit_card,2,1150.29
ORD_0004615,1,credit_card,6,1585.77
ORD_0004616,1,credit_card,1,2380.83
ORD_0004617,1,boleto,3,343.39
ORD_0004618,1,credit_card,3,200.03
ORD_0004619,1,voucher,12,2128.11
ORD_0004620,1,credit_card,1,1471.13
ORD_0004621,1,voucher,12,164.24
ORD_0004622,1,boleto,6,2354.92
ORD_0004623,1,debit_card,1,862.75
ORD_0004623,2,credit_card,1,34.27
ORD_0004624,1,boleto,1,1690.25
ORD_0004625,1,boleto,3,1779.8
ORD_0004626,1,voucher,6,2092.08
ORD_0004627,1,debit_card,12,1933.63
ORD_0004628,1,boleto,12,2558.32
ORD_0004629,1,boleto,6,2727.36
ORD_0004630,1,boleto,12,910.07
ORD_0004631,1,credit_card,1,1822.66
ORD_0004631,2,debit_card,1,84.64
ORD_0004632,1,credit_card,12,1633.7
ORD_0004633,1,credit_card,3,1201.8
ORD_0004634,1,boleto,1,1595
ORD_0004635,1,credit_card,1,2700.36
ORD_0004636,1,debit_card,1,1912.54
ORD_0004637,1,voucher,3,2173.02
ORD_0004637,2,boleto,3,46.83
ORD_0004638,1,debit_card,6,2015.04
ORD_0004639,1,voucher,1,426.39
ORD_0004640,1,credit_card,2,2261.61
ORD_0004641,1,boleto,1,629.82
ORD_0004642,1,voucher,6,2112.53
ORD_0004642,2,credit_card,3,48.25
ORD_0004643,1,credit_card,1,2646.4
ORD_0004644,1,voucher,3,1480.35
ORD_0004645,1,credit_card,6,984.96
ORD_0004646,1,credit_card,1,114.4
ORD_0004647,1,voucher,12,2755.54
ORD_0004648,1,credit_card,1,1394.4
ORD_0004648,2,credit_card,1,28.21
ORD_0004649,1,boleto,12,196.13
ORD_0004650,1,debit_card,3,1758.57
ORD_0004651,1,credit_card,1,2478.07
ORD_0004652,1,boleto,3,2786.26
ORD_0004652,2,credit_card,6,24.33
ORD_0004653,1,boleto,1,2074.41
ORD_0004654,1,voucher,1,637.71
ORD_0004655,1,credit_card,6,1831.58
ORD_0004656,1,credit_card,1,1259.4
ORD_0004657,1,credit_card,1,972.57
ORD_0004658,1,credit_card,1,2911.6
ORD_0004659,1,boleto,3,1081.2
ORD_0004660,1,boleto,1,1872.8
ORD_0004661,1,voucher,1,53.69
ORD_0004661,2,boleto,12,85.8
ORD_0004662,1,credit_card,12,2197.01
ORD_0004663,1,credit_card,3,1627.05
ORD_0004664,1,credit_card,2,512.22
ORD_0004665,1,voucher,2,1002.37
ORD_0004666,1,debit_card,1,329.59
ORD_0004667,1,credit_card,1,309.65
ORD_0004668,1,credit_card,12,1340.52
ORD_0004669,1,debit_card,12,2196.77
ORD_0004670,1,debit_card,1,2411.64
ORD_0004671,1,debit_card,12,233.59
ORD_0004672,1,credit_card,1,2907.92
ORD_0004673,1,boleto,1,911.87
ORD_0004674,1,boleto,1,1727
ORD_0004675,1,credit_card,1,1061.91
ORD_0004676,1,credit_card,1,2057.22
ORD_0004677,1,voucher,2,176.01
ORD_0004678,1,debit_card,1,2794.65
ORD_0004678,2,boleto,6,69.2
ORD_0004679,1,credit_card,3,199.81
ORD_0004680,1,credit_card,2,452.74
ORD_0004681,1,credit_card,3,54.68
ORD_0004682,1,debit_card,2,2027.24
ORD_0004683,1,voucher,12,2170.87
ORD_0004683,2,credit_card,1,50.3
ORD_0004684,1,boleto,1,2885.94
ORD_0004685,1,credit_card,1,1882.01
ORD_0004685,2,boleto,1,62.23
ORD_0004686,1,credit_card,1,862.7
ORD_0004687,1,credit_card,6,524.23
ORD_0004688,1,credit_card,3,996.92
ORD_0004689,1,voucher,2,1814.62
ORD_0004690,1,voucher,3,2699.71
ORD_0004691,1,credit_card,1,1798.92
ORD_0004691,2,credit_card,1,19.61
ORD_0004692,1,credit_card,1,1240.59
ORD_0004693,1,debit_card,1,600.3
ORD_0004694,1,credit_card,2,516.39
ORD_0004695,1,voucher,12,1543.45
ORD_0004696,1,boleto,6,1325.8
ORD_0004697,1,boleto,1,1715.68
ORD_0004698,1,debit_card,3,1531.69
ORD_0004698,2,credit_card,12,42.45
ORD_0004699,1,credit_card,3,1110.22
ORD_0004700,1,voucher,1,668.63
ORD_0004700,2,credit_card,2,91.77
ORD_0004701,1,credit_card,3,1945.73
ORD_0004702,1,credit_card,6,582.2
ORD_0004703,1,debit_card,1,821.63
ORD_0004704,1,credit_card,6,2943.14
ORD_0004705,1,credit_card,12,1904.98
ORD_0004706,1,credit_card,1,1213.64
ORD_0004707,1,credit_card,12,2051.92
ORD_0004707,2,voucher,2,82.97
ORD_0004708,1,boleto,3,401.58
ORD_0004709,1,voucher,1,847.06
ORD_0004710,1,boleto,6,1460.49
ORD_0004711,1,debit_card,6,463.16
ORD_0004712,1,credit_card,1,173.58
ORD_0004713,1,credit_card,1,167.74
ORD_0004714,1,voucher,1,1419.51
ORD_0004715,1,credit_card,12,164.68
ORD_0004716,1,boleto,1,353.9
ORD_0004716,2,credit_card,1,28.89
ORD_0004717,1,credit_card,1,2561.32
ORD_0004718,1,voucher,1,1778.39
ORD_0004719,1,boleto,12,1013.41
ORD_0004720,1,credit_card,1,2820.75
ORD_0004721,1,boleto,1,1616.74
ORD_0004722,1,credit_card,3,1388.97
ORD_0004723,1,boleto,12,1606.57
ORD_0004724,1,credit_card,6,1905.01
ORD_0004725,1,credit_card,12,876.7
ORD_0004725,2,credit_card,6,68.4
ORD_0004726,1,voucher,1,1057.13
ORD_0004727,1,voucher,1,1992.16
ORD_0004728,1,credit_card,6,220.43
ORD_0004729,1,credit_card,6,1131.93
ORD_0004729,2,credit_card,1,84.35
ORD_0004730,1,credit_card,1,348.52
ORD_0004730,2,credit_card,6,11.49
ORD_0004731,1,boleto,3,235.52
ORD_0004732,1,credit_card,1,1796.01
ORD_0004733,1,voucher,1,2917.68
ORD_0004734,1,credit_card,3,2301.61
ORD_0004735,1,boleto,6,1816.7
ORD_0004736,1,voucher,1,2675.14
ORD_0004737,1,credit_card,12,1220.56
ORD_0004737,2,boleto,1,44.4
ORD_0004738,1,credit_card,6,2201.36
ORD_0004739,1,voucher,1,284.42
ORD_0004740,1,credit_card,6,777.08
ORD_0004741,1,voucher,1,2990.19
ORD_0004742,1,voucher,12,104.86
ORD_0004743,1,boleto,1,1305
ORD_0004744,1,credit_card,6,68.28
ORD_0004745,1,debit_card,6,885.24
ORD_0004746,1,credit_card,6,2257.68
ORD_0004747,1,credit_card,3,2339.76
ORD_0004748,1,debit_card,3,793.27
ORD_0004749,1,credit_card,1,2861.87
ORD_0004750,1,credit_card,12,2970.94
ORD_0004750,2,debit_card,1,74.59
ORD_0004751,1,debit_card,1,2233.92
ORD_0004752,1,boleto,2,1277.27
ORD_0004753,1,credit_card,1,2836.32
ORD_0004754,1,credit_card,1,2169.7
ORD_0004755,1,debit_card,3,1097.3
ORD_0004756,1,credit_card,1,524.27
ORD_0004757,1,debit_card,6,2760.01
ORD_0004758,1,voucher,1,2020.52
ORD_0004759,1,credit_card,1,2110.3
ORD_0004759,2,voucher,12,79.78
ORD_0004760,1,debit_card,2,2436.28
ORD_0004761,1,credit_card,2,2033.47
ORD_0004762,1,debit_card,12,2119.89
ORD_0004763,1,credit_card,1,440.88
ORD_0004764,1,credit_card,1,676.72
ORD_0004765,1,credit_card,2,2080.8
ORD_0004766,1,credit_card,3,940.1
ORD_0004767,1,credit_card,1,2410.68
ORD_0004767,2,debit_card,1,38.74
ORD_0004768,1,credit_card,6,2341.89
ORD_0004769,1,voucher,1,635.22
ORD_0004770,1,credit_card,2,2336.13
ORD_0004771,1,voucher,6,1515.52
ORD_0004772,1,credit_card,3,2415.28
ORD_0004773,1,boleto,1,2443.26
ORD_0004774,1,credit_card,6,424.45
ORD_0004775,1,credit_card,2,2415.77
ORD_0004775,2,credit_card,3,85.97
ORD_0004776,1,voucher,3,587.4
ORD_0004777,1,credit_card,1,494.55
ORD_0004778,1,credit_card,1,2015.43
ORD_0004779,1,debit_card,6,2828.62
ORD_0004780,1,credit_card,1,390.24
ORD_0004781,1,credit_card,1,1740.49
ORD_0004782,1,voucher,2,2749.05
ORD_0004783,1,credit_card,6,1254.76
ORD_0004784,1,credit_card,1,2405
ORD_0004785,1,debit_card,3,856.86
ORD_0004786,1,debit_card,1,1505.55
ORD_0004787,1,credit_card,3,1242.22
ORD_0004787,2,credit_card,1,43.69
ORD_0004788,1,credit_card,1,867.3
ORD_0004789,1,credit_card,2,2700.25
ORD_0004790,1,credit_card,2,458.53
ORD_0004791,1,credit_card,1,1038.19
ORD_0004792,1,voucher,3,410.94
ORD_0004793,1,credit_card,2,977.34
ORD_0004794,1,credit_card,1,1631.69
ORD_0004795,1,credit_card,12,2099.89
ORD_0004796,1,credit_card,1,2214.58
ORD_0004797,1,boleto,6,1537.12
ORD_0004798,1,boleto,1,820.27
ORD_0004799,1,credit_card,12,2756.76
ORD_0004800,1,voucher,6,750.24
ORD_0004801,1,boleto,1,1307.69
ORD_0004802,1,debit_card,2,1086.7
ORD_0004803,1,voucher,3,2373.18
ORD_0004804,1,credit_card,1,1091.49
ORD_0004805,1,debit_card,3,2414.51
ORD_0004805,2,credit_card,12,75.35
ORD_0004806,1,credit_card,2,2234.85
ORD_0004807,1,credit_card,1,2963.54
ORD_0004808,1,credit_card,12,1084.99
ORD_0004809,1,credit_card,12,2160.27
ORD_0004810,1,credit_card,2,1597.24
ORD_0004811,1,voucher,2,1108.61
ORD_0004812,1,credit_card,12,2807.14
ORD_0004813,1,debit_card,3,1535.73
ORD_0004814,1,voucher,3,700.55
ORD_0004815,1,boleto,1,985.3
ORD_0004815,2,debit_card,1,63.56
ORD_0004816,1,credit_card,6,107.66
ORD_0004817,1,debit_card,2,826.47
ORD_0004818,1,credit_card,2,1273.65
ORD_0004819,1,credit_card,1,2356.16
ORD_0004820,1,credit_card,1,2147
ORD_0004821,1,debit_card,1,1396.44
ORD_0004822,1,credit_card,1,1361.88
ORD_0004823,1,credit_card,1,1011.92
ORD_0004824,1,credit_card,3,1597.96
ORD_0004825,1,credit_card,6,723.88
ORD_0004826,1,boleto,1,2408.5
ORD_0004826,2,boleto,2,79.7
ORD_0004827,1,debit_card,12,66.3
ORD_0004828,1,boleto,3,2541.11
ORD_0004828,2,credit_card,2,31.53
ORD_0004829,1,voucher,3,420.29
ORD_0004830,1,debit_card,1,1140
ORD_0004831,1,voucher,12,300.43
ORD_0004832,1,credit_card,6,2817.3
ORD_0004833,1,credit_card,2,1621.45
ORD_0004833,2,voucher,1,76.62
ORD_0004834,1,credit_card,3,1819.01
ORD_0004835,1,credit_card,3,1013.27
ORD_0004836,1,credit_card,6,2336.8
ORD_0004837,1,boleto,2,1464.18
ORD_0004838,1,boleto,1,2150.54
ORD_0004839,1,voucher,1,2322.21
ORD_0004840,1,credit_card,2,1058.54
ORD_0004841,1,credit_card,12,1026.6
ORD_0004842,1,boleto,6,532.83
ORD_0004843,1,credit_card,1,396.93
ORD_0004844,1,credit_card,1,1164.15
ORD_0004845,1,credit_card,12,637.53
ORD_0004846,1,credit_card,1,928
ORD_0004847,1,credit_card,6,1232.57
ORD_0004848,1,boleto,2,2016.19
ORD_0004849,1,credit_card,1,422.13
ORD_0004850,1,credit_card,1,1390.02
ORD_0004851,1,boleto,6,847.38
ORD_0004852,1,voucher,2,2999.33
ORD_0004853,1,credit_card,2,1294.14
ORD_0004854,1,voucher,3,2273.67
ORD_0004855,1,boleto,2,2075.16
ORD_0004856,1,voucher,12,891.52
ORD_0004857,1,voucher,2,2760.6
ORD_0004858,1,credit_card,6,1135.57
ORD_0004859,1,debit_card,2,1793.28
ORD_0004860,1,boleto,2,2622.44
ORD_0004861,1,boleto,1,1471.33
ORD_0004862,1,voucher,1,2538.75
ORD_0004863,1,credit_card,1,956.7
ORD_0004864,1,credit_card,12,1945.47
ORD_0004865,1,voucher,1,278.72
ORD_0004865,2,credit_card,12,85.55
ORD_0004866,1,credit_card,1,2866.36
ORD_0004867,1,boleto,6,2906.59
ORD_0004868,1,debit_card,1,1254.77
ORD_0004869,1,debit_card,1,2203.51
ORD_0004870,1,credit_card,1,682.93
ORD_0004871,1,boleto,3,1972.87
ORD_0004871,2,credit_card,6,54.7
ORD_0004872,1,boleto,3,61.82
ORD_0004873,1,debit_card,6,69.1
ORD_0004874,1,credit_card,6,1972.59
ORD_0004875,1,voucher,1,627.72
ORD_0004876,1,voucher,3,2394.69
ORD_0004877,1,credit_card,2,280.74
ORD_0004877,2,credit_card,1,20.77
ORD_0004878,1,credit_card,1,2948.02
ORD_0004879,1,debit_card,3,1428.67
ORD_0004880,1,voucher,1,2890.11
ORD_0004881,1,debit_card,1,737.77
ORD_0004882,1,debit_card,1,1605.19
ORD_0004883,1,credit_card,1,1058.62
ORD_0004884,1,boleto,1,791.87
ORD_0004885,1,credit_card,1,2463.47
ORD_0004886,1,credit_card,2,1192.57
ORD_0004887,1,credit_card,12,2547.43
ORD_0004888,1,debit_card,12,1038.65
ORD_0004889,1,credit_card,1,752.68
ORD_0004889,2,voucher,12,95.78
ORD_0004890,1,debit_card,6,2163.78
ORD_0004891,1,credit_card,1,1365.7
ORD_0004892,1,credit_card,6,1520.47
ORD_0004892,2,credit_card,12,31.62
ORD_0004893,1,credit_card,1,1299.81
ORD_0004894,1,credit_card,6,2862.32
ORD_0004895,1,debit_card,2,1400.93
ORD_0004895,2,voucher,12,55.82
ORD_0004896,1,debit_card,12,124.7
ORD_0004897,1,voucher,3,1968.25
ORD_0004898,1,credit_card,6,740.41
ORD_0004899,1,credit_card,12,1248.35
ORD_0004900,1,voucher,3,997.33
ORD_0004901,1,debit_card,2,1734.71
ORD_0004902,1,debit_card,1,1002.68
ORD_0004903,1,credit_card,2,813.44
ORD_0004904,1,credit_card,12,1553.44
ORD_0004905,1,credit_card,12,221.13
ORD_0004906,1,credit_card,1,430.77
ORD_0004906,2,debit_card,1,62.28
ORD_0004907,1,credit_card,1,2441.67
ORD_0004907,2,credit_card,1,39.82
ORD_0004908,1,credit_card,2,1227.09
ORD_0004909,1,voucher,3,1208.26
ORD_0004910,1,voucher,2,213.12
ORD_0004911,1,debit_card,2,2830.27
ORD_0004912,1,debit_card,1,960.02
ORD_0004913,1,voucher,1,2054.97
ORD_0004913,2,debit_card,12,67.93
ORD_0004914,1,credit_card,6,2070.47
ORD_0004915,1,credit_card,1,985.53
ORD_0004915,2,voucher,1,68.82
ORD_0004916,1,credit_card,12,829.16
ORD_0004917,1,voucher,1,144.33
ORD_0004918,1,credit_card,6,1329.87
ORD_0004919,1,credit_card,1,613.03
ORD_0004920,1,credit_card,3,2879.69
ORD_0004921,1,credit_card,2,1020.24
ORD_0004922,1,boleto,1,2492.17
ORD_0004923,1,credit_card,1,2295.47
ORD_0004924,1,credit_card,12,2599.71
ORD_0004925,1,credit_card,6,1228.39
ORD_0004926,1,boleto,1,1255.75
ORD_0004927,1,voucher,1,1799.25
ORD_0004928,1,debit_card,6,132.54
ORD_0004928,2,credit_card,6,56.68
ORD_0004929,1,credit_card,6,2665.81
ORD_0004930,1,credit_card,1,2426.35
ORD_0004931,1,credit_card,1,2006.28
ORD_0004932,1,voucher,12,1576.65
ORD_0004932,2,debit_card,3,23.46
ORD_0004933,1,credit_card,6,1122.19
ORD_0004934,1,debit_card,1,1674.43
ORD_0004934,2,debit_card,1,98.78
ORD_0004935,1,credit_card,1,1094.16
ORD_0004935,2,credit_card,12,15.36
ORD_0004936,1,credit_card,2,657.56
ORD_0004937,1,credit_card,1,2415.35
ORD_0004938,1,voucher,2,1659.22
ORD_0004939,1,voucher,12,1720.88
ORD_0004940,1,credit_card,12,110.5
ORD_0004941,1,credit_card,6,2472.18
ORD_0004942,1,credit_card,1,2801.42
ORD_0004943,1,credit_card,1,2017.73
ORD_0004944,1,credit_card,6,2782.68
ORD_0004945,1,debit_card,3,682.61
ORD_0004946,1,boleto,3,2520.32
ORD_0004947,1,boleto,1,882.36
ORD_0004948,1,debit_card,3,2287.11
