order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
ORD_0005495,CUST_006811,processing,2022-01-17T17:47:00.000Z,2022-01-18T09:47:00.000Z,2022-01-19T09:47:00.000Z,null,2022-02-02T17:47:00.000Z
ORD_0005496,CUST_011536,processing,2021-12-23T05:41:00.000Z,2021-12-24T02:41:00.000Z,2021-12-25T02:41:00.000Z,null,2022-01-12T05:41:00.000Z
ORD_0005497,CUST_000760,processing,2021-01-10T05:42:00.000Z,2021-01-10T19:42:00.000Z,2021-01-13T19:42:00.000Z,null,2021-01-25T05:42:00.000Z
ORD_0005498,CUST_012209,invoiced,2023-03-22T06:08:00.000Z,2023-03-23T06:08:00.000Z,2023-03-24T06:08:00.000Z,null,2023-04-07T06:08:00.000Z
ORD_0005499,CUST_009433,processing,2023-01-21T18:48:00.000Z,2023-01-22T08:48:00.000Z,2023-01-24T08:48:00.000Z,null,2023-01-30T18:48:00.000Z
ORD_0005500,CUST_013004,delivered,2021-01-22T18:04:00.000Z,2021-01-23T09:04:00.000Z,2021-01-25T09:04:00.000Z,2021-02-02T18:04:00.000Z,2021-01-30T18:04:00.000Z
ORD_0005501,CUST_007956,delivered,2021-08-03T23:37:00.000Z,2021-08-04T21:37:00.000Z,2021-08-06T21:37:00.000Z,2021-08-12T23:37:00.000Z,2021-08-15T23:37:00.000Z
ORD_0005502,CUST_004495,delivered,2021-08-07T10:02:00.000Z,2021-08-07T15:02:00.000Z,2021-08-10T15:02:00.000Z,2021-08-21T10:02:00.000Z,2021-08-27T10:02:00.000Z
ORD_0005503,CUST_011022,delivered,2022-05-21T21:43:00.000Z,2022-05-21T22:43:00.000Z,2022-05-22T22:43:00.000Z,2022-06-02T21:43:00.000Z,2022-06-06T21:43:00.000Z
ORD_0005504,CUST_010499,delivered,2021-01-29T14:17:00.000Z,2021-01-29T23:17:00.000Z,2021-01-30T23:17:00.000Z,2021-02-04T14:17:00.000Z,2021-02-18T14:17:00.000Z
ORD_0005505,CUST_007765,processing,2023-04-24T06:22:00.000Z,2023-04-24T21:22:00.000Z,2023-04-25T21:22:00.000Z,null,2023-05-01T06:22:00.000Z
ORD_0005506,CUST_004534,delivered,2022-11-27T21:04:00.000Z,2022-11-28T01:04:00.000Z,2022-11-30T01:04:00.000Z,2022-12-11T21:04:00.000Z,2022-12-15T21:04:00.000Z
ORD_0005507,CUST_008810,delivered,2023-01-30T04:29:00.000Z,2023-01-30T10:29:00.000Z,2023-01-31T10:29:00.000Z,2023-02-07T04:29:00.000Z,2023-02-14T04:29:00.000Z
ORD_0005508,CUST_007599,delivered,2022-12-04T00:39:00.000Z,2022-12-04T22:39:00.000Z,2022-12-05T22:39:00.000Z,2022-12-08T00:39:00.000Z,2022-12-16T00:39:00.000Z
ORD_0005509,CUST_006673,processing,2023-05-12T09:42:00.000Z,2023-05-12T14:42:00.000Z,2023-05-13T14:42:00.000Z,null,2023-05-19T09:42:00.000Z
ORD_0005510,CUST_004356,delivered,2022-07-04T13:30:00.000Z,2022-07-05T03:30:00.000Z,2022-07-07T03:30:00.000Z,2022-07-16T13:30:00.000Z,2022-07-14T13:30:00.000Z
ORD_0005511,CUST_010569,delivered,2021-03-07T11:10:00.000Z,2021-03-07T23:10:00.000Z,2021-03-10T23:10:00.000Z,2021-03-12T11:10:00.000Z,2021-03-22T11:10:00.000Z
ORD_0005512,CUST_014533,delivered,2021-03-05T04:54:00.000Z,2021-03-05T07:54:00.000Z,2021-03-07T07:54:00.000Z,2021-03-13T04:54:00.000Z,2021-03-23T04:54:00.000Z
ORD_0005513,CUST_012382,invoiced,2021-04-19T11:04:00.000Z,2021-04-19T20:04:00.000Z,2021-04-21T20:04:00.000Z,null,2021-05-03T11:04:00.000Z
ORD_0005514,CUST_006439,shipped,2023-02-14T05:15:00.000Z,2023-02-14T12:15:00.000Z,2023-02-17T12:15:00.000Z,null,2023-02-27T05:15:00.000Z
ORD_0005515,CUST_012936,invoiced,2022-10-03T13:18:00.000Z,2022-10-04T09:18:00.000Z,2022-10-07T09:18:00.000Z,null,2022-10-20T13:18:00.000Z
ORD_0005516,CUST_003561,processing,2022-11-05T09:40:00.000Z,2022-11-05T20:40:00.000Z,2022-11-08T20:40:00.000Z,null,2022-11-12T09:40:00.000Z
ORD_0005517,CUST_011405,shipped,2021-09-04T11:01:00.000Z,2021-09-05T00:01:00.000Z,2021-09-08T00:01:00.000Z,null,2021-09-23T11:01:00.000Z
ORD_0005518,CUST_005724,delivered,2021-02-18T22:53:00.000Z,2021-02-19T09:53:00.000Z,2021-02-22T09:53:00.000Z,2021-02-27T22:53:00.000Z,2021-02-27T22:53:00.000Z
ORD_0005519,CUST_007448,processing,2021-02-08T19:51:00.000Z,2021-02-08T21:51:00.000Z,2021-02-09T21:51:00.000Z,null,2021-02-15T19:51:00.000Z
ORD_0005520,CUST_012822,cancelled,2023-04-26T11:56:00.000Z,2023-04-27T01:56:00.000Z,2023-04-30T01:56:00.000Z,null,2023-05-13T11:56:00.000Z
ORD_0005521,CUST_013484,processing,2021-07-26T22:39:00.000Z,2021-07-27T06:39:00.000Z,2021-07-28T06:39:00.000Z,null,2021-08-15T22:39:00.000Z
ORD_0005522,CUST_007947,delivered,2021-06-27T18:39:00.000Z,2021-06-28T14:39:00.000Z,2021-06-30T14:39:00.000Z,2021-07-11T18:39:00.000Z,2021-07-15T18:39:00.000Z
ORD_0005523,CUST_009531,shipped,2022-01-21T07:41:00.000Z,2022-01-21T14:41:00.000Z,2022-01-22T14:41:00.000Z,null,2022-02-06T07:41:00.000Z
ORD_0005524,CUST_001928,delivered,2023-03-03T15:04:00.000Z,2023-03-03T23:04:00.000Z,2023-03-05T23:04:00.000Z,2023-03-20T15:04:00.000Z,2023-03-13T15:04:00.000Z
ORD_0005525,CUST_007652,invoiced,2022-09-14T07:59:00.000Z,2022-09-15T06:59:00.000Z,2022-09-18T06:59:00.000Z,null,2022-10-02T07:59:00.000Z
ORD_0005526,CUST_011923,delivered,2022-10-23T01:25:00.000Z,2022-10-23T21:25:00.000Z,2022-10-26T21:25:00.000Z,2022-11-03T01:25:00.000Z,2022-11-12T01:25:00.000Z
ORD_0005527,CUST_014427,invoiced,2021-02-18T20:05:00.000Z,2021-02-19T18:05:00.000Z,2021-02-20T18:05:00.000Z,null,2021-03-03T20:05:00.000Z
ORD_0005528,CUST_006257,delivered,2022-01-29T20:37:00.000Z,2022-01-30T05:37:00.000Z,2022-02-02T05:37:00.000Z,2022-02-06T20:37:00.000Z,2022-02-06T20:37:00.000Z
ORD_0005529,CUST_004486,shipped,2022-05-15T21:10:00.000Z,2022-05-16T02:10:00.000Z,2022-05-18T02:10:00.000Z,null,2022-06-03T21:10:00.000Z
ORD_0005530,CUST_010382,invoiced,2021-05-15T01:59:00.000Z,2021-05-15T18:59:00.000Z,2021-05-17T18:59:00.000Z,null,2021-05-24T01:59:00.000Z
ORD_0005531,CUST_007195,invoiced,2022-04-19T03:48:00.000Z,2022-04-20T01:48:00.000Z,2022-04-21T01:48:00.000Z,null,2022-04-29T03:48:00.000Z
ORD_0005532,CUST_013517,processing,2023-05-15T10:56:00.000Z,2023-05-15T20:56:00.000Z,2023-05-18T20:56:00.000Z,null,2023-05-28T10:56:00.000Z
ORD_0005533,CUST_009411,delivered,2022-03-28T23:48:00.000Z,2022-03-29T08:48:00.000Z,2022-03-30T08:48:00.000Z,2022-04-08T23:48:00.000Z,2022-04-10T23:48:00.000Z
ORD_0005534,CUST_014464,invoiced,2021-08-25T12:05:00.000Z,2021-08-25T23:05:00.000Z,2021-08-28T23:05:00.000Z,null,2021-09-01T12:05:00.000Z
ORD_0005535,CUST_014177,invoiced,2022-05-28T16:40:00.000Z,2022-05-29T15:40:00.000Z,2022-05-30T15:40:00.000Z,null,2022-06-04T16:40:00.000Z
ORD_0005536,CUST_002740,delivered,2021-06-09T11:06:00.000Z,2021-06-10T05:06:00.000Z,2021-06-11T05:06:00.000Z,2021-06-30T11:06:00.000Z,2021-06-29T11:06:00.000Z
ORD_0005537,CUST_000019,delivered,2023-02-09T10:58:00.000Z,2023-02-09T18:58:00.000Z,2023-02-11T18:58:00.000Z,2023-02-13T10:58:00.000Z,2023-02-20T10:58:00.000Z
ORD_0005538,CUST_010358,delivered,2021-06-25T05:02:00.000Z,2021-06-25T13:02:00.000Z,2021-06-28T13:02:00.000Z,2021-06-28T05:02:00.000Z,2021-07-04T05:02:00.000Z
ORD_0005539,CUST_014282,delivered,2022-08-11T04:09:00.000Z,2022-08-11T19:09:00.000Z,2022-08-12T19:09:00.000Z,2022-09-08T04:09:00.000Z,2022-08-29T04:09:00.000Z
ORD_0005540,CUST_009254,processing,2022-05-14T05:59:00.000Z,2022-05-14T13:59:00.000Z,2022-05-15T13:59:00.000Z,null,2022-05-23T05:59:00.000Z
ORD_0005541,CUST_011391,delivered,2021-07-20T07:42:00.000Z,2021-07-20T08:42:00.000Z,2021-07-21T08:42:00.000Z,2021-07-31T07:42:00.000Z,2021-08-08T07:42:00.000Z
ORD_0005542,CUST_002138,delivered,2021-11-27T05:07:00.000Z,2021-11-27T14:07:00.000Z,2021-11-28T14:07:00.000Z,2021-12-02T05:07:00.000Z,2021-12-04T05:07:00.000Z
ORD_0005543,CUST_000717,shipped,2021-10-05T03:30:00.000Z,2021-10-06T03:30:00.000Z,2021-10-09T03:30:00.000Z,null,2021-10-18T03:30:00.000Z
ORD_0005544,CUST_010423,delivered,2021-01-23T12:17:00.000Z,2021-01-23T21:17:00.000Z,2021-01-25T21:17:00.000Z,2021-01-26T12:17:00.000Z,2021-02-10T12:17:00.000Z
ORD_0005545,CUST_009943,delivered,2023-06-04T05:37:00.000Z,2023-06-05T05:37:00.000Z,2023-06-06T05:37:00.000Z,2023-06-18T05:37:00.000Z,2023-06-18T05:37:00.000Z
ORD_0005546,CUST_009143,shipped,2022-08-19T00:52:00.000Z,2022-08-19T11:52:00.000Z,2022-08-20T11:52:00.000Z,null,2022-09-05T00:52:00.000Z
ORD_0005547,CUST_007491,delivered,2021-07-10T00:53:00.000Z,2021-07-10T14:53:00.000Z,2021-07-13T14:53:00.000Z,2021-08-02T00:53:00.000Z,2021-07-30T00:53:00.000Z
ORD_0005548,CUST_003504,invoiced,2022-07-19T05:52:00.000Z,2022-07-19T11:52:00.000Z,2022-07-22T11:52:00.000Z,null,2022-07-31T05:52:00.000Z
ORD_0005549,CUST_007273,invoiced,2022-08-14T16:12:00.000Z,2022-08-15T02:12:00.000Z,2022-08-17T02:12:00.000Z,null,2022-08-24T16:12:00.000Z
ORD_0005550,CUST_014974,delivered,2021-09-30T01:04:00.000Z,2021-09-30T14:04:00.000Z,2021-10-03T14:04:00.000Z,2021-10-03T01:04:00.000Z,2021-10-11T01:04:00.000Z
ORD_0005551,CUST_010621,processing,2023-05-28T17:22:00.000Z,2023-05-29T03:22:00.000Z,2023-05-30T03:22:00.000Z,null,2023-06-06T17:22:00.000Z
ORD_0005552,CUST_002388,cancelled,2021-01-10T13:50:00.000Z,2021-01-11T09:50:00.000Z,2021-01-12T09:50:00.000Z,null,2021-01-18T13:50:00.000Z
ORD_0005553,CUST_012651,delivered,2021-09-27T16:15:00.000Z,2021-09-28T07:15:00.000Z,2021-10-01T07:15:00.000Z,2021-10-05T16:15:00.000Z,2021-10-04T16:15:00.000Z
ORD_0005554,CUST_009152,invoiced,2023-05-11T09:21:00.000Z,2023-05-11T17:21:00.000Z,2023-05-13T17:21:00.000Z,null,2023-05-28T09:21:00.000Z
ORD_0005555,CUST_006830,delivered,2023-01-30T10:17:00.000Z,2023-01-30T17:17:00.000Z,2023-01-31T17:17:00.000Z,2023-02-03T10:17:00.000Z,2023-02-09T10:17:00.000Z
ORD_0005556,CUST_001108,delivered,2021-07-07T11:11:00.000Z,2021-07-07T13:11:00.000Z,2021-07-10T13:11:00.000Z,2021-08-04T11:11:00.000Z,2021-07-26T11:11:00.000Z
ORD_0005557,CUST_010079,delivered,2022-09-04T21:29:00.000Z,2022-09-05T19:29:00.000Z,2022-09-08T19:29:00.000Z,2022-09-19T21:29:00.000Z,2022-09-14T21:29:00.000Z
ORD_0005558,CUST_010749,delivered,2021-11-03T10:09:00.000Z,2021-11-03T19:09:00.000Z,2021-11-05T19:09:00.000Z,2021-11-08T10:09:00.000Z,2021-11-22T10:09:00.000Z
ORD_0005559,CUST_008493,processing,2021-03-02T11:10:00.000Z,2021-03-03T09:10:00.000Z,2021-03-05T09:10:00.000Z,null,2021-03-12T11:10:00.000Z
ORD_0005560,CUST_004074,delivered,2022-10-26T16:39:00.000Z,2022-10-27T13:39:00.000Z,2022-10-29T13:39:00.000Z,2022-10-30T16:39:00.000Z,2022-11-14T16:39:00.000Z
ORD_0005561,CUST_010816,invoiced,2021-05-04T20:44:00.000Z,2021-05-05T19:44:00.000Z,2021-05-07T19:44:00.000Z,null,2021-05-14T20:44:00.000Z
ORD_0005562,CUST_000397,cancelled,2023-03-22T21:52:00.000Z,2023-03-23T07:52:00.000Z,2023-03-26T07:52:00.000Z,null,2023-03-29T21:52:00.000Z
ORD_0005563,CUST_012616,delivered,2023-04-12T05:52:00.000Z,2023-04-12T06:52:00.000Z,2023-04-15T06:52:00.000Z,2023-04-28T05:52:00.000Z,2023-04-21T05:52:00.000Z
ORD_0005564,CUST_002575,processing,2022-04-12T17:35:00.000Z,2022-04-13T12:35:00.000Z,2022-04-15T12:35:00.000Z,null,2022-04-20T17:35:00.000Z
ORD_0005565,CUST_003123,delivered,2022-05-04T23:55:00.000Z,2022-05-05T10:55:00.000Z,2022-05-07T10:55:00.000Z,2022-05-14T23:55:00.000Z,2022-05-11T23:55:00.000Z
ORD_0005566,CUST_000619,delivered,2022-10-11T00:49:00.000Z,2022-10-11T17:49:00.000Z,2022-10-12T17:49:00.000Z,2022-10-24T00:49:00.000Z,2022-10-18T00:49:00.000Z
ORD_0005567,CUST_002842,delivered,2021-08-12T18:00:00.000Z,2021-08-12T22:00:00.000Z,2021-08-13T22:00:00.000Z,2021-08-24T18:00:00.000Z,2021-08-27T18:00:00.000Z
ORD_0005568,CUST_013821,delivered,2023-04-19T17:56:00.000Z,2023-04-19T21:56:00.000Z,2023-04-20T21:56:00.000Z,2023-05-08T17:56:00.000Z,2023-04-29T17:56:00.000Z
ORD_0005569,CUST_009512,delivered,2022-06-27T15:32:00.000Z,2022-06-28T02:32:00.000Z,2022-06-29T02:32:00.000Z,2022-07-08T15:32:00.000Z,2022-07-08T15:32:00.000Z
ORD_0005570,CUST_001287,cancelled,2023-05-13T05:27:00.000Z,2023-05-13T15:27:00.000Z,2023-05-14T15:27:00.000Z,null,2023-06-01T05:27:00.000Z
ORD_0005571,CUST_011074,shipped,2023-06-13T12:11:00.000Z,2023-06-13T17:11:00.000Z,2023-06-16T17:11:00.000Z,null,2023-06-25T12:11:00.000Z
ORD_0005572,CUST_001463,delivered,2022-01-11T11:58:00.000Z,2022-01-12T04:58:00.000Z,2022-01-14T04:58:00.000Z,2022-01-23T11:58:00.000Z,2022-01-18T11:58:00.000Z
ORD_0005573,CUST_008996,delivered,2021-11-21T21:19:00.000Z,2021-11-22T03:19:00.000Z,2021-11-25T03:19:00.000Z,2021-12-15T21:19:00.000Z,2021-12-09T21:19:00.000Z
ORD_0005574,CUST_014993,delivered,2022-11-09T06:08:00.000Z,2022-11-09T22:08:00.000Z,2022-11-10T22:08:00.000Z,2022-11-20T06:08:00.000Z,2022-11-27T06:08:00.000Z
ORD_0005575,CUST_002975,shipped,2022-05-09T10:19:00.000Z,2022-05-10T06:19:00.000Z,2022-05-12T06:19:00.000Z,null,2022-05-19T10:19:00.000Z
ORD_0005576,CUST_007952,processing,2021-09-29T04:18:00.000Z,2021-09-29T17:18:00.000Z,2021-09-30T17:18:00.000Z,null,2021-10-10T04:18:00.000Z
ORD_0005577,CUST_013722,shipped,2021-07-05T19:16:00.000Z,2021-07-06T00:16:00.000Z,2021-07-07T00:16:00.000Z,null,2021-07-12T19:16:00.000Z
ORD_0005578,CUST_000652,delivered,2022-09-22T00:00:00.000Z,2022-09-23T00:00:00.000Z,2022-09-25T00:00:00.000Z,2022-09-26T00:00:00.000Z,2022-10-02T00:00:00.000Z
ORD_0005579,CUST_007523,delivered,2021-03-11T13:41:00.000Z,2021-03-12T09:41:00.000Z,2021-03-14T09:41:00.000Z,2021-03-20T13:41:00.000Z,2021-03-29T13:41:00.000Z
ORD_0005580,CUST_003529,delivered,2022-10-27T01:16:00.000Z,2022-10-27T02:16:00.000Z,2022-10-28T02:16:00.000Z,2022-11-08T01:16:00.000Z,2022-11-07T01:16:00.000Z
ORD_0005581,CUST_012690,delivered,2021-12-23T01:32:00.000Z,2021-12-23T13:32:00.000Z,2021-12-25T13:32:00.000Z,2021-12-29T01:32:00.000Z,2022-01-12T01:32:00.000Z
ORD_0005582,CUST_012291,delivered,2021-12-25T15:18:00.000Z,2021-12-26T03:18:00.000Z,2021-12-27T03:18:00.000Z,2021-12-29T15:18:00.000Z,2022-01-09T15:18:00.000Z
ORD_0005583,CUST_014276,delivered,2021-08-29T08:11:00.000Z,2021-08-29T20:11:00.000Z,2021-08-30T20:11:00.000Z,2021-09-12T08:11:00.000Z,2021-09-15T08:11:00.000Z
ORD_0005584,CUST_011733,delivered,2021-09-04T18:47:00.000Z,2021-09-05T05:47:00.000Z,2021-09-06T05:47:00.000Z,2021-09-17T18:47:00.000Z,2021-09-18T18:47:00.000Z
ORD_0005585,CUST_002450,delivered,2022-10-13T18:36:00.000Z,2022-10-14T17:36:00.000Z,2022-10-16T17:36:00.000Z,2022-11-07T18:36:00.000Z,2022-10-30T18:36:00.000Z
ORD_0005586,CUST_013682,processing,2022-07-20T22:30:00.000Z,2022-07-21T16:30:00.000Z,2022-07-23T16:30:00.000Z,null,2022-08-06T22:30:00.000Z
ORD_0005587,CUST_001886,delivered,2021-04-12T16:48:00.000Z,2021-04-13T06:48:00.000Z,2021-04-14T06:48:00.000Z,2021-04-21T16:48:00.000Z,2021-04-30T16:48:00.000Z
ORD_0005588,CUST_010369,processing,2023-04-08T22:12:00.000Z,2023-04-09T03:12:00.000Z,2023-04-11T03:12:00.000Z,null,2023-04-18T22:12:00.000Z
ORD_0005589,CUST_005237,delivered,2021-10-26T21:07:00.000Z,2021-10-27T12:07:00.000Z,2021-10-30T12:07:00.000Z,2021-11-07T21:07:00.000Z,2021-11-12T21:07:00.000Z
ORD_0005590,CUST_012053,cancelled,2022-08-02T07:09:00.000Z,2022-08-02T17:09:00.000Z,2022-08-04T17:09:00.000Z,null,2022-08-20T07:09:00.000Z
ORD_0005591,CUST_003873,cancelled,2021-01-29T10:46:00.000Z,2021-01-29T19:46:00.000Z,2021-02-01T19:46:00.000Z,null,2021-02-11T10:46:00.000Z
ORD_0005592,CUST_012710,delivered,2022-12-04T04:05:00.000Z,2022-12-04T19:05:00.000Z,2022-12-05T19:05:00.000Z,2022-12-18T04:05:00.000Z,2022-12-11T04:05:00.000Z
ORD_0005593,CUST_009146,delivered,2023-04-25T23:55:00.000Z,2023-04-26T13:55:00.000Z,2023-04-29T13:55:00.000Z,2023-04-28T23:55:00.000Z,2023-05-15T23:55:00.000Z
ORD_0005594,CUST_008001,invoiced,2023-03-09T09:19:00.000Z,2023-03-09T23:19:00.000Z,2023-03-10T23:19:00.000Z,null,2023-03-26T09:19:00.000Z
ORD_0005595,CUST_006777,processing,2022-05-20T19:32:00.000Z,2022-05-21T17:32:00.000Z,2022-05-22T17:32:00.000Z,null,2022-06-04T19:32:00.000Z
ORD_0005596,CUST_012166,delivered,2022-05-26T09:13:00.000Z,2022-05-26T16:13:00.000Z,2022-05-29T16:13:00.000Z,2022-06-06T09:13:00.000Z,2022-06-11T09:13:00.000Z
ORD_0005597,CUST_013056,cancelled,2022-09-12T16:51:00.000Z,2022-09-12T21:51:00.000Z,2022-09-14T21:51:00.000Z,null,2022-10-01T16:51:00.000Z
ORD_0005598,CUST_011329,shipped,2022-07-24T16:03:00.000Z,2022-07-25T11:03:00.000Z,2022-07-28T11:03:00.000Z,null,2022-08-06T16:03:00.000Z
ORD_0005599,CUST_000481,cancelled,2021-06-15T11:10:00.000Z,2021-06-16T11:10:00.000Z,2021-06-18T11:10:00.000Z,null,2021-06-30T11:10:00.000Z
ORD_0005600,CUST_001062,delivered,2023-06-14T07:45:00.000Z,2023-06-14T18:45:00.000Z,2023-06-15T18:45:00.000Z,2023-06-20T07:45:00.000Z,2023-06-30T07:45:00.000Z
ORD_0005601,CUST_005472,delivered,2023-01-16T06:04:00.000Z,2023-01-16T18:04:00.000Z,2023-01-17T18:04:00.000Z,2023-01-27T06:04:00.000Z,2023-01-24T06:04:00.000Z
ORD_0005602,CUST_009937,delivered,2022-11-09T15:21:00.000Z,2022-11-10T06:21:00.000Z,2022-11-12T06:21:00.000Z,2022-11-13T15:21:00.000Z,2022-11-19T15:21:00.000Z
ORD_0005603,CUST_007334,processing,2023-04-24T05:59:00.000Z,2023-04-24T10:59:00.000Z,2023-04-25T10:59:00.000Z,null,2023-05-10T05:59:00.000Z
ORD_0005604,CUST_010654,delivered,2023-03-04T22:57:00.000Z,2023-03-05T02:57:00.000Z,2023-03-07T02:57:00.000Z,2023-03-13T22:57:00.000Z,2023-03-16T22:57:00.000Z
ORD_0005605,CUST_012081,cancelled,2022-01-12T09:11:00.000Z,2022-01-13T02:11:00.000Z,2022-01-16T02:11:00.000Z,null,2022-01-25T09:11:00.000Z
ORD_0005606,CUST_014709,delivered,2022-02-07T00:52:00.000Z,2022-02-07T19:52:00.000Z,2022-02-10T19:52:00.000Z,2022-02-16T00:52:00.000Z,2022-02-25T00:52:00.000Z
ORD_0005607,CUST_013360,processing,2022-12-12T03:07:00.000Z,2022-12-12T04:07:00.000Z,2022-12-15T04:07:00.000Z,null,2022-12-20T03:07:00.000Z
ORD_0005608,CUST_010475,cancelled,2021-01-19T15:19:00.000Z,2021-01-19T21:19:00.000Z,2021-01-21T21:19:00.000Z,null,2021-01-30T15:19:00.000Z
ORD_0005609,CUST_012452,processing,2023-05-12T17:59:00.000Z,2023-05-12T21:59:00.000Z,2023-05-15T21:59:00.000Z,null,2023-06-01T17:59:00.000Z
ORD_0005610,CUST_000803,cancelled,2023-01-26T10:02:00.000Z,2023-01-26T21:02:00.000Z,2023-01-27T21:02:00.000Z,null,2023-02-03T10:02:00.000Z
ORD_0005611,CUST_004843,delivered,2023-06-01T20:48:00.000Z,2023-06-02T03:48:00.000Z,2023-06-03T03:48:00.000Z,2023-06-09T20:48:00.000Z,2023-06-14T20:48:00.000Z
ORD_0005612,CUST_000995,cancelled,2022-05-05T02:03:00.000Z,2022-05-05T17:03:00.000Z,2022-05-08T17:03:00.000Z,null,2022-05-19T02:03:00.000Z
ORD_0005613,CUST_005062,delivered,2021-09-11T20:29:00.000Z,2021-09-12T03:29:00.000Z,2021-09-13T03:29:00.000Z,2021-09-29T20:29:00.000Z,2021-09-19T20:29:00.000Z
ORD_0005614,CUST_003241,invoiced,2022-10-17T04:58:00.000Z,2022-10-17T07:58:00.000Z,2022-10-18T07:58:00.000Z,null,2022-10-24T04:58:00.000Z
ORD_0005615,CUST_007738,delivered,2022-03-05T12:27:00.000Z,2022-03-06T02:27:00.000Z,2022-03-07T02:27:00.000Z,2022-03-19T12:27:00.000Z,2022-03-14T12:27:00.000Z
ORD_0005616,CUST_005516,delivered,2022-09-27T16:35:00.000Z,2022-09-28T04:35:00.000Z,2022-10-01T04:35:00.000Z,2022-10-10T16:35:00.000Z,2022-10-08T16:35:00.000Z
ORD_0005617,CUST_005558,processing,2022-03-15T23:03:00.000Z,2022-03-16T18:03:00.000Z,2022-03-19T18:03:00.000Z,null,2022-04-04T23:03:00.000Z
ORD_0005618,CUST_007767,delivered,2021-11-28T20:45:00.000Z,2021-11-29T07:45:00.000Z,2021-11-30T07:45:00.000Z,2021-12-20T20:45:00.000Z,2021-12-17T20:45:00.000Z
ORD_0005619,CUST_001708,delivered,2022-12-10T10:42:00.000Z,2022-12-11T06:42:00.000Z,2022-12-12T06:42:00.000Z,2022-12-23T10:42:00.000Z,2022-12-18T10:42:00.000Z
ORD_0005620,CUST_003628,processing,2021-12-11T06:57:00.000Z,2021-12-11T15:57:00.000Z,2021-12-13T15:57:00.000Z,null,2021-12-30T06:57:00.000Z
ORD_0005621,CUST_000486,delivered,2023-02-22T02:24:00.000Z,2023-02-22T10:24:00.000Z,2023-02-23T10:24:00.000Z,2023-02-25T02:24:00.000Z,2023-03-01T02:24:00.000Z
ORD_0005622,CUST_000055,delivered,2021-11-12T21:22:00.000Z,2021-11-12T23:22:00.000Z,2021-11-15T23:22:00.000Z,2021-11-20T21:22:00.000Z,2021-12-01T21:22:00.000Z
ORD_0005623,CUST_011289,delivered,2023-06-05T19:24:00.000Z,2023-06-05T22:24:00.000Z,2023-06-06T22:24:00.000Z,2023-06-11T19:24:00.000Z,2023-06-16T19:24:00.000Z
ORD_0005624,CUST_004347,processing,2022-06-06T13:31:00.000Z,2022-06-07T07:31:00.000Z,2022-06-09T07:31:00.000Z,null,2022-06-26T13:31:00.000Z
ORD_0005625,CUST_006261,delivered,2021-10-08T02:42:00.000Z,2021-10-08T06:42:00.000Z,2021-10-11T06:42:00.000Z,2021-10-11T02:42:00.000Z,2021-10-27T02:42:00.000Z
ORD_0005626,CUST_012023,delivered,2021-06-01T04:40:00.000Z,2021-06-01T20:40:00.000Z,2021-06-04T20:40:00.000Z,2021-06-10T04:40:00.000Z,2021-06-17T04:40:00.000Z
ORD_0005627,CUST_002614,delivered,2021-01-04T06:09:00.000Z,2021-01-04T07:09:00.000Z,2021-01-07T07:09:00.000Z,2021-01-07T06:09:00.000Z,2021-01-14T06:09:00.000Z
ORD_0005628,CUST_005102,shipped,2022-10-01T03:21:00.000Z,2022-10-01T08:21:00.000Z,2022-10-03T08:21:00.000Z,null,2022-10-17T03:21:00.000Z
ORD_0005629,CUST_001886,delivered,2022-12-19T04:32:00.000Z,2022-12-19T23:32:00.000Z,2022-12-22T23:32:00.000Z,2022-12-24T04:32:00.000Z,2023-01-03T04:32:00.000Z
ORD_0005630,CUST_011211,invoiced,2021-02-03T10:37:00.000Z,2021-02-03T11:37:00.000Z,2021-02-04T11:37:00.000Z,null,2021-02-12T10:37:00.000Z
ORD_0005631,CUST_005228,delivered,2021-09-25T21:17:00.000Z,2021-09-26T20:17:00.000Z,2021-09-27T20:17:00.000Z,2021-09-30T21:17:00.000Z,2021-10-08T21:17:00.000Z
ORD_0005632,CUST_002689,delivered,2022-03-02T15:15:00.000Z,2022-03-03T14:15:00.000Z,2022-03-04T14:15:00.000Z,2022-03-06T15:15:00.000Z,2022-03-18T15:15:00.000Z
ORD_0005633,CUST_000030,delivered,2021-09-13T23:11:00.000Z,2021-09-14T19:11:00.000Z,2021-09-17T19:11:00.000Z,2021-09-20T23:11:00.000Z,2021-09-25T23:11:00.000Z
ORD_0005634,CUST_006830,delivered,2022-09-28T06:17:00.000Z,2022-09-28T19:17:00.000Z,2022-10-01T19:17:00.000Z,2022-10-09T06:17:00.000Z,2022-10-13T06:17:00.000Z
ORD_0005635,CUST_014085,delivered,2022-08-10T03:17:00.000Z,2022-08-10T10:17:00.000Z,2022-08-11T10:17:00.000Z,2022-08-18T03:17:00.000Z,2022-08-23T03:17:00.000Z
ORD_0005636,CUST_000633,delivered,2023-04-03T12:43:00.000Z,2023-04-03T13:43:00.000Z,2023-04-06T13:43:00.000Z,2023-04-15T12:43:00.000Z,2023-04-10T12:43:00.000Z
ORD_0005637,CUST_006803,invoiced,2021-09-11T16:43:00.000Z,2021-09-12T03:43:00.000Z,2021-09-15T03:43:00.000Z,null,2021-09-23T16:43:00.000Z
