order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
ORD_0002876,2,PROD_002212,SELL_0254,2022-11-13T01:10:00.000Z,1851.09,39.58
ORD_0002876,3,PROD_002467,SELL_0172,2022-11-14T01:10:00.000Z,1690.22,30.2
ORD_0002877,1,PROD_001713,SELL_0068,2021-12-26T13:55:00.000Z,1085.36,34.21
ORD_0002878,1,PROD_002277,SELL_0085,2022-11-25T17:44:00.000Z,587.03,65.58
ORD_0002879,1,PROD_000137,SELL_0004,2022-07-29T07:14:00.000Z,588.52,39.7
ORD_0002880,1,PROD_001355,SELL_0346,2021-11-12T09:37:00.000Z,357.99,53.21
ORD_0002880,2,PROD_002830,SELL_0057,2021-11-10T09:37:00.000Z,1461.01,40.36
ORD_0002880,3,PROD_001904,SELL_0340,2021-11-12T09:37:00.000Z,2314.29,62.69
ORD_0002881,1,PROD_000359,SELL_0376,2021-10-30T20:09:00.000Z,2120.15,49.96
ORD_0002882,1,PROD_000596,SELL_0433,2021-10-03T10:51:00.000Z,2122.76,67.09
ORD_0002883,1,PROD_001104,SELL_0023,2021-04-23T10:59:00.000Z,2266.43,49.76
ORD_0002883,2,PROD_001636,SELL_0049,2021-04-25T10:59:00.000Z,1161.51,17.87
ORD_0002883,3,PROD_001560,SELL_0075,2021-04-23T10:59:00.000Z,1099.4,26.01
ORD_0002883,4,PROD_001742,SELL_0328,2021-04-23T10:59:00.000Z,2166.87,41.26
ORD_0002884,1,PROD_002965,SELL_0001,2022-02-24T00:38:00.000Z,2173.15,45.98
ORD_0002884,2,PROD_001248,SELL_0169,2022-02-26T00:38:00.000Z,1494.76,77.85
ORD_0002884,3,PROD_002002,SELL_0462,2022-02-26T00:38:00.000Z,1320.41,69.48
ORD_0002884,4,PROD_002794,SELL_0472,2022-02-24T00:38:00.000Z,40.83,12.57
ORD_0002885,1,PROD_002804,SELL_0476,2022-03-29T16:31:00.000Z,2148.56,49.04
ORD_0002886,1,PROD_001322,SELL_0117,2023-01-21T02:30:00.000Z,2435.61,54.44
ORD_0002886,2,PROD_001618,SELL_0027,2023-01-21T02:30:00.000Z,40.32,39.63
ORD_0002886,3,PROD_002339,SELL_0099,2023-01-23T02:30:00.000Z,1847.48,38.22
ORD_0002886,4,PROD_000925,SELL_0429,2023-01-23T02:30:00.000Z,2123.51,19.51
ORD_0002887,1,PROD_000451,SELL_0020,2022-10-09T15:14:00.000Z,2054.62,55.8
ORD_0002887,2,PROD_000960,SELL_0296,2022-10-07T15:14:00.000Z,909.5,79.78
ORD_0002887,3,PROD_000548,SELL_0386,2022-10-07T15:14:00.000Z,2460.4,52.4
ORD_0002888,1,PROD_000282,SELL_0434,2022-09-08T15:46:00.000Z,944.7,55.81
ORD_0002889,1,PROD_002347,SELL_0255,2022-09-24T13:39:00.000Z,445.76,18.92
ORD_0002889,2,PROD_002001,SELL_0421,2022-09-23T13:39:00.000Z,1784.16,56.23
ORD_0002890,1,PROD_001140,SELL_0279,2023-04-07T04:06:00.000Z,126.32,34.71
ORD_0002891,1,PROD_000952,SELL_0050,2021-11-20T17:37:00.000Z,573.81,35.25
ORD_0002892,1,PROD_001801,SELL_0207,2021-11-02T09:53:00.000Z,485.22,61.51
ORD_0002893,1,PROD_001343,SELL_0030,2021-04-21T09:23:00.000Z,1435.89,22.01
ORD_0002894,1,PROD_002949,SELL_0096,2023-04-14T23:51:00.000Z,225.83,22.05
ORD_0002895,1,PROD_000572,SELL_0200,2021-12-19T20:27:00.000Z,1219.67,48.74
ORD_0002895,2,PROD_000551,SELL_0213,2021-12-18T20:27:00.000Z,2075.78,11.9
ORD_0002896,1,PROD_000203,SELL_0155,2021-05-16T16:05:00.000Z,1209.37,73.1
ORD_0002896,2,PROD_002414,SELL_0274,2021-05-16T16:05:00.000Z,49.95,12.1
ORD_0002897,1,PROD_000928,SELL_0347,2021-01-25T04:50:00.000Z,2355.44,53.8
ORD_0002898,1,PROD_002056,SELL_0331,2021-04-06T12:45:00.000Z,1477.32,51.07
ORD_0002899,1,PROD_000257,SELL_0398,2023-04-24T18:28:00.000Z,2462.49,7.17
ORD_0002899,2,PROD_002682,SELL_0137,2023-04-25T18:28:00.000Z,448.31,71.85
ORD_0002899,3,PROD_002594,SELL_0457,2023-04-23T18:28:00.000Z,2462.99,31.88
ORD_0002899,4,PROD_000583,SELL_0122,2023-04-25T18:28:00.000Z,279.29,69.75
ORD_0002900,1,PROD_000048,SELL_0239,2022-01-30T11:37:00.000Z,712.38,7.55
ORD_0002901,1,PROD_001339,SELL_0258,2023-03-22T02:43:00.000Z,421.08,13.1
ORD_0002902,1,PROD_001503,SELL_0218,2022-08-20T13:06:00.000Z,193.38,18.04
ORD_0002903,1,PROD_002129,SELL_0213,2023-04-05T15:20:00.000Z,784.57,23.49
ORD_0002904,1,PROD_002278,SELL_0039,2021-03-04T13:03:00.000Z,1569.74,39.5
ORD_0002905,1,PROD_002182,SELL_0341,2023-03-21T05:27:00.000Z,1965.71,38.25
ORD_0002905,2,PROD_001289,SELL_0203,2023-03-21T05:27:00.000Z,1314.41,17.66
ORD_0002906,1,PROD_001874,SELL_0219,2023-03-05T14:50:00.000Z,1658.17,12.8
ORD_0002906,2,PROD_000454,SELL_0183,2023-03-05T14:50:00.000Z,168.45,5.95
ORD_0002907,1,PROD_001480,SELL_0188,2022-05-21T06:04:00.000Z,15.81,60.24
ORD_0002908,1,PROD_001513,SELL_0214,2022-03-09T18:32:00.000Z,1828.59,71.66
ORD_0002908,2,PROD_000909,SELL_0333,2022-03-10T18:32:00.000Z,2089.63,71.72
ORD_0002909,1,PROD_001526,SELL_0159,2022-09-23T14:10:00.000Z,1845.07,59.75
ORD_0002910,1,PROD_000644,SELL_0343,2022-08-24T02:40:00.000Z,925.57,28.91
ORD_0002911,1,PROD_002277,SELL_0322,2021-01-17T02:10:00.000Z,588.52,35.6
ORD_0002911,2,PROD_001914,SELL_0225,2021-01-18T02:10:00.000Z,2164.31,73.69
ORD_0002911,3,PROD_002680,SELL_0159,2021-01-17T02:10:00.000Z,2261.99,78.52
ORD_0002911,4,PROD_000429,SELL_0135,2021-01-19T02:10:00.000Z,512.6,14.36
ORD_0002912,1,PROD_000274,SELL_0305,2021-10-28T02:56:00.000Z,404.22,71.17
ORD_0002913,1,PROD_000199,SELL_0362,2022-12-07T03:22:00.000Z,570.74,6.46
ORD_0002914,1,PROD_002686,SELL_0076,2021-06-21T17:21:00.000Z,1203.52,72.09
ORD_0002915,1,PROD_000816,SELL_0137,2022-11-02T16:56:00.000Z,489.48,22.46
ORD_0002916,1,PROD_000382,SELL_0418,2021-06-04T04:55:00.000Z,22.83,65.25
ORD_0002917,1,PROD_002091,SELL_0289,2022-11-28T19:57:00.000Z,381.6,24.07
ORD_0002918,1,PROD_002690,SELL_0139,2021-05-02T09:17:00.000Z,921.31,49.29
ORD_0002919,1,PROD_000229,SELL_0436,2021-10-23T04:00:00.000Z,805.12,53.57
ORD_0002920,1,PROD_000006,SELL_0339,2021-06-28T02:59:00.000Z,2443.66,6.1
ORD_0002920,2,PROD_001476,SELL_0487,2021-06-29T02:59:00.000Z,1370.6,44.65
ORD_0002921,1,PROD_001480,SELL_0456,2022-03-17T13:33:00.000Z,683.38,29.06
ORD_0002922,1,PROD_000692,SELL_0347,2023-01-06T21:35:00.000Z,1721.32,57.92
ORD_0002922,2,PROD_000906,SELL_0201,2023-01-08T21:35:00.000Z,1155.26,57.08
ORD_0002923,1,PROD_000205,SELL_0147,2022-05-13T03:09:00.000Z,2149.33,41.78
ORD_0002923,2,PROD_001863,SELL_0103,2022-05-14T03:09:00.000Z,1963.19,22.17
ORD_0002923,3,PROD_001645,SELL_0360,2022-05-12T03:09:00.000Z,1463.26,63.81
ORD_0002923,4,PROD_000302,SELL_0405,2022-05-13T03:09:00.000Z,104.61,67.3
ORD_0002923,5,PROD_002212,SELL_0400,2022-05-12T03:09:00.000Z,2024.42,24.35
ORD_0002924,1,PROD_001034,SELL_0447,2022-02-12T11:38:00.000Z,485.62,47.53
ORD_0002925,1,PROD_002165,SELL_0279,2022-11-21T13:22:00.000Z,2338.81,25.29
ORD_0002925,2,PROD_000331,SELL_0213,2022-11-20T13:22:00.000Z,2232.6,10.23
ORD_0002925,3,PROD_002868,SELL_0035,2022-11-20T13:22:00.000Z,296.41,51.79
ORD_0002925,4,PROD_002670,SELL_0166,2022-11-19T13:22:00.000Z,878.66,26.28
ORD_0002926,1,PROD_000174,SELL_0007,2023-02-20T04:55:00.000Z,1255.16,8.36
ORD_0002927,1,PROD_002698,SELL_0330,2021-04-16T07:54:00.000Z,1206.15,35.48
ORD_0002928,1,PROD_002677,SELL_0370,2023-05-03T07:38:00.000Z,2009.48,21.53
ORD_0002929,1,PROD_001644,SELL_0049,2021-10-30T16:35:00.000Z,921.54,61.7
ORD_0002930,1,PROD_002344,SELL_0368,2022-07-29T04:16:00.000Z,1014.02,10.4
ORD_0002931,1,PROD_000211,SELL_0117,2022-08-07T22:54:00.000Z,1700.25,39.06
ORD_0002932,1,PROD_002753,SELL_0288,2023-03-31T03:42:00.000Z,866.56,73.22
ORD_0002933,1,PROD_002502,SELL_0200,2022-01-31T02:53:00.000Z,2299.69,30.58
ORD_0002934,1,PROD_000158,SELL_0022,2021-08-31T18:59:00.000Z,625.66,5.38
ORD_0002935,1,PROD_001652,SELL_0311,2022-08-26T15:51:00.000Z,729.41,52.92
ORD_0002935,2,PROD_000187,SELL_0118,2022-08-28T15:51:00.000Z,192.74,27.05
ORD_0002936,1,PROD_001216,SELL_0191,2021-05-19T03:25:00.000Z,1874.31,5.99
ORD_0002936,2,PROD_001595,SELL_0257,2021-05-19T03:25:00.000Z,1890.88,49.31
ORD_0002936,3,PROD_002429,SELL_0400,2021-05-19T03:25:00.000Z,1729.51,77.74
ORD_0002937,1,PROD_002495,SELL_0295,2022-04-18T04:24:00.000Z,1357.71,69.03
ORD_0002938,1,PROD_001743,SELL_0344,2021-12-07T21:04:00.000Z,2312.58,54.19
ORD_0002939,1,PROD_000718,SELL_0333,2021-03-06T19:01:00.000Z,2285.34,7.68
ORD_0002940,1,PROD_000200,SELL_0470,2022-02-12T21:57:00.000Z,409.89,42.01
ORD_0002941,1,PROD_002694,SELL_0029,2022-09-11T07:00:00.000Z,2447.96,39.36
ORD_0002942,1,PROD_002745,SELL_0435,2022-01-13T18:03:00.000Z,1001.91,5.04
ORD_0002943,1,PROD_002789,SELL_0441,2021-03-24T17:28:00.000Z,2462.23,37.53
ORD_0002944,1,PROD_000965,SELL_0379,2021-07-11T08:06:00.000Z,2127.09,51.59
ORD_0002945,1,PROD_002922,SELL_0173,2023-05-19T16:19:00.000Z,1962.31,29.1
ORD_0002945,2,PROD_002144,SELL_0480,2023-05-19T16:19:00.000Z,647.8,68.51
ORD_0002946,1,PROD_000399,SELL_0409,2022-10-09T22:11:00.000Z,1556.31,34.82
ORD_0002946,2,PROD_001251,SELL_0408,2022-10-08T22:11:00.000Z,976.37,38.27
ORD_0002946,3,PROD_001911,SELL_0013,2022-10-07T22:11:00.000Z,2347.38,16.84
ORD_0002946,4,PROD_002082,SELL_0293,2022-10-08T22:11:00.000Z,1123.3,17.19
ORD_0002946,5,PROD_000112,SELL_0235,2022-10-07T22:11:00.000Z,2426.15,73.22
ORD_0002947,1,PROD_000721,SELL_0176,2023-03-24T08:01:00.000Z,220.23,13.71
ORD_0002948,1,PROD_000272,SELL_0384,2022-08-14T20:11:00.000Z,2364.45,12.9
ORD_0002949,1,PROD_002320,SELL_0208,2022-11-24T08:52:00.000Z,200.9,10.68
ORD_0002950,1,PROD_000581,SELL_0474,2022-08-01T05:22:00.000Z,1911.17,17.37
ORD_0002951,1,PROD_001969,SELL_0260,2021-08-14T05:51:00.000Z,2147.55,61.37
ORD_0002951,2,PROD_001065,SELL_0205,2021-08-15T05:51:00.000Z,1486.9,58.22
ORD_0002952,1,PROD_002158,SELL_0086,2023-01-25T01:49:00.000Z,2403.26,25.21
ORD_0002952,2,PROD_001914,SELL_0377,2023-01-27T01:49:00.000Z,735.25,61.68
ORD_0002952,3,PROD_002268,SELL_0416,2023-01-25T01:49:00.000Z,555.38,66.92
ORD_0002952,4,PROD_001533,SELL_0087,2023-01-26T01:49:00.000Z,2211.64,44.32
ORD_0002953,1,PROD_002911,SELL_0288,2022-06-25T20:02:00.000Z,311.79,19.54
ORD_0002953,2,PROD_000731,SELL_0374,2022-06-25T20:02:00.000Z,691.93,11.73
ORD_0002954,1,PROD_002104,SELL_0252,2022-06-24T15:58:00.000Z,493.99,42.43
ORD_0002954,2,PROD_000062,SELL_0161,2022-06-24T15:58:00.000Z,1488.27,43.23
ORD_0002955,1,PROD_001613,SELL_0402,2023-06-04T06:09:00.000Z,1997.75,23.83
ORD_0002956,1,PROD_002638,SELL_0259,2022-04-23T01:47:00.000Z,585.33,50.02
ORD_0002956,2,PROD_000933,SELL_0266,2022-04-22T01:47:00.000Z,24.3,13.84
ORD_0002957,1,PROD_000208,SELL_0367,2021-11-23T15:01:00.000Z,278.46,44.75
ORD_0002957,2,PROD_002140,SELL_0088,2021-11-21T15:01:00.000Z,815.28,7.08
ORD_0002958,1,PROD_000646,SELL_0375,2022-05-08T20:47:00.000Z,437.19,27.54
ORD_0002958,2,PROD_000884,SELL_0301,2022-05-08T20:47:00.000Z,2370.08,37.63
ORD_0002958,3,PROD_002431,SELL_0076,2022-05-08T20:47:00.000Z,1460.67,64.4
ORD_0002959,1,PROD_002895,SELL_0405,2022-08-14T23:39:00.000Z,340.38,20.61
ORD_0002960,1,PROD_000218,SELL_0328,2021-08-23T15:03:00.000Z,1013.58,77.08
ORD_0002960,2,PROD_001738,SELL_0118,2021-08-23T15:03:00.000Z,421.56,71.46
ORD_0002961,1,PROD_000043,SELL_0351,2022-02-01T22:30:00.000Z,246.54,55.55
ORD_0002961,2,PROD_000074,SELL_0317,2022-02-03T22:30:00.000Z,1709.36,20.5
ORD_0002961,3,PROD_001969,SELL_0333,2022-02-01T22:30:00.000Z,1960.62,74.11
ORD_0002961,4,PROD_000571,SELL_0478,2022-02-03T22:30:00.000Z,76.03,55.1
ORD_0002961,5,PROD_002229,SELL_0429,2022-02-03T22:30:00.000Z,1535.86,30.52
ORD_0002962,1,PROD_002256,SELL_0387,2021-02-11T05:26:00.000Z,1996.35,77.57
ORD_0002962,2,PROD_001613,SELL_0214,2021-02-10T05:26:00.000Z,829.21,16.17
ORD_0002963,1,PROD_001282,SELL_0424,2023-05-08T05:01:00.000Z,1382.15,76.1
ORD_0002964,1,PROD_002617,SELL_0332,2022-07-05T08:53:00.000Z,907.87,44.25
ORD_0002964,2,PROD_002073,SELL_0120,2022-07-06T08:53:00.000Z,1724.94,48.6
ORD_0002965,1,PROD_001523,SELL_0322,2022-06-15T19:10:00.000Z,1637.38,24.05
ORD_0002966,1,PROD_002750,SELL_0281,2022-04-21T04:36:00.000Z,1134.2,63.94
ORD_0002967,1,PROD_002816,SELL_0442,2021-03-17T06:58:00.000Z,248,66.53
ORD_0002968,1,PROD_001880,SELL_0167,2022-02-15T16:57:00.000Z,987.45,54.13
ORD_0002969,1,PROD_002412,SELL_0150,2022-11-23T23:29:00.000Z,1035.8,62.78
ORD_0002970,1,PROD_001443,SELL_0174,2023-06-19T14:47:00.000Z,1501.29,27.73
ORD_0002971,1,PROD_002527,SELL_0447,2021-09-10T18:39:00.000Z,743.98,5.18
ORD_0002971,2,PROD_000294,SELL_0347,2021-09-11T18:39:00.000Z,1709.98,45.24
ORD_0002972,1,PROD_001220,SELL_0069,2021-05-07T22:29:00.000Z,624.43,23
ORD_0002973,1,PROD_001900,SELL_0452,2021-12-13T22:07:00.000Z,2373.48,62.18
ORD_0002974,1,PROD_001504,SELL_0463,2021-08-20T06:16:00.000Z,114.44,6.08
ORD_0002975,1,PROD_000304,SELL_0317,2022-07-25T20:32:00.000Z,1394.75,48.56
ORD_0002976,1,PROD_000406,SELL_0050,2022-06-25T19:09:00.000Z,1522.52,14.49
ORD_0002977,1,PROD_000813,SELL_0219,2022-07-06T10:15:00.000Z,1219.78,67.6
ORD_0002978,1,PROD_001845,SELL_0479,2022-03-21T09:43:00.000Z,2413.82,14.79
ORD_0002979,1,PROD_001355,SELL_0304,2022-04-06T21:08:00.000Z,2461.97,35.81
ORD_0002979,2,PROD_002030,SELL_0182,2022-04-07T21:08:00.000Z,1586.43,27.83
ORD_0002979,3,PROD_000634,SELL_0179,2022-04-07T21:08:00.000Z,52.8,19.48
ORD_0002980,1,PROD_000611,SELL_0357,2022-05-28T10:15:00.000Z,1904.59,57.95
ORD_0002981,1,PROD_002663,SELL_0318,2021-07-15T04:17:00.000Z,1867.64,8.69
ORD_0002982,1,PROD_002812,SELL_0381,2023-01-06T03:00:00.000Z,1165.49,28.7
ORD_0002983,1,PROD_000640,SELL_0454,2023-06-12T15:16:00.000Z,610.63,40.01
ORD_0002984,1,PROD_001418,SELL_0392,2021-04-04T13:35:00.000Z,377.62,48.51
ORD_0002985,1,PROD_000969,SELL_0060,2022-09-26T03:45:00.000Z,359.43,31.11
ORD_0002985,2,PROD_002553,SELL_0001,2022-09-26T03:45:00.000Z,2444.67,31.3
ORD_0002985,3,PROD_002588,SELL_0049,2022-09-26T03:45:00.000Z,1437.69,28.49
ORD_0002986,1,PROD_002182,SELL_0033,2021-05-02T19:44:00.000Z,348.03,40.19
ORD_0002986,2,PROD_001066,SELL_0202,2021-05-02T19:44:00.000Z,1382.29,46.92
ORD_0002987,1,PROD_002739,SELL_0365,2021-09-04T23:01:00.000Z,742.3,42.42
ORD_0002988,1,PROD_002151,SELL_0384,2023-04-06T19:00:00.000Z,634.03,32.39
ORD_0002988,2,PROD_002356,SELL_0473,2023-04-05T19:00:00.000Z,299.5,14.82
ORD_0002988,3,PROD_002255,SELL_0074,2023-04-05T19:00:00.000Z,1629.45,77.41
ORD_0002989,1,PROD_002283,SELL_0214,2021-11-27T05:17:00.000Z,176.35,78.06
ORD_0002990,1,PROD_001730,SELL_0401,2021-03-06T12:45:00.000Z,248.48,17.11
ORD_0002991,1,PROD_001965,SELL_0117,2021-01-28T16:30:00.000Z,1750.71,42.11
ORD_0002992,1,PROD_000367,SELL_0199,2022-08-02T17:13:00.000Z,2467.48,53.97
ORD_0002992,2,PROD_000805,SELL_0368,2022-08-02T17:13:00.000Z,1010.19,68.62
ORD_0002992,3,PROD_000927,SELL_0035,2022-08-02T17:13:00.000Z,666.33,54.71
ORD_0002993,1,PROD_001321,SELL_0305,2023-01-14T11:58:00.000Z,1002.82,25.2
ORD_0002994,1,PROD_000616,SELL_0379,2023-02-01T19:23:00.000Z,761.38,78.5
ORD_0002995,1,PROD_001090,SELL_0173,2021-10-13T13:36:00.000Z,718.4,17.83
ORD_0002996,1,PROD_001518,SELL_0106,2022-06-14T06:42:00.000Z,1493.53,7.31
ORD_0002996,2,PROD_002584,SELL_0044,2022-06-15T06:42:00.000Z,1295.56,5.78
ORD_0002996,3,PROD_000991,SELL_0359,2022-06-14T06:42:00.000Z,2063.92,40.98
ORD_0002996,4,PROD_002724,SELL_0296,2022-06-15T06:42:00.000Z,1185.68,41.55
ORD_0002997,1,PROD_002338,SELL_0293,2023-02-21T01:19:00.000Z,640.2,16.56
ORD_0002997,2,PROD_001466,SELL_0286,2023-02-20T01:19:00.000Z,1905.25,25.17
ORD_0002998,1,PROD_002862,SELL_0071,2022-11-29T08:09:00.000Z,2027.96,33.84
ORD_0002999,1,PROD_001551,SELL_0220,2022-10-05T13:20:00.000Z,1928.47,62.06
ORD_0003000,1,PROD_001302,SELL_0435,2021-08-15T19:54:00.000Z,2135.15,73.64
ORD_0003001,1,PROD_002204,SELL_0100,2022-03-21T19:25:00.000Z,411.81,34.69
ORD_0003001,2,PROD_000982,SELL_0044,2022-03-22T19:25:00.000Z,1446.39,38.48
ORD_0003002,1,PROD_001235,SELL_0205,2023-05-17T09:00:00.000Z,1940.54,17.36
ORD_0003003,1,PROD_001719,SELL_0337,2023-01-19T09:09:00.000Z,1806.65,70.28
ORD_0003004,1,PROD_001769,SELL_0234,2022-02-13T18:14:00.000Z,1086.19,42.85
ORD_0003005,1,PROD_001327,SELL_0374,2023-05-07T17:31:00.000Z,1173.01,10.67
ORD_0003006,1,PROD_000566,SELL_0209,2023-01-18T00:58:00.000Z,229.2,76.07
ORD_0003007,1,PROD_001198,SELL_0053,2022-10-28T10:28:00.000Z,913.82,26.07
ORD_0003008,1,PROD_001688,SELL_0178,2023-01-25T01:04:00.000Z,1398.7,12.8
ORD_0003009,1,PROD_002422,SELL_0250,2023-05-24T07:52:00.000Z,33.6,25.01
ORD_0003010,1,PROD_002153,SELL_0272,2022-03-03T18:21:00.000Z,132.08,50.71
ORD_0003011,1,PROD_001417,SELL_0093,2021-11-03T20:31:00.000Z,848.98,44.99
ORD_0003011,2,PROD_001934,SELL_0346,2021-11-03T20:31:00.000Z,888.37,75.88
ORD_0003011,3,PROD_000477,SELL_0132,2021-11-03T20:31:00.000Z,538.42,32.21
ORD_0003011,4,PROD_001755,SELL_0222,2021-11-02T20:31:00.000Z,879.25,76.88
ORD_0003011,5,PROD_000546,SELL_0161,2021-11-01T20:31:00.000Z,1234.04,43.76
ORD_0003012,1,PROD_000531,SELL_0016,2023-04-09T03:32:00.000Z,1842.47,46
ORD_0003013,1,PROD_000822,SELL_0020,2021-03-09T12:14:00.000Z,1259.8,66.8
ORD_0003014,1,PROD_001158,SELL_0473,2021-08-27T13:26:00.000Z,97.58,10.18
ORD_0003014,2,PROD_002241,SELL_0355,2021-08-26T13:26:00.000Z,1005.29,28.21
ORD_0003014,3,PROD_001291,SELL_0399,2021-08-26T13:26:00.000Z,1668.01,36.1
ORD_0003015,1,PROD_000826,SELL_0422,2021-04-08T15:40:00.000Z,464.38,6.83
ORD_0003015,2,PROD_001022,SELL_0164,2021-04-07T15:40:00.000Z,1348.02,59.39
ORD_0003016,1,PROD_000896,SELL_0380,2021-03-15T07:01:00.000Z,152.83,61.3
ORD_0003016,2,PROD_000218,SELL_0452,2021-03-15T07:01:00.000Z,219.44,56.04
ORD_0003016,3,PROD_002792,SELL_0277,2021-03-14T07:01:00.000Z,1899.74,37.19
ORD_0003017,1,PROD_001881,SELL_0465,2021-03-30T19:01:00.000Z,1860.81,25.89
ORD_0003017,2,PROD_002066,SELL_0157,2021-03-31T19:01:00.000Z,575.2,14.08
ORD_0003017,3,PROD_000422,SELL_0202,2021-04-01T19:01:00.000Z,106.59,13.27
ORD_0003018,1,PROD_000814,SELL_0489,2022-04-19T20:36:00.000Z,1477.07,49.87
ORD_0003019,1,PROD_001116,SELL_0244,2022-01-23T04:15:00.000Z,993.53,72.95
ORD_0003019,2,PROD_000520,SELL_0113,2022-01-24T04:15:00.000Z,652.7,16.74
ORD_0003019,3,PROD_002577,SELL_0064,2022-01-23T04:15:00.000Z,1339.44,62.77
ORD_0003020,1,PROD_002703,SELL_0297,2022-12-27T14:25:00.000Z,386.69,10.06
ORD_0003020,2,PROD_001255,SELL_0249,2022-12-29T14:25:00.000Z,147.9,20.92
ORD_0003020,3,PROD_001380,SELL_0061,2022-12-27T14:25:00.000Z,1874.18,49.48
ORD_0003020,4,PROD_002428,SELL_0478,2022-12-27T14:25:00.000Z,2337.83,43.1
ORD_0003021,1,PROD_000916,SELL_0234,2023-03-25T20:24:00.000Z,685.33,61.79
ORD_0003022,1,PROD_000888,SELL_0488,2021-11-30T08:25:00.000Z,1963.73,32.7
ORD_0003022,2,PROD_000659,SELL_0053,2021-11-30T08:25:00.000Z,2404.62,54.99
ORD_0003022,3,PROD_001622,SELL_0453,2021-12-01T08:25:00.000Z,485.55,14.92
ORD_0003022,4,PROD_002251,SELL_0411,2021-11-30T08:25:00.000Z,1732.35,7.14
ORD_0003023,1,PROD_000367,SELL_0141,2021-08-20T23:00:00.000Z,1363.93,53.59
ORD_0003024,1,PROD_001137,SELL_0291,2022-02-20T04:15:00.000Z,649.12,60.71
ORD_0003024,2,PROD_001325,SELL_0421,2022-02-21T04:15:00.000Z,697.7,6.49
ORD_0003024,3,PROD_000123,SELL_0374,2022-02-20T04:15:00.000Z,566.16,57.59
ORD_0003024,4,PROD_002853,SELL_0175,2022-02-22T04:15:00.000Z,870.84,73.16
ORD_0003025,1,PROD_002592,SELL_0354,2023-02-03T20:53:00.000Z,524.88,47.04
ORD_0003026,1,PROD_000651,SELL_0149,2021-04-03T18:18:00.000Z,2175.88,59.22
ORD_0003026,2,PROD_002816,SELL_0383,2021-04-04T18:18:00.000Z,563.22,21.01
ORD_0003027,1,PROD_000929,SELL_0369,2021-02-24T15:42:00.000Z,2440.28,77.47
ORD_0003028,1,PROD_000665,SELL_0175,2022-02-03T11:26:00.000Z,1559.32,16.14
ORD_0003029,1,PROD_002971,SELL_0407,2022-05-22T01:40:00.000Z,2441.7,23.88
ORD_0003029,2,PROD_002665,SELL_0272,2022-05-24T01:40:00.000Z,1298.52,40.97
ORD_0003030,1,PROD_001098,SELL_0321,2022-05-03T06:48:00.000Z,1306.23,17.77
ORD_0003030,2,PROD_002347,SELL_0176,2022-05-05T06:48:00.000Z,2260.13,67.11
ORD_0003030,3,PROD_001852,SELL_0389,2022-05-03T06:48:00.000Z,287.98,11.25
ORD_0003031,1,PROD_001478,SELL_0326,2021-09-02T11:15:00.000Z,766.71,77.74
ORD_0003031,2,PROD_000320,SELL_0100,2021-09-01T11:15:00.000Z,2468.27,59.73
ORD_0003032,1,PROD_002124,SELL_0164,2023-01-30T05:08:00.000Z,1587.14,32.6
ORD_0003033,1,PROD_000391,SELL_0205,2021-02-08T01:39:00.000Z,615.89,64.05
ORD_0003034,1,PROD_000363,SELL_0185,2021-04-05T20:09:00.000Z,1564.74,38.21
ORD_0003035,1,PROD_002612,SELL_0253,2022-07-25T03:23:00.000Z,193.22,49.56
ORD_0003035,2,PROD_000015,SELL_0447,2022-07-25T03:23:00.000Z,2148.65,65.8
ORD_0003036,1,PROD_002145,SELL_0051,2023-04-27T09:03:00.000Z,2459.32,51.86
ORD_0003036,2,PROD_002021,SELL_0260,2023-04-28T09:03:00.000Z,331.33,67.53
ORD_0003037,1,PROD_001749,SELL_0342,2021-01-10T17:16:00.000Z,1251.6,57.16
ORD_0003038,1,PROD_001739,SELL_0159,2021-10-09T19:54:00.000Z,2277.26,78.14
ORD_0003038,2,PROD_002383,SELL_0099,2021-10-07T19:54:00.000Z,1494.45,16.57
ORD_0003038,3,PROD_000782,SELL_0290,2021-10-07T19:54:00.000Z,147.96,50.83
ORD_0003038,4,PROD_000885,SELL_0477,2021-10-07T19:54:00.000Z,1646.64,12.68
ORD_0003039,1,PROD_000709,SELL_0143,2022-08-04T14:29:00.000Z,1295.72,59.65
ORD_0003039,2,PROD_000022,SELL_0025,2022-08-06T14:29:00.000Z,281.91,33.27
ORD_0003039,3,PROD_000507,SELL_0459,2022-08-05T14:29:00.000Z,2015.17,41.24
ORD_0003040,1,PROD_000023,SELL_0407,2021-06-15T07:18:00.000Z,1045.03,63.55
ORD_0003040,2,PROD_002810,SELL_0422,2021-06-15T07:18:00.000Z,239.89,72.24
ORD_0003041,1,PROD_000893,SELL_0017,2022-09-22T00:56:00.000Z,1433.42,7.55
ORD_0003042,1,PROD_002040,SELL_0167,2021-01-29T15:27:00.000Z,1851.41,67.79
ORD_0003043,1,PROD_002554,SELL_0477,2021-06-02T23:06:00.000Z,1074.96,30.17
ORD_0003044,1,PROD_002450,SELL_0349,2021-11-07T07:16:00.000Z,359.73,35.9
ORD_0003045,1,PROD_002941,SELL_0005,2021-03-29T21:38:00.000Z,1734.21,66
ORD_0003046,1,PROD_000474,SELL_0187,2022-05-04T06:18:00.000Z,1343.18,58.91
