customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,customer_region
CUST_006383,UNIQ_006383,28426,Belo Horizonte,MG,Southeast
CUST_006422,UNIQ_006422,44114,Maceio,AL,Northeast
CUST_006425,UNIQ_006425,26147,Porto Velho,RO,North
CUST_006435,UNIQ_006435,58147,Joao Pessoa,PB,Northeast
CUST_006441,UNIQ_006441,25745,Campo Grande,MS,Central-West
CUST_006443,UNIQ_006443,86092,Sao Paulo,SP,Southeast
CUST_006444,UNIQ_006444,14467,Belem,PA,North
CUST_006446,UNIQ_006446,56494,Rio De Janeiro,RJ,Southeast
CUST_006460,UNIQ_006460,94559,Belo Horizonte,MG,Southeast
CUST_006474,UNIQ_006474,52422,Joao Pessoa,PB,Northeast
CUST_006509,UNIQ_006509,91981,Teresina,PI,Northeast
CUST_006511,UNIQ_006511,20242,Cuiaba,MT,Central-West
CUST_006518,UNIQ_006518,47997,Recife,PE,Northeast
CUST_006524,UNIQ_006524,90117,Aracaju,SE,Northeast
CUST_006530,UNIQ_006530,14230,Sao Paulo,SP,Southeast
CUST_006535,UNIQ_006535,53202,Maceio,AL,Northeast
CUST_006606,UNIQ_006606,17827,Belo Horizonte,MG,Southeast
CUST_006612,UNIQ_006612,59719,Manaus,AM,North
CUST_006633,UNIQ_006633,99469,Porto Alegre,RS,South
CUST_006635,UNIQ_006635,81146,Recife,PE,Northeast
CUST_006664,UNIQ_006664,95799,Salvador,BA,Northeast
CUST_006670,UNIQ_006670,43743,Porto Alegre,RS,South
CUST_006671,UNIQ_006671,98917,Sao Paulo,SP,Southeast
CUST_006672,UNIQ_006672,80836,Florianopolis,SC,South
CUST_006674,UNIQ_006674,55839,Recife,PE,Northeast
CUST_006676,UNIQ_006676,68171,Aracaju,SE,Northeast
CUST_006705,UNIQ_006705,16741,Aracaju,SE,Northeast
CUST_006711,UNIQ_006711,53081,Recife,PE,Northeast
CUST_006712,UNIQ_006712,57443,Recife,PE,Northeast
CUST_006746,UNIQ_006746,82999,Natal,RN,Northeast
CUST_006759,UNIQ_006759,87798,Sao Paulo,SP,Southeast
CUST_006776,UNIQ_006776,85384,Porto Alegre,RS,South
CUST_006825,UNIQ_006825,77673,Belo Horizonte,MG,Southeast
CUST_006826,UNIQ_006826,10419,Manaus,AM,North
CUST_006832,UNIQ_006832,59845,Porto Velho,RO,North
CUST_006850,UNIQ_006850,26784,Natal,RN,Northeast
CUST_006881,UNIQ_006881,80215,Curitiba,PR,South
CUST_006885,UNIQ_006885,38261,Teresina,PI,Northeast
CUST_006927,UNIQ_006927,83813,Joao Pessoa,PB,Northeast
CUST_006949,UNIQ_006949,52183,Recife,PE,Northeast
CUST_006951,UNIQ_006951,82719,Aracaju,SE,Northeast
CUST_006992,UNIQ_006992,92420,Florianopolis,SC,South
CUST_006994,UNIQ_006994,47249,Porto Alegre,RS,South
CUST_007035,UNIQ_007035,83125,Salvador,BA,Northeast
CUST_007050,UNIQ_007050,43260,Florianopolis,SC,South
CUST_007059,UNIQ_007059,71709,Sao Paulo,SP,Southeast
CUST_007119,UNIQ_007119,80510,Fortaleza,CE,Northeast
CUST_007169,UNIQ_007169,70370,Curitiba,PR,South
CUST_007171,UNIQ_007171,36267,Fortaleza,CE,Northeast
CUST_007179,UNIQ_007179,72566,Sao Paulo,SP,Southeast
CUST_007210,UNIQ_007210,60700,Belem,PA,North
CUST_007216,UNIQ_007216,20831,Campo Grande,MS,Central-West
CUST_007219,UNIQ_007219,11602,Natal,RN,Northeast
CUST_007271,UNIQ_007271,20323,Aracaju,SE,Northeast
CUST_007273,UNIQ_007273,65381,Belem,PA,North
CUST_007282,UNIQ_007282,85148,Florianopolis,SC,South
CUST_007305,UNIQ_007305,83093,Joao Pessoa,PB,Northeast
CUST_007317,UNIQ_007317,79414,Manaus,AM,North
CUST_007327,UNIQ_007327,82933,Belem,PA,North
CUST_007333,UNIQ_007333,37696,Manaus,AM,North
CUST_007372,UNIQ_007372,70000,Curitiba,PR,South
CUST_007387,UNIQ_007387,10902,Belo Horizonte,MG,Southeast
CUST_007394,UNIQ_007394,13109,Maceio,AL,Northeast
CUST_007395,UNIQ_007395,73020,Campo Grande,MS,Central-West
CUST_007405,UNIQ_007405,96053,Teresina,PI,Northeast
CUST_007430,UNIQ_007430,13670,Recife,PE,Northeast
CUST_007443,UNIQ_007443,78843,Curitiba,PR,South
CUST_007457,UNIQ_007457,97063,Florianopolis,SC,South
CUST_007480,UNIQ_007480,16695,Maceio,AL,Northeast
CUST_007523,UNIQ_007523,84843,Manaus,AM,North
CUST_007526,UNIQ_007526,32515,Natal,RN,Northeast
CUST_007534,UNIQ_007534,50138,Fortaleza,CE,Northeast
CUST_007554,UNIQ_007554,31026,Recife,PE,Northeast
CUST_007566,UNIQ_007566,71845,Salvador,BA,Northeast
CUST_007570,UNIQ_007570,49171,Cuiaba,MT,Central-West
CUST_007578,UNIQ_007578,28411,Sao Paulo,SP,Southeast
CUST_007582,UNIQ_007582,71384,Goiania,GO,Central-West
CUST_007591,UNIQ_007591,79258,Rio De Janeiro,RJ,Southeast
CUST_007603,UNIQ_007603,21498,Aracaju,SE,Northeast
CUST_007616,UNIQ_007616,10832,Belem,PA,North
CUST_007628,UNIQ_007628,37019,Fortaleza,CE,Northeast
CUST_007677,UNIQ_007677,18019,Rio De Janeiro,RJ,Southeast
CUST_007680,UNIQ_007680,64378,Porto Velho,RO,North
CUST_007686,UNIQ_007686,75215,Sao Paulo,SP,Southeast
CUST_007714,UNIQ_007714,26493,Manaus,AM,North
CUST_007720,UNIQ_007720,23792,Porto Velho,RO,North
CUST_007734,UNIQ_007734,93182,Fortaleza,CE,Northeast
CUST_007760,UNIQ_007760,48759,Maceio,AL,Northeast
CUST_007767,UNIQ_007767,99204,Fortaleza,CE,Northeast
CUST_007774,UNIQ_007774,80707,Florianopolis,SC,South
CUST_007781,UNIQ_007781,65576,Porto Velho,RO,North
CUST_007818,UNIQ_007818,45665,Goiania,GO,Central-West
CUST_007833,UNIQ_007833,97422,Teresina,PI,Northeast
CUST_007851,UNIQ_007851,98160,Cuiaba,MT,Central-West
CUST_007863,UNIQ_007863,64020,Belem,PA,North
CUST_007867,UNIQ_007867,46258,Recife,PE,Northeast
CUST_007880,UNIQ_007880,93814,Belo Horizonte,MG,Southeast
CUST_007890,UNIQ_007890,86263,Manaus,AM,North
CUST_007917,UNIQ_007917,64332,Campo Grande,MS,Central-West
CUST_007933,UNIQ_007933,72355,Aracaju,SE,Northeast
CUST_007935,UNIQ_007935,89179,Salvador,BA,Northeast
CUST_007949,UNIQ_007949,18573,Florianopolis,SC,South
CUST_007967,UNIQ_007967,31129,Teresina,PI,Northeast
CUST_008005,UNIQ_008005,88606,Fortaleza,CE,Northeast
CUST_008078,UNIQ_008078,88479,Fortaleza,CE,Northeast
CUST_008099,UNIQ_008099,84725,Belem,PA,North
CUST_008111,UNIQ_008111,67140,Recife,PE,Northeast
CUST_008124,UNIQ_008124,30066,Natal,RN,Northeast
CUST_008133,UNIQ_008133,31115,Maceio,AL,Northeast
CUST_008173,UNIQ_008173,68181,Campo Grande,MS,Central-West
CUST_008183,UNIQ_008183,81854,Campo Grande,MS,Central-West
CUST_008210,UNIQ_008210,12813,Belo Horizonte,MG,Southeast
CUST_008221,UNIQ_008221,23303,Belem,PA,North
CUST_008253,UNIQ_008253,57869,Curitiba,PR,South
CUST_008276,UNIQ_008276,55382,Fortaleza,CE,Northeast
CUST_008292,UNIQ_008292,30479,Belo Horizonte,MG,Southeast
CUST_008309,UNIQ_008309,98625,Belem,PA,North
CUST_008311,UNIQ_008311,34238,Campo Grande,MS,Central-West
CUST_008345,UNIQ_008345,86969,Recife,PE,Northeast
CUST_008372,UNIQ_008372,30948,Teresina,PI,Northeast
CUST_008380,UNIQ_008380,64571,Manaus,AM,North
CUST_008386,UNIQ_008386,25970,Porto Velho,RO,North
CUST_008389,UNIQ_008389,58936,Goiania,GO,Central-West
CUST_008397,UNIQ_008397,46769,Joao Pessoa,PB,Northeast
CUST_008408,UNIQ_008408,60350,Salvador,BA,Northeast
CUST_008413,UNIQ_008413,18772,Porto Alegre,RS,South
CUST_008417,UNIQ_008417,72094,Rio De Janeiro,RJ,Southeast
CUST_008418,UNIQ_008418,39272,Recife,PE,Northeast
CUST_008429,UNIQ_008429,78616,Manaus,AM,North
CUST_008461,UNIQ_008461,77070,Rio De Janeiro,RJ,Southeast
CUST_008479,UNIQ_008479,39805,Porto Alegre,RS,South
CUST_008498,UNIQ_008498,20567,Florianopolis,SC,South
CUST_008511,UNIQ_008511,61463,Porto Alegre,RS,South
CUST_008524,UNIQ_008524,17126,Campo Grande,MS,Central-West
CUST_008534,UNIQ_008534,74445,Curitiba,PR,South
CUST_008567,UNIQ_008567,71040,Teresina,PI,Northeast
CUST_008594,UNIQ_008594,29350,Belem,PA,North
CUST_008605,UNIQ_008605,88484,Fortaleza,CE,Northeast
CUST_008607,UNIQ_008607,85195,Curitiba,PR,South
CUST_008617,UNIQ_008617,74117,Goiania,GO,Central-West
CUST_008620,UNIQ_008620,78566,Natal,RN,Northeast
CUST_008626,UNIQ_008626,10078,Manaus,AM,North
CUST_008632,UNIQ_008632,93656,Maceio,AL,Northeast
CUST_008637,UNIQ_008637,99192,Curitiba,PR,South
CUST_008640,UNIQ_008640,65301,Salvador,BA,Northeast
CUST_008649,UNIQ_008649,87769,Porto Velho,RO,North
CUST_008650,UNIQ_008650,99013,Rio De Janeiro,RJ,Southeast
CUST_008655,UNIQ_008655,80650,Natal,RN,Northeast
CUST_008658,UNIQ_008658,99764,Florianopolis,SC,South
CUST_008678,UNIQ_008678,46010,Campo Grande,MS,Central-West
CUST_008721,UNIQ_008721,58931,Maceio,AL,Northeast
CUST_008736,UNIQ_008736,27964,Belem,PA,North
CUST_008755,UNIQ_008755,52006,Rio De Janeiro,RJ,Southeast
CUST_008760,UNIQ_008760,26688,Recife,PE,Northeast
CUST_008790,UNIQ_008790,52488,Goiania,GO,Central-West
CUST_008796,UNIQ_008796,88349,Porto Alegre,RS,South
CUST_008819,UNIQ_008819,10428,Natal,RN,Northeast
CUST_008840,UNIQ_008840,96546,Rio De Janeiro,RJ,Southeast
CUST_008847,UNIQ_008847,89123,Porto Velho,RO,North
CUST_008861,UNIQ_008861,38963,Teresina,PI,Northeast
CUST_008865,UNIQ_008865,24075,Porto Alegre,RS,South
CUST_008866,UNIQ_008866,41296,Sao Paulo,SP,Southeast
CUST_008887,UNIQ_008887,32070,Natal,RN,Northeast
CUST_008931,UNIQ_008931,12252,Recife,PE,Northeast
CUST_008938,UNIQ_008938,30017,Curitiba,PR,South
CUST_008952,UNIQ_008952,32956,Campo Grande,MS,Central-West
CUST_008967,UNIQ_008967,75949,Curitiba,PR,South
CUST_008969,UNIQ_008969,37117,Rio De Janeiro,RJ,Southeast
CUST_009017,UNIQ_009017,66807,Joao Pessoa,PB,Northeast
CUST_009023,UNIQ_009023,93257,Campo Grande,MS,Central-West
CUST_009025,UNIQ_009025,35733,Fortaleza,CE,Northeast
CUST_009041,UNIQ_009041,31706,Campo Grande,MS,Central-West
CUST_009042,UNIQ_009042,24973,Joao Pessoa,PB,Northeast
CUST_009044,UNIQ_009044,54923,Campo Grande,MS,Central-West
CUST_009046,UNIQ_009046,43827,Joao Pessoa,PB,Northeast
CUST_009056,UNIQ_009056,76694,Goiania,GO,Central-West
CUST_009088,UNIQ_009088,20863,Natal,RN,Northeast
CUST_009110,UNIQ_009110,90666,Belem,PA,North
CUST_009116,UNIQ_009116,22598,Aracaju,SE,Northeast
CUST_009117,UNIQ_009117,89493,Joao Pessoa,PB,Northeast
CUST_009121,UNIQ_009121,71952,Curitiba,PR,South
CUST_009154,UNIQ_009154,10975,Curitiba,PR,South
CUST_009164,UNIQ_009164,92776,Sao Paulo,SP,Southeast
CUST_009203,UNIQ_009203,88675,Belem,PA,North
CUST_009205,UNIQ_009205,37972,Cuiaba,MT,Central-West
CUST_009211,UNIQ_009211,95996,Maceio,AL,Northeast
CUST_009219,UNIQ_009219,98055,Belem,PA,North
CUST_009223,UNIQ_009223,22793,Florianopolis,SC,South
CUST_009228,UNIQ_009228,41398,Sao Paulo,SP,Southeast
CUST_009258,UNIQ_009258,94217,Goiania,GO,Central-West
CUST_009269,UNIQ_009269,78224,Porto Velho,RO,North
CUST_009284,UNIQ_009284,19751,Teresina,PI,Northeast
CUST_009299,UNIQ_009299,20333,Cuiaba,MT,Central-West
CUST_009325,UNIQ_009325,26601,Manaus,AM,North
CUST_009331,UNIQ_009331,81770,Joao Pessoa,PB,Northeast
CUST_009333,UNIQ_009333,37657,Teresina,PI,Northeast
CUST_009342,UNIQ_009342,65079,Salvador,BA,Northeast
CUST_009379,UNIQ_009379,70128,Rio De Janeiro,RJ,Southeast
CUST_009414,UNIQ_009414,29542,Sao Paulo,SP,Southeast
CUST_009418,UNIQ_009418,73048,Sao Paulo,SP,Southeast
CUST_009433,UNIQ_009433,53703,Maceio,AL,Northeast
CUST_009434,UNIQ_009434,39829,Joao Pessoa,PB,Northeast
CUST_009444,UNIQ_009444,38931,Fortaleza,CE,Northeast
CUST_009450,UNIQ_009450,94281,Porto Alegre,RS,South
CUST_009454,UNIQ_009454,25568,Porto Velho,RO,North
CUST_009602,UNIQ_009602,26287,Aracaju,SE,Northeast
CUST_009626,UNIQ_009626,15344,Campo Grande,MS,Central-West
CUST_009637,UNIQ_009637,71581,Belo Horizonte,MG,Southeast
CUST_009640,UNIQ_009640,77237,Belem,PA,North
CUST_009649,UNIQ_009649,18064,Porto Velho,RO,North
CUST_009651,UNIQ_009651,93765,Belem,PA,North
CUST_009680,UNIQ_009680,11398,Sao Paulo,SP,Southeast
CUST_009683,UNIQ_009683,23991,Cuiaba,MT,Central-West
CUST_009695,UNIQ_009695,89920,Florianopolis,SC,South
CUST_009702,UNIQ_009702,80677,Salvador,BA,Northeast
CUST_009712,UNIQ_009712,19633,Fortaleza,CE,Northeast
CUST_009718,UNIQ_009718,27046,Belem,PA,North
CUST_009720,UNIQ_009720,15616,Teresina,PI,Northeast
CUST_009735,UNIQ_009735,99772,Fortaleza,CE,Northeast
CUST_009800,UNIQ_009800,71994,Maceio,AL,Northeast
CUST_009808,UNIQ_009808,52700,Recife,PE,Northeast
CUST_009818,UNIQ_009818,81991,Sao Paulo,SP,Southeast
CUST_009909,UNIQ_009909,97539,Belo Horizonte,MG,Southeast
CUST_009910,UNIQ_009910,48892,Maceio,AL,Northeast
CUST_009914,UNIQ_009914,16263,Goiania,GO,Central-West
CUST_009921,UNIQ_009921,99397,Manaus,AM,North
CUST_009922,UNIQ_009922,23318,Porto Alegre,RS,South
CUST_009937,UNIQ_009937,89494,Joao Pessoa,PB,Northeast
CUST_009939,UNIQ_009939,40360,Teresina,PI,Northeast
CUST_009946,UNIQ_009946,13003,Campo Grande,MS,Central-West
CUST_009989,UNIQ_009989,54265,Porto Velho,RO,North
CUST_009998,UNIQ_009998,33467,Florianopolis,SC,South
CUST_010018,UNIQ_010018,94319,Rio De Janeiro,RJ,Southeast
CUST_010021,UNIQ_010021,94351,Natal,RN,Northeast
CUST_010031,UNIQ_010031,32009,Salvador,BA,Northeast
CUST_010067,UNIQ_010067,52516,Maceio,AL,Northeast
CUST_010069,UNIQ_010069,73932,Goiania,GO,Central-West
CUST_010075,UNIQ_010075,24836,Belo Horizonte,MG,Southeast
CUST_010107,UNIQ_010107,10881,Joao Pessoa,PB,Northeast
CUST_010160,UNIQ_010160,77543,Florianopolis,SC,South
CUST_010162,UNIQ_010162,37413,Belem,PA,North
CUST_010168,UNIQ_010168,89505,Manaus,AM,North
CUST_010230,UNIQ_010230,75289,Cuiaba,MT,Central-West
CUST_010237,UNIQ_010237,31245,Belo Horizonte,MG,Southeast
CUST_010248,UNIQ_010248,27657,Salvador,BA,Northeast
CUST_010249,UNIQ_010249,62052,Florianopolis,SC,South
CUST_010251,UNIQ_010251,32710,Manaus,AM,North
CUST_010266,UNIQ_010266,60836,Recife,PE,Northeast
CUST_010298,UNIQ_010298,23697,Natal,RN,Northeast
CUST_010313,UNIQ_010313,78287,Belem,PA,North
CUST_010321,UNIQ_010321,11145,Goiania,GO,Central-West
CUST_010322,UNIQ_010322,97152,Cuiaba,MT,Central-West
CUST_010323,UNIQ_010323,27646,Goiania,GO,Central-West
CUST_010325,UNIQ_010325,59227,Belem,PA,North
CUST_010339,UNIQ_010339,52813,Maceio,AL,Northeast
CUST_010344,UNIQ_010344,30469,Belo Horizonte,MG,Southeast
CUST_010358,UNIQ_010358,27037,Recife,PE,Northeast
CUST_010404,UNIQ_010404,69370,Teresina,PI,Northeast
CUST_010413,UNIQ_010413,24969,Curitiba,PR,South
CUST_010420,UNIQ_010420,66293,Teresina,PI,Northeast
CUST_010421,UNIQ_010421,43260,Porto Velho,RO,North
CUST_010429,UNIQ_010429,61593,Teresina,PI,Northeast
CUST_010435,UNIQ_010435,14205,Sao Paulo,SP,Southeast
CUST_010436,UNIQ_010436,44865,Rio De Janeiro,RJ,Southeast
CUST_010445,UNIQ_010445,14895,Porto Alegre,RS,South
CUST_010502,UNIQ_010502,29215,Campo Grande,MS,Central-West
CUST_010512,UNIQ_010512,69151,Salvador,BA,Northeast
CUST_010517,UNIQ_010517,11511,Campo Grande,MS,Central-West
CUST_010527,UNIQ_010527,88077,Belem,PA,North
CUST_010550,UNIQ_010550,53687,Recife,PE,Northeast
CUST_010575,UNIQ_010575,85218,Aracaju,SE,Northeast
CUST_010579,UNIQ_010579,90488,Recife,PE,Northeast
CUST_010585,UNIQ_010585,18932,Cuiaba,MT,Central-West
CUST_010595,UNIQ_010595,37963,Recife,PE,Northeast
CUST_010603,UNIQ_010603,31702,Sao Paulo,SP,Southeast
CUST_010611,UNIQ_010611,45861,Belem,PA,North
CUST_010623,UNIQ_010623,29065,Maceio,AL,Northeast
CUST_010678,UNIQ_010678,67121,Goiania,GO,Central-West
CUST_010712,UNIQ_010712,23586,Sao Paulo,SP,Southeast
CUST_010752,UNIQ_010752,43353,Teresina,PI,Northeast
CUST_010767,UNIQ_010767,74131,Curitiba,PR,South
CUST_010789,UNIQ_010789,61948,Belo Horizonte,MG,Southeast
CUST_010819,UNIQ_010819,23717,Joao Pessoa,PB,Northeast
CUST_010833,UNIQ_010833,29785,Salvador,BA,Northeast
CUST_010861,UNIQ_010861,40832,Rio De Janeiro,RJ,Southeast
CUST_010868,UNIQ_010868,82133,Teresina,PI,Northeast
CUST_010907,UNIQ_010907,70176,Porto Velho,RO,North
CUST_010908,UNIQ_010908,79200,Sao Paulo,SP,Southeast
CUST_010911,UNIQ_010911,78162,Maceio,AL,Northeast
CUST_010925,UNIQ_010925,56990,Teresina,PI,Northeast
CUST_010930,UNIQ_010930,20310,Belem,PA,North
CUST_010965,UNIQ_010965,75135,Florianopolis,SC,South
CUST_010967,UNIQ_010967,16524,Sao Paulo,SP,Southeast
CUST_010977,UNIQ_010977,53004,Porto Velho,RO,North
CUST_010981,UNIQ_010981,33955,Aracaju,SE,Northeast
CUST_010984,UNIQ_010984,27858,Belo Horizonte,MG,Southeast
CUST_011020,UNIQ_011020,64187,Salvador,BA,Northeast
CUST_011034,UNIQ_011034,57178,Manaus,AM,North
CUST_011036,UNIQ_011036,41713,Aracaju,SE,Northeast
CUST_011064,UNIQ_011064,14458,Porto Velho,RO,North
CUST_011073,UNIQ_011073,22419,Natal,RN,Northeast
CUST_011080,UNIQ_011080,58621,Porto Velho,RO,North
CUST_011121,UNIQ_011121,22293,Porto Velho,RO,North
CUST_011143,UNIQ_011143,99157,Porto Alegre,RS,South
CUST_011172,UNIQ_011172,98705,Teresina,PI,Northeast
CUST_011198,UNIQ_011198,34449,Aracaju,SE,Northeast
CUST_011203,UNIQ_011203,25012,Campo Grande,MS,Central-West
CUST_011211,UNIQ_011211,18850,Curitiba,PR,South
CUST_011224,UNIQ_011224,84576,Goiania,GO,Central-West
CUST_011232,UNIQ_011232,18803,Manaus,AM,North
CUST_011262,UNIQ_011262,16646,Manaus,AM,North
CUST_011297,UNIQ_011297,29770,Curitiba,PR,South
CUST_011316,UNIQ_011316,61316,Teresina,PI,Northeast
CUST_011358,UNIQ_011358,75471,Aracaju,SE,Northeast
CUST_011370,UNIQ_011370,71890,Cuiaba,MT,Central-West
CUST_011402,UNIQ_011402,49452,Salvador,BA,Northeast
CUST_011420,UNIQ_011420,33097,Porto Alegre,RS,South
CUST_011421,UNIQ_011421,76255,Teresina,PI,Northeast
CUST_011442,UNIQ_011442,80386,Campo Grande,MS,Central-West
CUST_011444,UNIQ_011444,52661,Florianopolis,SC,South
CUST_011469,UNIQ_011469,42260,Joao Pessoa,PB,Northeast
CUST_011488,UNIQ_011488,22011,Natal,RN,Northeast
CUST_011507,UNIQ_011507,43852,Maceio,AL,Northeast
CUST_011517,UNIQ_011517,43260,Belem,PA,North
CUST_011529,UNIQ_011529,42065,Joao Pessoa,PB,Northeast
CUST_011546,UNIQ_011546,97027,Belem,PA,North
CUST_011564,UNIQ_011564,87650,Natal,RN,Northeast
CUST_011566,UNIQ_011566,69095,Goiania,GO,Central-West
CUST_011567,UNIQ_011567,75097,Maceio,AL,Northeast
CUST_011569,UNIQ_011569,72542,Rio De Janeiro,RJ,Southeast
CUST_011580,UNIQ_011580,84917,Manaus,AM,North
CUST_011619,UNIQ_011619,10902,Joao Pessoa,PB,Northeast
CUST_011655,UNIQ_011655,70643,Curitiba,PR,South
CUST_011671,UNIQ_011671,90214,Belem,PA,North
CUST_011722,UNIQ_011722,92313,Goiania,GO,Central-West
CUST_011728,UNIQ_011728,82423,Florianopolis,SC,South
CUST_011737,UNIQ_011737,34968,Curitiba,PR,South
CUST_011740,UNIQ_011740,35546,Recife,PE,Northeast
CUST_011743,UNIQ_011743,63290,Porto Alegre,RS,South
CUST_011760,UNIQ_011760,14920,Manaus,AM,North
CUST_011771,UNIQ_011771,36079,Curitiba,PR,South
CUST_011785,UNIQ_011785,97861,Salvador,BA,Northeast
CUST_011787,UNIQ_011787,11403,Florianopolis,SC,South
CUST_011814,UNIQ_011814,52089,Joao Pessoa,PB,Northeast
CUST_011815,UNIQ_011815,64253,Porto Alegre,RS,South
CUST_011828,UNIQ_011828,86668,Rio De Janeiro,RJ,Southeast
CUST_011839,UNIQ_011839,16179,Belo Horizonte,MG,Southeast
CUST_011855,UNIQ_011855,24338,Goiania,GO,Central-West
CUST_011871,UNIQ_011871,10197,Manaus,AM,North
CUST_011892,UNIQ_011892,30966,Manaus,AM,North
CUST_011900,UNIQ_011900,12298,Fortaleza,CE,Northeast
CUST_011901,UNIQ_011901,20558,Teresina,PI,Northeast
CUST_011920,UNIQ_011920,15602,Curitiba,PR,South
CUST_011946,UNIQ_011946,79578,Salvador,BA,Northeast
CUST_011949,UNIQ_011949,61047,Rio De Janeiro,RJ,Southeast
CUST_011963,UNIQ_011963,26947,Teresina,PI,Northeast
CUST_011965,UNIQ_011965,24652,Curitiba,PR,South
CUST_011972,UNIQ_011972,31377,Belem,PA,North
CUST_011979,UNIQ_011979,68525,Porto Velho,RO,North
CUST_011995,UNIQ_011995,35348,Goiania,GO,Central-West
CUST_012005,UNIQ_012005,90733,Teresina,PI,Northeast
CUST_012026,UNIQ_012026,49938,Maceio,AL,Northeast
CUST_012027,UNIQ_012027,10107,Salvador,BA,Northeast
CUST_012047,UNIQ_012047,95745,Salvador,BA,Northeast
CUST_012114,UNIQ_012114,28289,Natal,RN,Northeast
CUST_012132,UNIQ_012132,23891,Porto Alegre,RS,South
CUST_012158,UNIQ_012158,92709,Salvador,BA,Northeast
CUST_012171,UNIQ_012171,15061,Belem,PA,North
CUST_012177,UNIQ_012177,51343,Fortaleza,CE,Northeast
CUST_012209,UNIQ_012209,65784,Curitiba,PR,South
CUST_012219,UNIQ_012219,23291,Goiania,GO,Central-West
CUST_012229,UNIQ_012229,43859,Belo Horizonte,MG,Southeast
CUST_012237,UNIQ_012237,24697,Belem,PA,North
CUST_012242,UNIQ_012242,47930,Porto Alegre,RS,South
CUST_012249,UNIQ_012249,38543,Aracaju,SE,Northeast
CUST_012254,UNIQ_012254,65983,Curitiba,PR,South
CUST_012256,UNIQ_012256,76326,Joao Pessoa,PB,Northeast
CUST_012262,UNIQ_012262,47387,Sao Paulo,SP,Southeast
CUST_012263,UNIQ_012263,66989,Maceio,AL,Northeast
CUST_012264,UNIQ_012264,51414,Curitiba,PR,South
CUST_012314,UNIQ_012314,55682,Cuiaba,MT,Central-West
CUST_012325,UNIQ_012325,69225,Porto Velho,RO,North
CUST_012348,UNIQ_012348,92611,Cuiaba,MT,Central-West
CUST_012349,UNIQ_012349,23810,Curitiba,PR,South
CUST_012353,UNIQ_012353,83436,Fortaleza,CE,Northeast
CUST_012354,UNIQ_012354,65438,Teresina,PI,Northeast
CUST_012375,UNIQ_012375,53003,Aracaju,SE,Northeast
CUST_012385,UNIQ_012385,59691,Manaus,AM,North
CUST_012423,UNIQ_012423,23741,Rio De Janeiro,RJ,Southeast
CUST_012424,UNIQ_012424,70532,Porto Velho,RO,North
CUST_012442,UNIQ_012442,69413,Porto Alegre,RS,South
CUST_012443,UNIQ_012443,79319,Salvador,BA,Northeast
CUST_012482,UNIQ_012482,11104,Recife,PE,Northeast
CUST_012498,UNIQ_012498,27557,Campo Grande,MS,Central-West
CUST_012499,UNIQ_012499,45196,Sao Paulo,SP,Southeast
CUST_012534,UNIQ_012534,11572,Joao Pessoa,PB,Northeast
CUST_012547,UNIQ_012547,70928,Goiania,GO,Central-West
CUST_012549,UNIQ_012549,13935,Goiania,GO,Central-West
CUST_012564,UNIQ_012564,95863,Belo Horizonte,MG,Southeast
CUST_012565,UNIQ_012565,74961,Natal,RN,Northeast
CUST_012568,UNIQ_012568,51446,Porto Alegre,RS,South
CUST_012574,UNIQ_012574,69609,Sao Paulo,SP,Southeast
CUST_012607,UNIQ_012607,85362,Salvador,BA,Northeast
CUST_012612,UNIQ_012612,47425,Natal,RN,Northeast
CUST_012618,UNIQ_012618,70766,Manaus,AM,North
CUST_012626,UNIQ_012626,21609,Maceio,AL,Northeast
CUST_012629,UNIQ_012629,48217,Joao Pessoa,PB,Northeast
CUST_012643,UNIQ_012643,30672,Aracaju,SE,Northeast
CUST_012645,UNIQ_012645,79177,Cuiaba,MT,Central-West
CUST_012691,UNIQ_012691,42023,Salvador,BA,Northeast
CUST_012699,UNIQ_012699,85147,Fortaleza,CE,Northeast
CUST_012772,UNIQ_012772,50037,Rio De Janeiro,RJ,Southeast
CUST_012783,UNIQ_012783,29516,Joao Pessoa,PB,Northeast
CUST_012789,UNIQ_012789,51661,Curitiba,PR,South
CUST_012796,UNIQ_012796,62453,Florianopolis,SC,South
CUST_012832,UNIQ_012832,81657,Manaus,AM,North
CUST_012842,UNIQ_012842,18489,Curitiba,PR,South
CUST_012848,UNIQ_012848,55523,Sao Paulo,SP,Southeast
CUST_012863,UNIQ_012863,60469,Aracaju,SE,Northeast
CUST_012868,UNIQ_012868,82189,Campo Grande,MS,Central-West
CUST_012871,UNIQ_012871,21726,Belo Horizonte,MG,Southeast
CUST_012884,UNIQ_012884,43865,Aracaju,SE,Northeast
CUST_012887,UNIQ_012887,78666,Campo Grande,MS,Central-West
CUST_012891,UNIQ_012891,67350,Manaus,AM,North
CUST_012933,UNIQ_012933,82284,Natal,RN,Northeast
CUST_012999,UNIQ_012999,12472,Natal,RN,Northeast
CUST_013007,UNIQ_013007,13580,Salvador,BA,Northeast
CUST_013015,UNIQ_013015,38378,Rio De Janeiro,RJ,Southeast
CUST_013078,UNIQ_013078,27070,Natal,RN,Northeast
CUST_013080,UNIQ_013080,17816,Curitiba,PR,South
CUST_013084,UNIQ_013084,70920,Belo Horizonte,MG,Southeast
