order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,gross_sales,shipping_cost,total_amount,shipping_percentage,shipping_category,price_category
ORD_0003606,2,PROD_002576,SELL_0118,2022-04-30T00:15:00.000Z,569.63,15.76,569.63,15.76,585.39,2.77,Low,Premium
ORD_0003606,3,PROD_000253,SELL_0067,2022-04-30T00:15:00.000Z,916.96,50.44,916.96,50.44,967.4,5.5,High,Premium
ORD_0003606,4,PROD_000243,SELL_0044,2022-04-30T00:15:00.000Z,1766.65,53.76,1766.65,53.76,1820.41,3.04,High,Premium
ORD_0003606,5,PROD_002322,SELL_0049,2022-05-01T00:15:00.000Z,259.31,31.68,259.31,31.68,290.99,12.22,Medium,Standard
ORD_0003607,1,PROD_002393,SELL_0175,2023-05-22T08:14:00.000Z,254.33,32.87,254.33,32.87,287.2,12.92,Medium,Standard
ORD_0003608,1,PROD_001949,SELL_0499,2021-06-22T11:43:00.000Z,1594.43,68.23,1594.43,68.23,1662.66,4.28,High,Premium
ORD_0003608,2,PROD_001843,SELL_0105,2021-06-22T11:43:00.000Z,1445.67,32.78,1445.67,32.78,1478.45,2.27,Medium,Premium
ORD_0003608,3,PROD_000812,SELL_0025,2021-06-24T11:43:00.000Z,1644.43,27.63,1644.43,27.63,1672.06,1.68,Medium,Premium
ORD_0003608,4,PROD_002028,SELL_0425,2021-06-23T11:43:00.000Z,875.26,61.52,875.26,61.52,936.78,7.03,High,Premium
ORD_0003609,1,PROD_000466,SELL_0035,2023-01-25T10:49:00.000Z,995.79,59.98,995.79,59.98,1055.77,6.02,High,Premium
ORD_0003610,1,PROD_002385,SELL_0061,2022-01-15T20:32:00.000Z,2310.15,68.45,2310.15,68.45,2378.6,2.96,High,Premium
ORD_0003611,1,PROD_002243,SELL_0202,2021-02-19T18:17:00.000Z,1346.67,36.72,1346.67,36.72,1383.39,2.73,Medium,Premium
ORD_0003612,1,PROD_002903,SELL_0322,2022-04-14T18:41:00.000Z,1730.78,54.02,1730.78,54.02,1784.8,3.12,High,Premium
ORD_0003613,1,PROD_002423,SELL_0358,2021-08-29T00:56:00.000Z,1618.95,5.14,1618.95,5.14,1624.09,0.32,Low,Premium
ORD_0003613,2,PROD_000767,SELL_0070,2021-08-28T00:56:00.000Z,1642.29,71.29,1642.29,71.29,1713.58,4.34,High,Premium
ORD_0003614,1,PROD_000755,SELL_0070,2023-03-03T22:29:00.000Z,429.63,25.61,429.63,25.61,455.24,5.96,Medium,Standard
ORD_0003615,1,PROD_000767,SELL_0101,2022-11-08T22:46:00.000Z,2195.28,23.31,2195.28,23.31,2218.59,1.06,Medium,Premium
ORD_0003615,2,PROD_001278,SELL_0342,2022-11-09T22:46:00.000Z,209.85,55.84,209.85,55.84,265.69,26.61,High,Standard
ORD_0003615,3,PROD_000271,SELL_0167,2022-11-08T22:46:00.000Z,981.22,75.3,981.22,75.3,1056.52,7.67,High,Premium
ORD_0003615,4,PROD_000651,SELL_0366,2022-11-08T22:46:00.000Z,1410.79,32.69,1410.79,32.69,1443.48,2.32,Medium,Premium
ORD_0003616,1,PROD_002060,SELL_0482,2022-03-13T00:01:00.000Z,639.21,6.94,639.21,6.94,646.15,1.09,Low,Premium
ORD_0003616,2,PROD_000447,SELL_0049,2022-03-12T00:01:00.000Z,1163.78,10.64,1163.78,10.64,1174.42,0.91,Low,Premium
ORD_0003617,1,PROD_000515,SELL_0126,2022-06-13T07:38:00.000Z,2143.74,38.06,2143.74,38.06,2181.8,1.78,Medium,Premium
ORD_0003618,1,PROD_000009,SELL_0227,2023-05-29T16:56:00.000Z,898.94,73.99,898.94,73.99,972.93,8.23,High,Premium
ORD_0003618,2,PROD_002266,SELL_0202,2023-05-29T16:56:00.000Z,2340.73,41.41,2340.73,41.41,2382.14,1.77,Medium,Premium
ORD_0003619,1,PROD_002303,SELL_0068,2021-08-12T16:41:00.000Z,1183.43,71.91,1183.43,71.91,1255.34,6.08,High,Premium
ORD_0003619,2,PROD_000824,SELL_0358,2021-08-12T16:41:00.000Z,1101.48,59.11,1101.48,59.11,1160.59,5.37,High,Premium
ORD_0003619,3,PROD_001853,SELL_0256,2021-08-13T16:41:00.000Z,2420.06,44.58,2420.06,44.58,2464.64,1.84,Medium,Premium
ORD_0003619,4,PROD_002202,SELL_0401,2021-08-11T16:41:00.000Z,1498.7,9.21,1498.7,9.21,1507.91,0.61,Low,Premium
ORD_0003619,5,PROD_001730,SELL_0390,2021-08-11T16:41:00.000Z,651.14,29.23,651.14,29.23,680.37,4.49,Medium,Premium
ORD_0003620,1,PROD_000635,SELL_0419,2021-09-18T14:50:00.000Z,1590.33,49.19,1590.33,49.19,1639.52,3.09,Medium,Premium
ORD_0003620,2,PROD_002658,SELL_0365,2021-09-18T14:50:00.000Z,367.41,35.65,367.41,35.65,403.06,9.7,Medium,Standard
ORD_0003621,1,PROD_000006,SELL_0341,2023-04-17T14:41:00.000Z,1455.38,27.01,1455.38,27.01,1482.39,1.86,Medium,Premium
ORD_0003622,1,PROD_001260,SELL_0279,2021-12-26T04:37:00.000Z,302.72,53.36,302.72,53.36,356.08,17.63,High,Standard
ORD_0003622,2,PROD_002611,SELL_0367,2021-12-25T04:37:00.000Z,2289.92,25.34,2289.92,25.34,2315.26,1.11,Medium,Premium
ORD_0003622,3,PROD_000229,SELL_0114,2021-12-25T04:37:00.000Z,648.87,22.61,648.87,22.61,671.48,3.48,Medium,Premium
ORD_0003623,1,PROD_000546,SELL_0144,2021-10-22T17:00:00.000Z,605.43,6.6,605.43,6.6,612.03,1.09,Low,Premium
ORD_0003624,1,PROD_002084,SELL_0045,2021-04-13T20:32:00.000Z,2276.81,12.39,2276.81,12.39,2289.2,0.54,Low,Premium
ORD_0003624,2,PROD_000586,SELL_0156,2021-04-12T20:32:00.000Z,247.27,76.97,247.27,76.97,324.24,31.13,High,Standard
ORD_0003625,1,PROD_002834,SELL_0409,2023-02-26T16:25:00.000Z,1376.99,52.09,1376.99,52.09,1429.08,3.78,High,Premium
ORD_0003626,1,PROD_000652,SELL_0121,2023-05-17T02:24:00.000Z,1233.54,17.53,1233.54,17.53,1251.07,1.42,Low,Premium
ORD_0003626,2,PROD_001043,SELL_0212,2023-05-17T02:24:00.000Z,2361.02,65.21,2361.02,65.21,2426.23,2.76,High,Premium
ORD_0003627,1,PROD_002789,SELL_0014,2021-04-20T21:31:00.000Z,248.8,19.22,248.8,19.22,268.02,7.73,Low,Standard
ORD_0003627,2,PROD_001168,SELL_0407,2021-04-19T21:31:00.000Z,176.96,49.14,176.96,49.14,226.1,27.77,Medium,Standard
ORD_0003628,1,PROD_001060,SELL_0160,2021-02-02T10:25:00.000Z,913.12,60.3,913.12,60.3,973.42,6.6,High,Premium
ORD_0003629,1,PROD_000931,SELL_0440,2021-07-03T08:27:00.000Z,754.84,65.9,754.84,65.9,820.74,8.73,High,Premium
ORD_0003629,2,PROD_002017,SELL_0408,2021-07-05T08:27:00.000Z,1348.66,59.98,1348.66,59.98,1408.64,4.45,High,Premium
ORD_0003629,3,PROD_001632,SELL_0475,2021-07-03T08:27:00.000Z,1008.65,30.25,1008.65,30.25,1038.9,3,Medium,Premium
ORD_0003630,1,PROD_000855,SELL_0387,2022-10-18T15:34:00.000Z,1089.53,38.18,1089.53,38.18,1127.71,3.5,Medium,Premium
ORD_0003631,1,PROD_001247,SELL_0303,2022-07-20T12:26:00.000Z,1828.74,5.62,1828.74,5.62,1834.36,0.31,Low,Premium
ORD_0003632,1,PROD_002956,SELL_0152,2023-03-12T00:14:00.000Z,1531.83,28.55,1531.83,28.55,1560.38,1.86,Medium,Premium
ORD_0003633,1,PROD_001694,SELL_0385,2021-11-29T17:27:00.000Z,420.7,33.25,420.7,33.25,453.95,7.9,Medium,Standard
ORD_0003633,2,PROD_002499,SELL_0394,2021-11-28T17:27:00.000Z,1623.57,73.53,1623.57,73.53,1697.1,4.53,High,Premium
ORD_0003634,1,PROD_000455,SELL_0133,2021-11-03T08:44:00.000Z,1662.84,20.07,1662.84,20.07,1682.91,1.21,Medium,Premium
ORD_0003635,1,PROD_000762,SELL_0393,2022-06-12T06:44:00.000Z,1869.06,61.22,1869.06,61.22,1930.28,3.28,High,Premium
ORD_0003635,2,PROD_002076,SELL_0003,2022-06-12T06:44:00.000Z,2218.95,24.42,2218.95,24.42,2243.37,1.1,Medium,Premium
ORD_0003636,1,PROD_002432,SELL_0241,2022-10-11T01:32:00.000Z,554.91,15.65,554.91,15.65,570.56,2.82,Low,Premium
ORD_0003636,2,PROD_001626,SELL_0286,2022-10-11T01:32:00.000Z,2201.94,34.64,2201.94,34.64,2236.58,1.57,Medium,Premium
ORD_0003637,1,PROD_000062,SELL_0002,2021-01-13T05:12:00.000Z,1570.71,7.8,1570.71,7.8,1578.51,0.5,Low,Premium
ORD_0003638,1,PROD_000287,SELL_0286,2021-09-10T04:59:00.000Z,222.25,17.58,222.25,17.58,239.83,7.91,Low,Standard
ORD_0003639,1,PROD_002074,SELL_0145,2022-12-19T15:59:00.000Z,823.29,15.34,823.29,15.34,838.63,1.86,Low,Premium
ORD_0003640,1,PROD_002841,SELL_0110,2021-04-14T03:27:00.000Z,1309.92,24.06,1309.92,24.06,1333.98,1.84,Medium,Premium
ORD_0003641,1,PROD_000770,SELL_0414,2023-02-05T14:04:00.000Z,800.87,71.99,800.87,71.99,872.86,8.99,High,Premium
ORD_0003641,2,PROD_000625,SELL_0497,2023-02-04T14:04:00.000Z,718.14,70.64,718.14,70.64,788.78,9.84,High,Premium
ORD_0003641,3,PROD_002581,SELL_0467,2023-02-03T14:04:00.000Z,2402.41,66.2,2402.41,66.2,2468.61,2.76,High,Premium
ORD_0003642,1,PROD_002873,SELL_0079,2022-04-01T14:29:00.000Z,553.54,26.43,553.54,26.43,579.97,4.77,Medium,Premium
ORD_0003642,2,PROD_001966,SELL_0116,2022-03-31T14:29:00.000Z,825.53,33.56,825.53,33.56,859.09,4.07,Medium,Premium
ORD_0003642,3,PROD_001300,SELL_0495,2022-03-30T14:29:00.000Z,1505.87,48.46,1505.87,48.46,1554.33,3.22,Medium,Premium
ORD_0003642,4,PROD_002214,SELL_0094,2022-04-01T14:29:00.000Z,753.55,51.37,753.55,51.37,804.92,6.82,High,Premium
ORD_0003643,1,PROD_000809,SELL_0100,2022-06-24T01:38:00.000Z,1184.33,52.88,1184.33,52.88,1237.21,4.46,High,Premium
ORD_0003643,2,PROD_002372,SELL_0462,2022-06-24T01:38:00.000Z,1957.64,57.62,1957.64,57.62,2015.26,2.94,High,Premium
ORD_0003643,3,PROD_001152,SELL_0042,2022-06-23T01:38:00.000Z,783.4,38.07,783.4,38.07,821.47,4.86,Medium,Premium
ORD_0003643,4,PROD_000274,SELL_0166,2022-06-22T01:38:00.000Z,1497.51,50.48,1497.51,50.48,1547.99,3.37,High,Premium
ORD_0003644,1,PROD_001737,SELL_0282,2022-04-24T16:48:00.000Z,2043.27,62.63,2043.27,62.63,2105.9,3.07,High,Premium
ORD_0003645,1,PROD_000156,SELL_0240,2022-08-14T02:36:00.000Z,2134.33,77.57,2134.33,77.57,2211.9,3.63,High,Premium
ORD_0003646,1,PROD_001023,SELL_0333,2021-10-04T01:53:00.000Z,1684.84,53.55,1684.84,53.55,1738.39,3.18,High,Premium
ORD_0003646,2,PROD_002422,SELL_0482,2021-10-04T01:53:00.000Z,2098.32,64.63,2098.32,64.63,2162.95,3.08,High,Premium
ORD_0003647,1,PROD_000526,SELL_0417,2021-08-20T10:42:00.000Z,1659.17,15.58,1659.17,15.58,1674.75,0.94,Low,Premium
ORD_0003648,1,PROD_002723,SELL_0374,2022-01-20T20:19:00.000Z,1803.97,57.84,1803.97,57.84,1861.81,3.21,High,Premium
ORD_0003649,1,PROD_000182,SELL_0067,2023-05-20T00:19:00.000Z,506.92,33.41,506.92,33.41,540.33,6.59,Medium,Premium
ORD_0003649,2,PROD_002749,SELL_0254,2023-05-20T00:19:00.000Z,1115.77,49.1,1115.77,49.1,1164.87,4.4,Medium,Premium
ORD_0003649,3,PROD_000557,SELL_0059,2023-05-21T00:19:00.000Z,1542.27,50.57,1542.27,50.57,1592.84,3.28,High,Premium
ORD_0003650,1,PROD_000530,SELL_0418,2022-06-03T15:24:00.000Z,784.75,22.89,784.75,22.89,807.64,2.92,Medium,Premium
ORD_0003651,1,PROD_001251,SELL_0395,2021-11-21T07:48:00.000Z,169.17,78.57,169.17,78.57,247.74,46.44,High,Standard
ORD_0003651,2,PROD_001588,SELL_0264,2021-11-21T07:48:00.000Z,1173.66,45.2,1173.66,45.2,1218.86,3.85,Medium,Premium
ORD_0003651,3,PROD_002410,SELL_0218,2021-11-23T07:48:00.000Z,1165.44,40.23,1165.44,40.23,1205.67,3.45,Medium,Premium
ORD_0003651,4,PROD_000526,SELL_0092,2021-11-21T07:48:00.000Z,2166.8,62.2,2166.8,62.2,2229,2.87,High,Premium
ORD_0003652,1,PROD_002244,SELL_0026,2021-11-19T10:41:00.000Z,2166.65,63.07,2166.65,63.07,2229.72,2.91,High,Premium
ORD_0003653,1,PROD_000080,SELL_0410,2023-03-28T06:47:00.000Z,1748.69,33.6,1748.69,33.6,1782.29,1.92,Medium,Premium
ORD_0003654,1,PROD_000849,SELL_0258,2021-11-10T01:33:00.000Z,2472.91,79.92,2472.91,79.92,2552.83,3.23,High,Premium
ORD_0003655,1,PROD_002897,SELL_0121,2021-03-04T04:01:00.000Z,1651.52,59.84,1651.52,59.84,1711.36,3.62,High,Premium
ORD_0003655,2,PROD_001020,SELL_0085,2021-03-05T04:01:00.000Z,1092.69,11.35,1092.69,11.35,1104.04,1.04,Low,Premium
ORD_0003655,3,PROD_000983,SELL_0305,2021-03-04T04:01:00.000Z,724.67,21.6,724.67,21.6,746.27,2.98,Medium,Premium
ORD_0003656,1,PROD_000959,SELL_0381,2022-09-18T18:06:00.000Z,1845,72.33,1845,72.33,1917.33,3.92,High,Premium
ORD_0003657,1,PROD_002453,SELL_0166,2023-04-19T08:45:00.000Z,2453.85,41.99,2453.85,41.99,2495.84,1.71,Medium,Premium
ORD_0003657,2,PROD_001672,SELL_0479,2023-04-19T08:45:00.000Z,500.04,24.94,500.04,24.94,524.98,4.99,Medium,Premium
ORD_0003658,1,PROD_001579,SELL_0127,2021-06-20T18:27:00.000Z,2098.63,13.34,2098.63,13.34,2111.97,0.64,Low,Premium
ORD_0003659,1,PROD_002009,SELL_0393,2022-06-10T14:01:00.000Z,900.94,60.82,900.94,60.82,961.76,6.75,High,Premium
ORD_0003659,2,PROD_000511,SELL_0030,2022-06-08T14:01:00.000Z,629.19,22.4,629.19,22.4,651.59,3.56,Medium,Premium
ORD_0003659,3,PROD_000204,SELL_0053,2022-06-09T14:01:00.000Z,925.09,43.89,925.09,43.89,968.98,4.74,Medium,Premium
ORD_0003659,4,PROD_002554,SELL_0482,2022-06-08T14:01:00.000Z,135.18,10.37,135.18,10.37,145.55,7.67,Low,Standard
ORD_0003660,1,PROD_000401,SELL_0197,2023-02-11T11:09:00.000Z,1722.69,59.38,1722.69,59.38,1782.07,3.45,High,Premium
ORD_0003660,2,PROD_000097,SELL_0116,2023-02-13T11:09:00.000Z,2485.99,40.7,2485.99,40.7,2526.69,1.64,Medium,Premium
ORD_0003661,1,PROD_000683,SELL_0269,2022-02-21T04:16:00.000Z,2299.77,75.17,2299.77,75.17,2374.94,3.27,High,Premium
ORD_0003661,2,PROD_000825,SELL_0129,2022-02-22T04:16:00.000Z,2145.43,53.62,2145.43,53.62,2199.05,2.5,High,Premium
ORD_0003662,1,PROD_002540,SELL_0084,2021-06-08T19:09:00.000Z,671.1,78.51,671.1,78.51,749.61,11.7,High,Premium
ORD_0003662,2,PROD_000379,SELL_0388,2021-06-08T19:09:00.000Z,1935.23,5.36,1935.23,5.36,1940.59,0.28,Low,Premium
ORD_0003662,3,PROD_001545,SELL_0379,2021-06-07T19:09:00.000Z,2263.68,50.95,2263.68,50.95,2314.63,2.25,High,Premium
ORD_0003662,4,PROD_002401,SELL_0353,2021-06-08T19:09:00.000Z,104.62,60.89,104.62,60.89,165.51,58.2,High,Standard
ORD_0003663,1,PROD_000144,SELL_0160,2022-10-22T20:26:00.000Z,1084.98,64.74,1084.98,64.74,1149.72,5.97,High,Premium
ORD_0003663,2,PROD_002543,SELL_0060,2022-10-22T20:26:00.000Z,950.49,39.13,950.49,39.13,989.62,4.12,Medium,Premium
ORD_0003663,3,PROD_000014,SELL_0417,2022-10-23T20:26:00.000Z,362.69,50.25,362.69,50.25,412.94,13.85,High,Standard
ORD_0003663,4,PROD_000081,SELL_0149,2022-10-24T20:26:00.000Z,2105.03,27.73,2105.03,27.73,2132.76,1.32,Medium,Premium
ORD_0003664,1,PROD_002632,SELL_0114,2022-03-28T01:04:00.000Z,1493.62,67.41,1493.62,67.41,1561.03,4.51,High,Premium
ORD_0003665,1,PROD_001931,SELL_0111,2021-12-31T07:58:00.000Z,469.41,52.71,469.41,52.71,522.12,11.23,High,Standard
ORD_0003665,2,PROD_001267,SELL_0015,2021-12-31T07:58:00.000Z,1923.04,46.45,1923.04,46.45,1969.49,2.42,Medium,Premium
ORD_0003665,3,PROD_001824,SELL_0333,2021-12-30T07:58:00.000Z,320.52,70.9,320.52,70.9,391.42,22.12,High,Standard
ORD_0003666,1,PROD_002144,SELL_0384,2022-04-16T02:06:00.000Z,673.8,50.03,673.8,50.03,723.83,7.43,High,Premium
ORD_0003667,1,PROD_001769,SELL_0298,2022-12-09T17:22:00.000Z,888.98,60.06,888.98,60.06,949.04,6.76,High,Premium
ORD_0003668,1,PROD_001962,SELL_0473,2023-01-08T23:30:00.000Z,1950.99,44.33,1950.99,44.33,1995.32,2.27,Medium,Premium
ORD_0003668,2,PROD_002675,SELL_0013,2023-01-07T23:30:00.000Z,1282.94,44.33,1282.94,44.33,1327.27,3.46,Medium,Premium
ORD_0003668,3,PROD_000318,SELL_0278,2023-01-08T23:30:00.000Z,907.79,56.07,907.79,56.07,963.86,6.18,High,Premium
ORD_0003668,4,PROD_002190,SELL_0037,2023-01-07T23:30:00.000Z,777.62,40.23,777.62,40.23,817.85,5.17,Medium,Premium
ORD_0003669,1,PROD_000956,SELL_0284,2021-04-02T11:35:00.000Z,1490.93,22.66,1490.93,22.66,1513.59,1.52,Medium,Premium
ORD_0003670,1,PROD_001467,SELL_0089,2022-04-25T16:17:00.000Z,736.11,8.47,736.11,8.47,744.58,1.15,Low,Premium
ORD_0003671,1,PROD_002924,SELL_0489,2021-03-25T11:54:00.000Z,95.52,70.67,95.52,70.67,166.19,73.98,High,Budget
ORD_0003671,2,PROD_001716,SELL_0087,2021-03-25T11:54:00.000Z,2386.03,24.1,2386.03,24.1,2410.13,1.01,Medium,Premium
ORD_0003671,3,PROD_001624,SELL_0131,2021-03-23T11:54:00.000Z,1822.77,51.48,1822.77,51.48,1874.25,2.82,High,Premium
ORD_0003672,1,PROD_000146,SELL_0443,2023-04-30T00:16:00.000Z,324.26,13.46,324.26,13.46,337.72,4.15,Low,Standard
ORD_0003673,1,PROD_002425,SELL_0434,2023-02-14T09:02:00.000Z,2203.51,58.81,2203.51,58.81,2262.32,2.67,High,Premium
ORD_0003673,2,PROD_002358,SELL_0268,2023-02-15T09:02:00.000Z,517.3,17.48,517.3,17.48,534.78,3.38,Low,Premium
ORD_0003674,1,PROD_002921,SELL_0136,2021-12-17T18:02:00.000Z,2030.9,73.27,2030.9,73.27,2104.17,3.61,High,Premium
ORD_0003674,2,PROD_001126,SELL_0421,2021-12-15T18:02:00.000Z,699.62,74.33,699.62,74.33,773.95,10.62,High,Premium
ORD_0003675,1,PROD_000108,SELL_0052,2021-03-09T09:27:00.000Z,777.4,63.67,777.4,63.67,841.07,8.19,High,Premium
ORD_0003676,1,PROD_002777,SELL_0245,2021-10-30T05:13:00.000Z,531.88,23.74,531.88,23.74,555.62,4.46,Medium,Premium
ORD_0003677,1,PROD_002520,SELL_0171,2022-03-11T04:57:00.000Z,928.85,46.23,928.85,46.23,975.08,4.98,Medium,Premium
ORD_0003677,2,PROD_001042,SELL_0398,2022-03-11T04:57:00.000Z,311.3,65.55,311.3,65.55,376.85,21.06,High,Standard
ORD_0003677,3,PROD_001302,SELL_0094,2022-03-13T04:57:00.000Z,828.54,55.05,828.54,55.05,883.59,6.64,High,Premium
ORD_0003677,4,PROD_002714,SELL_0107,2022-03-13T04:57:00.000Z,925.17,63.85,925.17,63.85,989.02,6.9,High,Premium
ORD_0003677,5,PROD_001518,SELL_0105,2022-03-11T04:57:00.000Z,2381.84,25.72,2381.84,25.72,2407.56,1.08,Medium,Premium
ORD_0003678,1,PROD_000944,SELL_0379,2021-04-08T04:25:00.000Z,1386.2,59.43,1386.2,59.43,1445.63,4.29,High,Premium
ORD_0003678,2,PROD_002949,SELL_0364,2021-04-07T04:25:00.000Z,1166.46,58.27,1166.46,58.27,1224.73,5,High,Premium
ORD_0003678,3,PROD_001590,SELL_0361,2021-04-07T04:25:00.000Z,920.28,50.27,920.28,50.27,970.55,5.46,High,Premium
ORD_0003678,4,PROD_001193,SELL_0314,2021-04-08T04:25:00.000Z,1817.9,39.96,1817.9,39.96,1857.86,2.2,Medium,Premium
ORD_0003678,5,PROD_001869,SELL_0315,2021-04-07T04:25:00.000Z,1827.24,31.65,1827.24,31.65,1858.89,1.73,Medium,Premium
ORD_0003679,1,PROD_001347,SELL_0222,2021-05-14T12:24:00.000Z,2102.08,12.91,2102.08,12.91,2114.99,0.61,Low,Premium
ORD_0003680,1,PROD_001331,SELL_0040,2021-10-26T04:55:00.000Z,139.08,55.66,139.08,55.66,194.74,40.02,High,Standard
ORD_0003681,1,PROD_001807,SELL_0372,2021-02-02T04:45:00.000Z,1730.61,71.25,1730.61,71.25,1801.86,4.12,High,Premium
ORD_0003682,1,PROD_002557,SELL_0500,2022-07-22T00:12:00.000Z,1789.76,61.71,1789.76,61.71,1851.47,3.45,High,Premium
ORD_0003682,2,PROD_000373,SELL_0063,2022-07-21T00:12:00.000Z,1884.95,53.53,1884.95,53.53,1938.48,2.84,High,Premium
ORD_0003683,1,PROD_002823,SELL_0198,2022-01-11T18:04:00.000Z,512.83,64.94,512.83,64.94,577.77,12.66,High,Premium
ORD_0003683,2,PROD_001704,SELL_0064,2022-01-11T18:04:00.000Z,1254.95,37.83,1254.95,37.83,1292.78,3.01,Medium,Premium
ORD_0003683,3,PROD_001333,SELL_0246,2022-01-12T18:04:00.000Z,1726.66,55.84,1726.66,55.84,1782.5,3.23,High,Premium
ORD_0003684,1,PROD_000343,SELL_0433,2022-05-26T23:18:00.000Z,899.38,79.22,899.38,79.22,978.6,8.81,High,Premium
ORD_0003685,1,PROD_001010,SELL_0409,2022-06-29T04:19:00.000Z,994.88,65.2,994.88,65.2,1060.08,6.55,High,Premium
ORD_0003685,2,PROD_001837,SELL_0048,2022-06-29T04:19:00.000Z,2271.64,49.37,2271.64,49.37,2321.01,2.17,Medium,Premium
ORD_0003685,3,PROD_002651,SELL_0169,2022-06-28T04:19:00.000Z,177.57,44.65,177.57,44.65,222.22,25.15,Medium,Standard
ORD_0003686,1,PROD_002505,SELL_0254,2022-06-20T15:34:00.000Z,1112.41,7.19,1112.41,7.19,1119.6,0.65,Low,Premium
ORD_0003687,1,PROD_002935,SELL_0267,2021-07-23T04:35:00.000Z,1877.41,44.85,1877.41,44.85,1922.26,2.39,Medium,Premium
ORD_0003688,1,PROD_000725,SELL_0252,2022-04-16T10:19:00.000Z,1012.42,18.43,1012.42,18.43,1030.85,1.82,Low,Premium
ORD_0003689,1,PROD_002963,SELL_0013,2023-04-09T09:01:00.000Z,404.63,35.24,404.63,35.24,439.87,8.71,Medium,Standard
ORD_0003690,1,PROD_000519,SELL_0252,2021-12-28T06:11:00.000Z,1463.67,50.69,1463.67,50.69,1514.36,3.46,High,Premium
ORD_0003691,1,PROD_001724,SELL_0478,2022-09-28T01:51:00.000Z,1322.25,15.53,1322.25,15.53,1337.78,1.17,Low,Premium
ORD_0003691,2,PROD_001838,SELL_0464,2022-09-28T01:51:00.000Z,572.99,19.1,572.99,19.1,592.09,3.33,Low,Premium
ORD_0003691,3,PROD_000141,SELL_0261,2022-09-29T01:51:00.000Z,2317.19,17.21,2317.19,17.21,2334.4,0.74,Low,Premium
ORD_0003692,1,PROD_000344,SELL_0126,2021-11-04T18:39:00.000Z,1687.04,74.86,1687.04,74.86,1761.9,4.44,High,Premium
ORD_0003693,1,PROD_000349,SELL_0023,2021-04-13T15:52:00.000Z,1936.82,41.98,1936.82,41.98,1978.8,2.17,Medium,Premium
ORD_0003694,1,PROD_002653,SELL_0302,2023-02-11T11:47:00.000Z,460.1,20.32,460.1,20.32,480.42,4.42,Medium,Standard
ORD_0003694,2,PROD_000454,SELL_0476,2023-02-10T11:47:00.000Z,1935.65,26.44,1935.65,26.44,1962.09,1.37,Medium,Premium
ORD_0003695,1,PROD_001188,SELL_0110,2021-11-09T10:31:00.000Z,1382.95,40.17,1382.95,40.17,1423.12,2.9,Medium,Premium
ORD_0003695,2,PROD_002370,SELL_0324,2021-11-10T10:31:00.000Z,2087.69,38.15,2087.69,38.15,2125.84,1.83,Medium,Premium
ORD_0003696,1,PROD_002702,SELL_0185,2021-08-27T14:13:00.000Z,1338.27,64.6,1338.27,64.6,1402.87,4.83,High,Premium
ORD_0003697,1,PROD_001426,SELL_0394,2022-12-08T18:55:00.000Z,2315.69,14.56,2315.69,14.56,2330.25,0.63,Low,Premium
ORD_0003697,2,PROD_001410,SELL_0104,2022-12-08T18:55:00.000Z,2057.61,63.2,2057.61,63.2,2120.81,3.07,High,Premium
ORD_0003697,3,PROD_000993,SELL_0374,2022-12-08T18:55:00.000Z,1537.84,7.78,1537.84,7.78,1545.62,0.51,Low,Premium
ORD_0003698,1,PROD_000765,SELL_0125,2021-11-18T08:36:00.000Z,2312.27,11.41,2312.27,11.41,2323.68,0.49,Low,Premium
ORD_0003698,2,PROD_002604,SELL_0299,2021-11-17T08:36:00.000Z,1178.94,57.29,1178.94,57.29,1236.23,4.86,High,Premium
ORD_0003699,1,PROD_002686,SELL_0480,2022-01-23T18:20:00.000Z,113.09,67.61,113.09,67.61,180.7,59.78,High,Standard
ORD_0003699,2,PROD_000965,SELL_0301,2022-01-25T18:20:00.000Z,1374.04,78.13,1374.04,78.13,1452.17,5.69,High,Premium
ORD_0003700,1,PROD_002006,SELL_0304,2021-06-19T01:03:00.000Z,1429.07,56.99,1429.07,56.99,1486.06,3.99,High,Premium
ORD_0003701,1,PROD_000253,SELL_0089,2023-06-06T09:47:00.000Z,800.85,52.24,800.85,52.24,853.09,6.52,High,Premium
ORD_0003702,1,PROD_000352,SELL_0097,2021-12-31T07:32:00.000Z,1488.42,52.27,1488.42,52.27,1540.69,3.51,High,Premium
ORD_0003703,1,PROD_000752,SELL_0474,2021-02-08T02:13:00.000Z,2329.07,33.04,2329.07,33.04,2362.11,1.42,Medium,Premium
ORD_0003704,1,PROD_002980,SELL_0315,2023-05-07T15:35:00.000Z,2457.34,41.44,2457.34,41.44,2498.78,1.69,Medium,Premium
ORD_0003704,2,PROD_002162,SELL_0147,2023-05-05T15:35:00.000Z,257.98,66.7,257.98,66.7,324.68,25.85,High,Standard
ORD_0003705,1,PROD_002141,SELL_0370,2022-02-14T02:00:00.000Z,1873.6,25.61,1873.6,25.61,1899.21,1.37,Medium,Premium
ORD_0003706,1,PROD_001125,SELL_0283,2022-10-26T07:07:00.000Z,1665.91,60.35,1665.91,60.35,1726.26,3.62,High,Premium
ORD_0003707,1,PROD_001259,SELL_0122,2021-01-29T10:02:00.000Z,235.6,47.12,235.6,47.12,282.72,20,Medium,Standard
ORD_0003708,1,PROD_002933,SELL_0440,2022-09-13T00:26:00.000Z,1158.94,52.96,1158.94,52.96,1211.9,4.57,High,Premium
