order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,purchase_date,purchase_year,purchase_month,purchase_month_name,purchase_day,purchase_day_name,purchase_week,purchase_quarter,purchase_hour,approval_time_hours,carrier_time_hours,delivery_time_days,estimated_delivery_days,delivery_delay_days,delivery_status
ORD_0049855,CUST_001176,Delivered,2022-09-19T06:16:00.000Z,2022-09-20T00:16:00.000Z,2022-09-21T00:16:00.000Z,2022-09-29T06:16:00.000Z,2022-10-02T06:16:00.000Z,2022-09-19,2022,9,September,19,Monday,38,3,6,18,24,10,13,-3,On Time
ORD_0049869,CUST_011859,Delivered,2023-03-26T20:12:00.000Z,2023-03-27T05:12:00.000Z,2023-03-30T05:12:00.000Z,2023-04-01T20:12:00.000Z,2023-04-03T20:12:00.000Z,2023-03-26,2023,3,March,26,Sunday,12,1,20,9,72,6,8,-2,On Time
ORD_0049901,CUST_003148,Invoiced,2022-11-05T02:00:00.000Z,2022-11-05T11:00:00.000Z,2022-11-08T11:00:00.000Z,null,2022-11-18T02:00:00.000Z,2022-11-05,2022,11,November,5,Saturday,44,4,2,9,72,null,13,null,Pending
ORD_0049938,CUST_004311,Processing,2021-12-03T07:36:00.000Z,2021-12-03T23:36:00.000Z,2021-12-06T23:36:00.000Z,null,2021-12-17T07:36:00.000Z,2021-12-03,2021,12,December,3,Friday,48,4,7,16,72,null,14,null,Pending
ORD_0049960,CUST_004383,Delivered,2023-05-16T21:04:00.000Z,2023-05-17T18:04:00.000Z,2023-05-18T18:04:00.000Z,2023-05-22T21:04:00.000Z,2023-05-25T21:04:00.000Z,2023-05-16,2023,5,May,16,Tuesday,20,2,21,21,24,6,9,-3,On Time
ORD_0049969,CUST_012838,Processing,2021-07-09T10:12:00.000Z,2021-07-09T22:12:00.000Z,2021-07-12T22:12:00.000Z,null,2021-07-16T10:12:00.000Z,2021-07-09,2021,7,July,9,Friday,27,3,10,12,72,null,7,null,Pending
ORD_0049991,CUST_008337,Delivered,2021-09-05T05:32:00.000Z,2021-09-05T19:32:00.000Z,2021-09-06T19:32:00.000Z,2021-09-22T05:32:00.000Z,2021-09-20T05:32:00.000Z,2021-09-05,2021,9,September,5,Sunday,35,3,5,14,24,17,15,2,Delayed
ORD_0000002,CUST_006956,Cancelled,2021-06-12T11:02:00.000Z,2021-06-12T23:02:00.000Z,2021-06-13T23:02:00.000Z,null,2021-06-21T11:02:00.000Z,2021-06-12,2021,6,June,12,Saturday,23,2,11,12,24,null,9,null,Pending
ORD_0000017,CUST_001512,Invoiced,2021-03-09T21:44:00.000Z,2021-03-10T06:44:00.000Z,2021-03-13T06:44:00.000Z,null,2021-03-19T21:44:00.000Z,2021-03-09,2021,3,March,9,Tuesday,10,1,21,9,72,null,10,null,Pending
ORD_0000028,CUST_006835,Invoiced,2022-12-21T08:50:00.000Z,2022-12-22T00:50:00.000Z,2022-12-25T00:50:00.000Z,null,2023-01-03T08:50:00.000Z,2022-12-21,2022,12,December,21,Wednesday,51,4,8,16,72,null,13,null,Pending
ORD_0000029,CUST_007737,Cancelled,2021-02-20T10:16:00.000Z,2021-02-20T23:16:00.000Z,2021-02-21T23:16:00.000Z,null,2021-03-04T10:16:00.000Z,2021-02-20,2021,2,February,20,Saturday,7,1,10,13,24,null,12,null,Pending
ORD_0000048,CUST_014732,Delivered,2023-05-02T14:22:00.000Z,2023-05-03T13:22:00.000Z,2023-05-06T13:22:00.000Z,2023-05-18T14:22:00.000Z,2023-05-17T14:22:00.000Z,2023-05-02,2023,5,May,2,Tuesday,18,2,14,23,72,16,15,1,Delayed
ORD_0000073,CUST_007706,Delivered,2022-12-15T20:31:00.000Z,2022-12-16T09:31:00.000Z,2022-12-18T09:31:00.000Z,2023-01-04T20:31:00.000Z,2022-12-31T20:31:00.000Z,2022-12-15,2022,12,December,15,Thursday,50,4,20,13,48,20,16,4,Delayed
ORD_0000075,CUST_010730,Delivered,2023-05-01T10:47:00.000Z,2023-05-01T12:47:00.000Z,2023-05-03T12:47:00.000Z,2023-05-11T10:47:00.000Z,2023-05-15T10:47:00.000Z,2023-05-01,2023,5,May,1,Monday,18,2,10,2,48,10,14,-4,On Time
ORD_0000083,CUST_010406,Delivered,2023-01-07T11:07:00.000Z,2023-01-08T07:07:00.000Z,2023-01-11T07:07:00.000Z,2023-01-18T11:07:00.000Z,2023-01-25T11:07:00.000Z,2023-01-07,2023,1,January,7,Saturday,1,1,11,20,72,11,18,-7,On Time
ORD_0000113,CUST_003555,Invoiced,2021-04-14T21:39:00.000Z,2021-04-15T17:39:00.000Z,2021-04-17T17:39:00.000Z,null,2021-04-21T21:39:00.000Z,2021-04-14,2021,4,April,14,Wednesday,15,2,21,20,48,null,7,null,Pending
ORD_0000148,CUST_013180,Shipped,2023-06-10T15:46:00.000Z,2023-06-11T12:46:00.000Z,2023-06-14T12:46:00.000Z,null,2023-06-19T15:46:00.000Z,2023-06-10,2023,6,June,10,Saturday,23,2,15,21,72,null,9,null,Pending
ORD_0000149,CUST_005569,Cancelled,2023-04-22T00:58:00.000Z,2023-04-22T06:58:00.000Z,2023-04-25T06:58:00.000Z,null,2023-05-01T00:58:00.000Z,2023-04-22,2023,4,April,22,Saturday,16,2,0,6,72,null,9,null,Pending
ORD_0000166,CUST_014038,Shipped,2022-03-15T15:44:00.000Z,2022-03-16T14:44:00.000Z,2022-03-17T14:44:00.000Z,null,2022-03-26T15:44:00.000Z,2022-03-15,2022,3,March,15,Tuesday,11,1,15,23,24,null,11,null,Pending
ORD_0000176,CUST_012652,Invoiced,2021-10-09T01:45:00.000Z,2021-10-10T00:45:00.000Z,2021-10-11T00:45:00.000Z,null,2021-10-24T01:45:00.000Z,2021-10-09,2021,10,October,9,Saturday,40,4,1,23,24,null,15,null,Pending
ORD_0000183,CUST_006590,Delivered,2023-05-27T00:28:00.000Z,2023-05-27T20:28:00.000Z,2023-05-29T20:28:00.000Z,2023-06-09T00:28:00.000Z,2023-06-13T00:28:00.000Z,2023-05-27,2023,5,May,27,Saturday,21,2,0,20,48,13,17,-4,On Time
ORD_0000184,CUST_011695,Delivered,2021-05-14T12:42:00.000Z,2021-05-14T18:42:00.000Z,2021-05-16T18:42:00.000Z,2021-05-21T12:42:00.000Z,2021-05-27T12:42:00.000Z,2021-05-14,2021,5,May,14,Friday,19,2,12,6,48,7,13,-6,On Time
ORD_0000186,CUST_010183,Delivered,2023-02-27T15:38:00.000Z,2023-02-28T00:38:00.000Z,2023-03-03T00:38:00.000Z,2023-03-10T15:38:00.000Z,2023-03-13T15:38:00.000Z,2023-02-27,2023,2,February,27,Monday,9,1,15,9,72,11,14,-3,On Time
ORD_0000208,CUST_011118,Processing,2023-03-13T03:37:00.000Z,2023-03-14T01:37:00.000Z,2023-03-16T01:37:00.000Z,null,2023-03-25T03:37:00.000Z,2023-03-13,2023,3,March,13,Monday,11,1,3,22,48,null,12,null,Pending
ORD_0000211,CUST_010602,Processing,2023-05-25T07:42:00.000Z,2023-05-26T00:42:00.000Z,2023-05-28T00:42:00.000Z,null,2023-06-01T07:42:00.000Z,2023-05-25,2023,5,May,25,Thursday,21,2,7,17,48,null,7,null,Pending
ORD_0000222,CUST_014153,Delivered,2021-11-01T13:48:00.000Z,2021-11-01T17:48:00.000Z,2021-11-03T17:48:00.000Z,2021-11-04T13:48:00.000Z,2021-11-19T13:48:00.000Z,2021-11-01,2021,11,November,1,Monday,44,4,13,4,48,3,18,-15,On Time
ORD_0000237,CUST_004217,Delivered,2021-07-11T22:14:00.000Z,2021-07-12T00:14:00.000Z,2021-07-15T00:14:00.000Z,2021-07-19T22:14:00.000Z,2021-07-29T22:14:00.000Z,2021-07-11,2021,7,July,11,Sunday,27,3,22,2,72,8,18,-10,On Time
ORD_0000254,CUST_009657,Invoiced,2021-01-12T08:39:00.000Z,2021-01-13T00:39:00.000Z,2021-01-16T00:39:00.000Z,null,2021-01-29T08:39:00.000Z,2021-01-12,2021,1,January,12,Tuesday,2,1,8,16,72,null,17,null,Pending
ORD_0000275,CUST_014364,Delivered,2022-03-28T23:11:00.000Z,2022-03-29T23:11:00.000Z,2022-04-01T23:11:00.000Z,2022-04-06T23:11:00.000Z,2022-04-11T23:11:00.000Z,2022-03-28,2022,3,March,28,Monday,13,1,23,24,72,9,14,-5,On Time
ORD_0000326,CUST_003875,Processing,2021-07-26T10:36:00.000Z,2021-07-27T00:36:00.000Z,2021-07-29T00:36:00.000Z,null,2021-08-05T10:36:00.000Z,2021-07-26,2021,7,July,26,Monday,30,3,10,14,48,null,10,null,Pending
ORD_0000347,CUST_012834,Processing,2022-08-31T08:13:00.000Z,2022-09-01T05:13:00.000Z,2022-09-02T05:13:00.000Z,null,2022-09-07T08:13:00.000Z,2022-08-31,2022,8,August,31,Wednesday,35,3,8,21,24,null,7,null,Pending
ORD_0000349,CUST_013698,Shipped,2022-12-28T13:42:00.000Z,2022-12-29T04:42:00.000Z,2022-12-30T04:42:00.000Z,null,2023-01-06T13:42:00.000Z,2022-12-28,2022,12,December,28,Wednesday,52,4,13,15,24,null,9,null,Pending
ORD_0000352,CUST_006902,Shipped,2022-11-06T02:12:00.000Z,2022-11-07T02:12:00.000Z,2022-11-08T02:12:00.000Z,null,2022-11-20T02:12:00.000Z,2022-11-06,2022,11,November,6,Sunday,44,4,2,24,24,null,14,null,Pending
ORD_0000361,CUST_009254,Shipped,2021-03-21T20:55:00.000Z,2021-03-22T04:55:00.000Z,2021-03-25T04:55:00.000Z,null,2021-04-06T20:55:00.000Z,2021-03-21,2021,3,March,21,Sunday,11,1,20,8,72,null,16,null,Pending
ORD_0000387,CUST_005003,Cancelled,2021-05-04T08:52:00.000Z,2021-05-04T20:52:00.000Z,2021-05-06T20:52:00.000Z,null,2021-05-24T08:52:00.000Z,2021-05-04,2021,5,May,4,Tuesday,18,2,8,12,48,null,20,null,Pending
ORD_0000388,CUST_006628,Delivered,2022-04-08T06:04:00.000Z,2022-04-08T19:04:00.000Z,2022-04-11T19:04:00.000Z,2022-04-13T06:04:00.000Z,2022-04-23T06:04:00.000Z,2022-04-08,2022,4,April,8,Friday,14,2,6,13,72,5,15,-10,On Time
ORD_0000391,CUST_008676,Cancelled,2023-01-24T03:25:00.000Z,2023-01-24T17:25:00.000Z,2023-01-25T17:25:00.000Z,null,2023-02-08T03:25:00.000Z,2023-01-24,2023,1,January,24,Tuesday,4,1,3,14,24,null,15,null,Pending
ORD_0000396,CUST_003301,Delivered,2021-04-06T16:05:00.000Z,2021-04-07T07:05:00.000Z,2021-04-08T07:05:00.000Z,2021-04-20T16:05:00.000Z,2021-04-25T16:05:00.000Z,2021-04-06,2021,4,April,6,Tuesday,14,2,16,15,24,14,19,-5,On Time
ORD_0000430,CUST_014959,Cancelled,2022-05-06T16:11:00.000Z,2022-05-07T11:11:00.000Z,2022-05-10T11:11:00.000Z,null,2022-05-21T16:11:00.000Z,2022-05-06,2022,5,May,6,Friday,18,2,16,19,72,null,15,null,Pending
ORD_0000431,CUST_003414,Delivered,2021-03-15T12:48:00.000Z,2021-03-16T12:48:00.000Z,2021-03-17T12:48:00.000Z,2021-03-24T12:48:00.000Z,2021-03-25T12:48:00.000Z,2021-03-15,2021,3,March,15,Monday,11,1,12,24,24,9,10,-1,On Time
ORD_0000450,CUST_006866,Delivered,2022-04-23T10:33:00.000Z,2022-04-23T20:33:00.000Z,2022-04-24T20:33:00.000Z,2022-04-29T10:33:00.000Z,2022-05-04T10:33:00.000Z,2022-04-23,2022,4,April,23,Saturday,16,2,10,10,24,6,11,-5,On Time
ORD_0000461,CUST_001938,Cancelled,2022-08-27T13:30:00.000Z,2022-08-28T00:30:00.000Z,2022-08-30T00:30:00.000Z,null,2022-09-12T13:30:00.000Z,2022-08-27,2022,8,August,27,Saturday,34,3,13,11,48,null,16,null,Pending
ORD_0000469,CUST_000874,Invoiced,2023-03-20T09:16:00.000Z,2023-03-20T18:16:00.000Z,2023-03-21T18:16:00.000Z,null,2023-04-03T09:16:00.000Z,2023-03-20,2023,3,March,20,Monday,12,1,9,9,24,null,14,null,Pending
ORD_0000477,CUST_007404,Delivered,2022-08-13T20:43:00.000Z,2022-08-14T16:43:00.000Z,2022-08-17T16:43:00.000Z,2022-08-29T20:43:00.000Z,2022-08-22T20:43:00.000Z,2022-08-13,2022,8,August,13,Saturday,32,3,20,20,72,16,9,7,Delayed
ORD_0000521,CUST_013053,Delivered,2023-01-13T12:52:00.000Z,2023-01-14T05:52:00.000Z,2023-01-16T05:52:00.000Z,2023-01-22T12:52:00.000Z,2023-01-29T12:52:00.000Z,2023-01-13,2023,1,January,13,Friday,2,1,12,17,48,9,16,-7,On Time
ORD_0000536,CUST_009407,Invoiced,2023-03-09T08:00:00.000Z,2023-03-09T16:00:00.000Z,2023-03-12T16:00:00.000Z,null,2023-03-17T08:00:00.000Z,2023-03-09,2023,3,March,9,Thursday,10,1,8,8,72,null,8,null,Pending
ORD_0000548,CUST_014509,Invoiced,2022-04-11T20:15:00.000Z,2022-04-12T11:15:00.000Z,2022-04-15T11:15:00.000Z,null,2022-04-26T20:15:00.000Z,2022-04-11,2022,4,April,11,Monday,15,2,20,15,72,null,15,null,Pending
ORD_0000556,CUST_013978,Delivered,2021-01-22T18:48:00.000Z,2021-01-23T18:48:00.000Z,2021-01-25T18:48:00.000Z,2021-02-05T18:48:00.000Z,2021-02-06T18:48:00.000Z,2021-01-22,2021,1,January,22,Friday,3,1,18,24,48,14,15,-1,On Time
ORD_0000558,CUST_000427,Shipped,2021-09-28T06:01:00.000Z,2021-09-29T02:01:00.000Z,2021-10-02T02:01:00.000Z,null,2021-10-07T06:01:00.000Z,2021-09-28,2021,9,September,28,Tuesday,39,3,6,20,72,null,9,null,Pending
ORD_0000593,CUST_011784,Delivered,2021-07-25T04:25:00.000Z,2021-07-26T04:25:00.000Z,2021-07-28T04:25:00.000Z,2021-08-06T04:25:00.000Z,2021-08-09T04:25:00.000Z,2021-07-25,2021,7,July,25,Sunday,29,3,4,24,48,12,15,-3,On Time
ORD_0000639,CUST_009279,Shipped,2022-11-17T01:50:00.000Z,2022-11-17T04:50:00.000Z,2022-11-19T04:50:00.000Z,null,2022-12-01T01:50:00.000Z,2022-11-17,2022,11,November,17,Thursday,46,4,1,3,48,null,14,null,Pending
ORD_0000651,CUST_011200,Delivered,2021-05-11T06:24:00.000Z,2021-05-11T15:24:00.000Z,2021-05-14T15:24:00.000Z,2021-05-24T06:24:00.000Z,2021-05-20T06:24:00.000Z,2021-05-11,2021,5,May,11,Tuesday,19,2,6,9,72,13,9,4,Delayed
ORD_0000653,CUST_010183,Delivered,2022-02-07T20:28:00.000Z,2022-02-08T06:28:00.000Z,2022-02-11T06:28:00.000Z,2022-02-10T20:28:00.000Z,2022-02-18T20:28:00.000Z,2022-02-07,2022,2,February,7,Monday,6,1,20,10,72,3,11,-8,On Time
ORD_0000702,CUST_006365,Shipped,2021-02-14T08:46:00.000Z,2021-02-15T02:46:00.000Z,2021-02-17T02:46:00.000Z,null,2021-02-23T08:46:00.000Z,2021-02-14,2021,2,February,14,Sunday,6,1,8,18,48,null,9,null,Pending
ORD_0000705,CUST_005990,Delivered,2023-02-22T12:57:00.000Z,2023-02-22T16:57:00.000Z,2023-02-23T16:57:00.000Z,2023-03-01T12:57:00.000Z,2023-03-10T12:57:00.000Z,2023-02-22,2023,2,February,22,Wednesday,8,1,12,4,24,7,16,-9,On Time
ORD_0000707,CUST_003695,Delivered,2021-02-22T16:31:00.000Z,2021-02-23T04:31:00.000Z,2021-02-25T04:31:00.000Z,2021-03-07T16:31:00.000Z,2021-03-09T16:31:00.000Z,2021-02-22,2021,2,February,22,Monday,8,1,16,12,48,13,15,-2,On Time
ORD_0000713,CUST_006757,Invoiced,2022-01-15T00:06:00.000Z,2022-01-15T11:06:00.000Z,2022-01-16T11:06:00.000Z,null,2022-01-27T00:06:00.000Z,2022-01-15,2022,1,January,15,Saturday,2,1,0,11,24,null,12,null,Pending
ORD_0000721,CUST_002367,Processing,2023-05-07T04:35:00.000Z,2023-05-07T08:35:00.000Z,2023-05-08T08:35:00.000Z,null,2023-05-27T04:35:00.000Z,2023-05-07,2023,5,May,7,Sunday,18,2,4,4,24,null,20,null,Pending
ORD_0000729,CUST_013105,Shipped,2023-01-25T22:33:00.000Z,2023-01-26T12:33:00.000Z,2023-01-29T12:33:00.000Z,null,2023-02-08T22:33:00.000Z,2023-01-25,2023,1,January,25,Wednesday,4,1,22,14,72,null,14,null,Pending
ORD_0000730,CUST_003532,Invoiced,2022-01-20T09:03:00.000Z,2022-01-21T00:03:00.000Z,2022-01-24T00:03:00.000Z,null,2022-02-01T09:03:00.000Z,2022-01-20,2022,1,January,20,Thursday,3,1,9,15,72,null,12,null,Pending
ORD_0000755,CUST_011194,Delivered,2021-05-23T14:54:00.000Z,2021-05-24T14:54:00.000Z,2021-05-25T14:54:00.000Z,2021-06-05T14:54:00.000Z,2021-06-04T14:54:00.000Z,2021-05-23,2021,5,May,23,Sunday,20,2,14,24,24,13,12,1,Delayed
ORD_0000822,CUST_014268,Delivered,2022-12-11T21:50:00.000Z,2022-12-12T06:50:00.000Z,2022-12-13T06:50:00.000Z,2022-12-24T21:50:00.000Z,2022-12-31T21:50:00.000Z,2022-12-11,2022,12,December,11,Sunday,49,4,21,9,24,13,20,-7,On Time
ORD_0000852,CUST_010289,Delivered,2022-07-20T04:48:00.000Z,2022-07-20T22:48:00.000Z,2022-07-22T22:48:00.000Z,2022-07-23T04:48:00.000Z,2022-07-31T04:48:00.000Z,2022-07-20,2022,7,July,20,Wednesday,29,3,4,18,48,3,11,-8,On Time
ORD_0000893,CUST_011512,Processing,2022-07-03T00:19:00.000Z,2022-07-03T17:19:00.000Z,2022-07-06T17:19:00.000Z,null,2022-07-16T00:19:00.000Z,2022-07-03,2022,7,July,3,Sunday,26,3,0,17,72,null,13,null,Pending
ORD_0000950,CUST_001206,Delivered,2021-07-29T11:12:00.000Z,2021-07-30T08:12:00.000Z,2021-07-31T08:12:00.000Z,2021-08-10T11:12:00.000Z,2021-08-08T11:12:00.000Z,2021-07-29,2021,7,July,29,Thursday,30,3,11,21,24,12,10,2,Delayed
ORD_0000961,CUST_001789,Cancelled,2021-02-08T08:32:00.000Z,2021-02-08T18:32:00.000Z,2021-02-11T18:32:00.000Z,null,2021-02-25T08:32:00.000Z,2021-02-08,2021,2,February,8,Monday,6,1,8,10,72,null,17,null,Pending
ORD_0000984,CUST_009282,Invoiced,2021-05-25T08:49:00.000Z,2021-05-26T05:49:00.000Z,2021-05-29T05:49:00.000Z,null,2021-06-03T08:49:00.000Z,2021-05-25,2021,5,May,25,Tuesday,21,2,8,21,72,null,9,null,Pending
ORD_0000986,CUST_000537,Delivered,2022-01-29T10:49:00.000Z,2022-01-30T07:49:00.000Z,2022-02-02T07:49:00.000Z,2022-02-03T10:49:00.000Z,2022-02-08T10:49:00.000Z,2022-01-29,2022,1,January,29,Saturday,4,1,10,21,72,5,10,-5,On Time
ORD_0001024,CUST_000323,Cancelled,2021-11-13T20:40:00.000Z,2021-11-14T07:40:00.000Z,2021-11-15T07:40:00.000Z,null,2021-11-20T20:40:00.000Z,2021-11-13,2021,11,November,13,Saturday,45,4,20,11,24,null,7,null,Pending
ORD_0001068,CUST_001420,Invoiced,2022-07-14T08:04:00.000Z,2022-07-14T19:04:00.000Z,2022-07-16T19:04:00.000Z,null,2022-07-27T08:04:00.000Z,2022-07-14,2022,7,July,14,Thursday,28,3,8,11,48,null,13,null,Pending
ORD_0001071,CUST_007732,Delivered,2021-08-29T21:18:00.000Z,2021-08-30T14:18:00.000Z,2021-08-31T14:18:00.000Z,2021-09-04T21:18:00.000Z,2021-09-16T21:18:00.000Z,2021-08-29,2021,8,August,29,Sunday,34,3,21,17,24,6,18,-12,On Time
ORD_0001096,CUST_005575,Delivered,2021-02-25T13:59:00.000Z,2021-02-26T03:59:00.000Z,2021-03-01T03:59:00.000Z,2021-03-08T13:59:00.000Z,2021-03-15T13:59:00.000Z,2021-02-25,2021,2,February,25,Thursday,8,1,13,14,72,11,18,-7,On Time
ORD_0001114,CUST_002847,Cancelled,2022-08-30T23:16:00.000Z,2022-08-31T17:16:00.000Z,2022-09-03T17:16:00.000Z,null,2022-09-06T23:16:00.000Z,2022-08-30,2022,8,August,30,Tuesday,35,3,23,18,72,null,7,null,Pending
ORD_0001124,CUST_000863,Processing,2022-09-29T14:08:00.000Z,2022-09-30T05:08:00.000Z,2022-10-01T05:08:00.000Z,null,2022-10-19T14:08:00.000Z,2022-09-29,2022,9,September,29,Thursday,39,3,14,15,24,null,20,null,Pending
ORD_0001164,CUST_010844,Delivered,2021-05-22T09:05:00.000Z,2021-05-22T11:05:00.000Z,2021-05-23T11:05:00.000Z,2021-05-31T09:05:00.000Z,2021-06-04T09:05:00.000Z,2021-05-22,2021,5,May,22,Saturday,20,2,9,2,24,9,13,-4,On Time
ORD_0001183,CUST_008539,Delivered,2023-02-19T09:34:00.000Z,2023-02-19T15:34:00.000Z,2023-02-22T15:34:00.000Z,2023-02-28T09:34:00.000Z,2023-03-02T09:34:00.000Z,2023-02-19,2023,2,February,19,Sunday,7,1,9,6,72,9,11,-2,On Time
ORD_0001214,CUST_002203,Shipped,2022-11-20T23:18:00.000Z,2022-11-21T22:18:00.000Z,2022-11-23T22:18:00.000Z,null,2022-12-10T23:18:00.000Z,2022-11-20,2022,11,November,20,Sunday,46,4,23,23,48,null,20,null,Pending
ORD_0001219,CUST_013697,Shipped,2021-12-06T16:55:00.000Z,2021-12-07T11:55:00.000Z,2021-12-10T11:55:00.000Z,null,2021-12-23T16:55:00.000Z,2021-12-06,2021,12,December,6,Monday,49,4,16,19,72,null,17,null,Pending
ORD_0001236,CUST_012859,Processing,2021-09-26T17:13:00.000Z,2021-09-27T13:13:00.000Z,2021-09-29T13:13:00.000Z,null,2021-10-15T17:13:00.000Z,2021-09-26,2021,9,September,26,Sunday,38,3,17,20,48,null,19,null,Pending
ORD_0001241,CUST_012498,Delivered,2021-01-12T05:45:00.000Z,2021-01-12T17:45:00.000Z,2021-01-13T17:45:00.000Z,2021-01-24T05:45:00.000Z,2021-01-29T05:45:00.000Z,2021-01-12,2021,1,January,12,Tuesday,2,1,5,12,24,12,17,-5,On Time
ORD_0001259,CUST_003435,Invoiced,2022-10-04T03:15:00.000Z,2022-10-04T19:15:00.000Z,2022-10-07T19:15:00.000Z,null,2022-10-15T03:15:00.000Z,2022-10-04,2022,10,October,4,Tuesday,40,4,3,16,72,null,11,null,Pending
ORD_0001277,CUST_005195,Shipped,2022-06-14T02:51:00.000Z,2022-06-15T02:51:00.000Z,2022-06-17T02:51:00.000Z,null,2022-06-23T02:51:00.000Z,2022-06-14,2022,6,June,14,Tuesday,24,2,2,24,48,null,9,null,Pending
ORD_0001280,CUST_009984,Delivered,2021-10-28T04:04:00.000Z,2021-10-29T00:04:00.000Z,2021-10-30T00:04:00.000Z,2021-11-11T04:04:00.000Z,2021-11-07T04:04:00.000Z,2021-10-28,2021,10,October,28,Thursday,43,4,4,20,24,14,10,4,Delayed
ORD_0001284,CUST_003049,Delivered,2023-03-26T00:45:00.000Z,2023-03-26T17:45:00.000Z,2023-03-29T17:45:00.000Z,2023-03-30T00:45:00.000Z,2023-04-05T00:45:00.000Z,2023-03-26,2023,3,March,26,Sunday,12,1,0,17,72,4,10,-6,On Time
ORD_0001319,CUST_005516,Delivered,2021-12-25T05:55:00.000Z,2021-12-26T00:55:00.000Z,2021-12-27T00:55:00.000Z,2022-01-03T05:55:00.000Z,2022-01-06T05:55:00.000Z,2021-12-25,2021,12,December,25,Saturday,51,4,5,19,24,9,12,-3,On Time
ORD_0001345,CUST_003122,Cancelled,2023-03-27T19:50:00.000Z,2023-03-28T15:50:00.000Z,2023-03-31T15:50:00.000Z,null,2023-04-09T19:50:00.000Z,2023-03-27,2023,3,March,27,Monday,13,1,19,20,72,null,13,null,Pending
ORD_0001346,CUST_006001,Invoiced,2021-11-22T02:51:00.000Z,2021-11-22T14:51:00.000Z,2021-11-24T14:51:00.000Z,null,2021-11-29T02:51:00.000Z,2021-11-22,2021,11,November,22,Monday,47,4,2,12,48,null,7,null,Pending
ORD_0001353,CUST_007623,Invoiced,2022-06-26T08:26:00.000Z,2022-06-27T03:26:00.000Z,2022-06-28T03:26:00.000Z,null,2022-07-11T08:26:00.000Z,2022-06-26,2022,6,June,26,Sunday,25,2,8,19,24,null,15,null,Pending
ORD_0001361,CUST_010061,Processing,2021-04-30T05:44:00.000Z,2021-04-30T23:44:00.000Z,2021-05-01T23:44:00.000Z,null,2021-05-20T05:44:00.000Z,2021-04-30,2021,4,April,30,Friday,17,2,5,18,24,null,20,null,Pending
ORD_0001366,CUST_005397,Delivered,2023-02-01T04:23:00.000Z,2023-02-01T23:23:00.000Z,2023-02-03T23:23:00.000Z,2023-02-13T04:23:00.000Z,2023-02-12T04:23:00.000Z,2023-02-01,2023,2,February,1,Wednesday,5,1,4,19,48,12,11,1,Delayed
ORD_0001367,CUST_000324,Delivered,2022-06-04T20:24:00.000Z,2022-06-05T10:24:00.000Z,2022-06-07T10:24:00.000Z,2022-06-14T20:24:00.000Z,2022-06-13T20:24:00.000Z,2022-06-04,2022,6,June,4,Saturday,22,2,20,14,48,10,9,1,Delayed
ORD_0001368,CUST_013345,Cancelled,2023-06-08T04:52:00.000Z,2023-06-08T13:52:00.000Z,2023-06-10T13:52:00.000Z,null,2023-06-27T04:52:00.000Z,2023-06-08,2023,6,June,8,Thursday,23,2,4,9,48,null,19,null,Pending
ORD_0001381,CUST_004880,Delivered,2022-09-05T02:58:00.000Z,2022-09-05T11:58:00.000Z,2022-09-08T11:58:00.000Z,2022-09-14T02:58:00.000Z,2022-09-19T02:58:00.000Z,2022-09-05,2022,9,September,5,Monday,36,3,2,9,72,9,14,-5,On Time
ORD_0001383,CUST_011747,Processing,2021-09-29T23:19:00.000Z,2021-09-30T11:19:00.000Z,2021-10-02T11:19:00.000Z,null,2021-10-13T23:19:00.000Z,2021-09-29,2021,9,September,29,Wednesday,39,3,23,12,48,null,14,null,Pending
ORD_0001415,CUST_008328,Invoiced,2022-07-26T18:18:00.000Z,2022-07-27T05:18:00.000Z,2022-07-28T05:18:00.000Z,null,2022-08-14T18:18:00.000Z,2022-07-26,2022,7,July,26,Tuesday,30,3,18,11,24,null,19,null,Pending
ORD_0001417,CUST_000433,Delivered,2022-08-01T17:37:00.000Z,2022-08-01T23:37:00.000Z,2022-08-03T23:37:00.000Z,2022-08-08T17:37:00.000Z,2022-08-13T17:37:00.000Z,2022-08-01,2022,8,August,1,Monday,31,3,17,6,48,7,12,-5,On Time
ORD_0001434,CUST_010554,Delivered,2021-10-15T06:43:00.000Z,2021-10-15T10:43:00.000Z,2021-10-17T10:43:00.000Z,2021-10-18T06:43:00.000Z,2021-10-23T06:43:00.000Z,2021-10-15,2021,10,October,15,Friday,41,4,6,4,48,3,8,-5,On Time
ORD_0001442,CUST_006338,Cancelled,2022-01-26T20:45:00.000Z,2022-01-27T06:45:00.000Z,2022-01-28T06:45:00.000Z,null,2022-02-04T20:45:00.000Z,2022-01-26,2022,1,January,26,Wednesday,4,1,20,10,24,null,9,null,Pending
ORD_0001456,CUST_014083,Delivered,2021-06-01T13:05:00.000Z,2021-06-02T03:05:00.000Z,2021-06-05T03:05:00.000Z,2021-06-09T13:05:00.000Z,2021-06-17T13:05:00.000Z,2021-06-01,2021,6,June,1,Tuesday,22,2,13,14,72,8,16,-8,On Time
