order_id,product_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,purchase_date,purchase_year,purchase_month,purchase_month_name,purchase_day,purchase_day_name,purchase_week,purchase_quarter,purchase_hour,approval_time_hours,carrier_time_hours,delivery_time_days,estimated_delivery_days,delivery_delay_days,delivery_status,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,customer_region,order_item_id,seller_id,shipping_limit_date,price,freight_value,gross_sales,shipping_cost,total_amount,shipping_percentage,shipping_category,price_category,product_category_name,product_name_length,product_description_length,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_volume_cm3,size_category,weight_category,shipping_type,payment_sequential,payment_type,payment_installments,payment_value,is_installment,payment_value_category,installment_category,net_sales,shipping_amount,total_sales,profit,order_value_segment,delivery_performance
ORD_0023812,PROD_001186,CUST_007631,Processing,2021-07-02T06:29:00.000Z,2021-07-02T23:29:00.000Z,2021-07-05T23:29:00.000Z,null,2021-07-21T06:29:00.000Z,2021-07-02,2021,7,July,2,Friday,26,3,6,17,72,null,19,null,Pending,UNIQ_007631,88895,Maceio,AL,Northeast,1,SELL_0094,2021-07-03T06:29:00.000Z,2392.33,62.88,2392.33,62.88,2455.21,2.63,High,Premium,Home_appliances,51,894,2,7326,76,29,70,154280,Large,Heavy,Special Handling,2,Voucher,1,92.24,No,Low Value,Single Payment,2392.33,62.88,2455.21,478.47,Premium,Delayed
ORD_0023818,PROD_002011,CUST_004767,Shipped,2021-12-28T04:46:00.000Z,2021-12-28T09:46:00.000Z,2021-12-31T09:46:00.000Z,null,2022-01-16T04:46:00.000Z,2021-12-28,2021,12,December,28,Tuesday,52,4,4,5,72,null,19,null,Pending,UNIQ_004767,63330,Teresina,PI,Northeast,1,SELL_0215,2021-12-29T04:46:00.000Z,1247.17,28.18,1247.17,28.18,1275.35,2.26,Medium,Premium,Computers,48,438,3,13288,57,40,62,141360,Large,Heavy,Special Handling,1,Credit_card,1,1938.23,No,Premium Value,Single Payment,1247.17,28.18,1275.35,249.43,Premium,Delayed
ORD_0023826,PROD_000651,CUST_006723,Delivered,2021-08-25T13:27:00.000Z,2021-08-26T05:27:00.000Z,2021-08-27T05:27:00.000Z,2021-09-05T13:27:00.000Z,2021-09-14T13:27:00.000Z,2021-08-25,2021,8,August,25,Wednesday,34,3,13,16,24,11,20,-9,On Time,UNIQ_006723,26420,Cuiaba,MT,Central-West,1,SELL_0369,2021-08-28T13:27:00.000Z,2111.32,39.81,2111.32,39.81,2151.13,1.89,Medium,Premium,Food,50,898,3,8141,23,12,76,20976,Large,Heavy,Special Handling,1,Credit_card,2,2894.54,Yes,Premium Value,Short Term EMI,2111.32,39.81,2151.13,422.26,Premium,On Time
ORD_0023831,PROD_000299,CUST_014740,Processing,2022-04-21T12:33:00.000Z,2022-04-22T06:33:00.000Z,2022-04-23T06:33:00.000Z,null,2022-05-05T12:33:00.000Z,2022-04-21,2022,4,April,21,Thursday,16,2,12,18,24,null,14,null,Pending,UNIQ_014740,20918,Aracaju,SE,Northeast,1,SELL_0407,2022-04-23T12:33:00.000Z,910.72,26.58,910.72,26.58,937.3,2.92,Medium,Premium,Furniture,27,631,2,769,21,39,24,19656,Large,Medium,Standard,1,Voucher,1,1883.44,No,Premium Value,Single Payment,910.72,26.58,937.3,182.14,High,Delayed
ORD_0023844,PROD_001624,CUST_003898,Processing,2022-01-23T20:02:00.000Z,2022-01-24T03:02:00.000Z,2022-01-27T03:02:00.000Z,null,2022-02-02T20:02:00.000Z,2022-01-23,2022,1,January,23,Sunday,3,1,20,7,72,null,10,null,Pending,UNIQ_003898,82851,Curitiba,PR,South,1,SELL_0075,2022-01-25T20:02:00.000Z,806.66,44.19,806.66,44.19,850.85,5.48,Medium,Premium,Computers,48,133,6,21293,28,11,69,21252,Large,Heavy,Special Handling,1,Credit_card,2,33.51,Yes,Low Value,Short Term EMI,806.66,44.19,850.85,161.33,High,Delayed
ORD_0023855,PROD_002881,CUST_001276,Cancelled,2022-06-24T14:48:00.000Z,2022-06-24T23:48:00.000Z,2022-06-26T23:48:00.000Z,null,2022-07-05T14:48:00.000Z,2022-06-24,2022,6,June,24,Friday,25,2,14,9,48,null,11,null,Pending,UNIQ_001276,33590,Teresina,PI,Northeast,1,SELL_0451,2022-06-26T14:48:00.000Z,1744.59,71.38,1744.59,71.38,1815.97,4.09,High,Premium,Toys,26,204,6,29202,91,9,40,32760,Large,Heavy,Special Handling,1,Credit_card,3,1221.62,Yes,Premium Value,Short Term EMI,1744.59,71.38,1815.97,348.92,Premium,Delayed
ORD_0023863,PROD_001834,CUST_007067,Delivered,2022-09-19T16:22:00.000Z,2022-09-20T06:22:00.000Z,2022-09-22T06:22:00.000Z,2022-09-30T16:22:00.000Z,2022-10-03T16:22:00.000Z,2022-09-19,2022,9,September,19,Monday,38,3,16,14,48,11,14,-3,On Time,UNIQ_007067,20855,Fortaleza,CE,Northeast,1,SELL_0495,2022-09-20T16:22:00.000Z,1809.77,28.79,1809.77,28.79,1838.56,1.59,Medium,Premium,Beauty,59,694,6,10289,14,16,34,7616,Medium,Heavy,Special Handling,1,Credit_card,1,1019.71,No,Premium Value,Single Payment,1809.77,28.79,1838.56,361.95,Premium,On Time
ORD_0023880,PROD_000378,CUST_005014,Delivered,2022-01-08T08:03:00.000Z,2022-01-08T22:03:00.000Z,2022-01-11T22:03:00.000Z,2022-01-14T08:03:00.000Z,2022-01-20T08:03:00.000Z,2022-01-08,2022,1,January,8,Saturday,1,1,8,14,72,6,12,-6,On Time,UNIQ_005014,87003,Belem,PA,North,2,SELL_0466,2022-01-10T08:03:00.000Z,1660.64,62.89,1660.64,62.89,1723.53,3.79,High,Premium,Furniture,41,418,1,4547,43,16,65,44720,Large,Heavy,Standard,1,Credit_card,1,2139.75,No,Premium Value,Single Payment,1660.64,62.89,1723.53,332.13,Premium,On Time
ORD_0023909,PROD_000437,CUST_003108,Shipped,2022-07-06T09:20:00.000Z,2022-07-06T11:20:00.000Z,2022-07-09T11:20:00.000Z,null,2022-07-13T09:20:00.000Z,2022-07-06,2022,7,July,6,Wednesday,27,3,9,2,72,null,7,null,Pending,UNIQ_003108,36066,Curitiba,PR,South,1,SELL_0469,2022-07-07T09:20:00.000Z,454.21,46.76,454.21,46.76,500.97,10.29,Medium,Standard,Toys,59,926,5,1996,83,38,48,151392,Large,Medium,Standard,1,Voucher,6,2307.79,Yes,Premium Value,Medium Term EMI,454.21,46.76,500.97,90.84,High,Delayed
ORD_0023916,PROD_000858,CUST_000474,Cancelled,2022-07-12T01:56:00.000Z,2022-07-12T15:56:00.000Z,2022-07-14T15:56:00.000Z,null,2022-07-23T01:56:00.000Z,2022-07-12,2022,7,July,12,Tuesday,28,3,1,14,48,null,11,null,Pending,UNIQ_000474,13390,Porto Alegre,RS,South,1,SELL_0071,2022-07-15T01:56:00.000Z,1195.37,7.26,1195.37,7.26,1202.63,0.61,Low,Premium,Home_appliances,24,890,5,18022,27,13,12,4212,Medium,Heavy,Special Handling,1,Credit_card,1,2654.04,No,Premium Value,Single Payment,1195.37,7.26,1202.63,239.07,Premium,Delayed
ORD_0023930,PROD_002593,CUST_003908,Delivered,2022-12-12T17:53:00.000Z,2022-12-13T06:53:00.000Z,2022-12-16T06:53:00.000Z,2022-12-24T17:53:00.000Z,2022-12-25T17:53:00.000Z,2022-12-12,2022,12,December,12,Monday,50,4,17,13,72,12,13,-1,On Time,UNIQ_003908,30188,Sao Paulo,SP,Southeast,1,SELL_0132,2022-12-15T17:53:00.000Z,1825.7,21.52,1825.7,21.52,1847.22,1.18,Medium,Premium,Music,52,130,4,2896,94,41,14,53956,Large,Heavy,Standard,1,Voucher,1,1827.28,No,Premium Value,Single Payment,1825.7,21.52,1847.22,365.14,Premium,On Time
ORD_0023937,PROD_002412,CUST_008720,Shipped,2022-10-03T09:49:00.000Z,2022-10-03T14:49:00.000Z,2022-10-05T14:49:00.000Z,null,2022-10-11T09:49:00.000Z,2022-10-03,2022,10,October,3,Monday,40,4,9,5,48,null,8,null,Pending,UNIQ_008720,68471,Manaus,AM,North,1,SELL_0281,2022-10-04T09:49:00.000Z,1997.44,61.02,1997.44,61.02,2058.46,3.05,High,Premium,Furniture,51,274,1,2044,88,8,71,49984,Large,Heavy,Standard,1,Boleto,1,1015.35,No,Premium Value,Single Payment,1997.44,61.02,2058.46,399.49,Premium,Delayed
ORD_0023949,PROD_001625,CUST_005955,Delivered,2021-01-06T19:02:00.000Z,2021-01-07T12:02:00.000Z,2021-01-08T12:02:00.000Z,2021-01-12T19:02:00.000Z,2021-01-25T19:02:00.000Z,2021-01-06,2021,1,January,6,Wednesday,1,1,19,17,24,6,19,-13,On Time,UNIQ_005955,19077,Fortaleza,CE,Northeast,2,SELL_0359,2021-01-09T19:02:00.000Z,2421.75,37.97,2421.75,37.97,2459.72,1.57,Medium,Premium,Electronics,67,376,4,2114,24,16,53,20352,Large,Heavy,Standard,1,Credit_card,1,1873.73,No,Premium Value,Single Payment,2421.75,37.97,2459.72,484.35,Premium,On Time
ORD_0023966,PROD_002997,CUST_003609,Processing,2022-02-06T01:56:00.000Z,2022-02-06T14:56:00.000Z,2022-02-09T14:56:00.000Z,null,2022-02-15T01:56:00.000Z,2022-02-06,2022,2,February,6,Sunday,5,1,1,13,72,null,9,null,Pending,UNIQ_003609,70245,Belo Horizonte,MG,Southeast,1,SELL_0224,2022-02-09T01:56:00.000Z,1640.06,57.11,1640.06,57.11,1697.17,3.48,High,Premium,Home_appliances,33,687,3,27202,34,40,36,48960,Large,Heavy,Special Handling,1,Credit_card,1,1258.63,No,Premium Value,Single Payment,1640.06,57.11,1697.17,328.01,Premium,Delayed
ORD_0023995,PROD_002524,CUST_001734,Cancelled,2021-08-21T07:12:00.000Z,2021-08-21T16:12:00.000Z,2021-08-22T16:12:00.000Z,null,2021-08-29T07:12:00.000Z,2021-08-21,2021,8,August,21,Saturday,33,3,7,9,24,null,8,null,Pending,UNIQ_001734,30012,Porto Velho,RO,North,1,SELL_0337,2021-08-22T07:12:00.000Z,2045.2,61.54,2045.2,61.54,2106.74,3.01,High,Premium,Toys,51,971,5,20800,22,18,12,4752,Medium,Heavy,Special Handling,1,Debit_card,1,157.51,No,Medium Value,Single Payment,2045.2,61.54,2106.74,409.04,Premium,Delayed
ORD_0023997,PROD_001915,CUST_007115,Delivered,2021-08-08T07:50:00.000Z,2021-08-08T13:50:00.000Z,2021-08-10T13:50:00.000Z,2021-08-15T07:50:00.000Z,2021-08-21T07:50:00.000Z,2021-08-08,2021,8,August,8,Sunday,31,3,7,6,48,7,13,-6,On Time,UNIQ_007115,94125,Florianopolis,SC,South,1,SELL_0424,2021-08-11T07:50:00.000Z,856.41,16.84,856.41,16.84,873.25,1.97,Low,Premium,Home_appliances,24,258,2,259,13,40,53,27560,Large,Light,Standard,1,Credit_card,1,2877.87,No,Premium Value,Single Payment,856.41,16.84,873.25,171.28,High,On Time
ORD_0024016,PROD_002927,CUST_008847,Delivered,2023-04-08T14:29:00.000Z,2023-04-09T09:29:00.000Z,2023-04-11T09:29:00.000Z,2023-04-15T14:29:00.000Z,2023-04-26T14:29:00.000Z,2023-04-08,2023,4,April,8,Saturday,14,2,14,19,48,7,18,-11,On Time,UNIQ_008847,89123,Porto Velho,RO,North,1,SELL_0258,2023-04-10T14:29:00.000Z,1322.71,79.15,1322.71,79.15,1401.86,5.98,High,Premium,Beauty,22,457,6,20715,78,8,59,36816,Large,Heavy,Special Handling,1,Voucher,3,1350.94,Yes,Premium Value,Short Term EMI,1322.71,79.15,1401.86,264.54,Premium,On Time
ORD_0024018,PROD_001461,CUST_002526,Delivered,2021-03-01T13:36:00.000Z,2021-03-02T12:36:00.000Z,2021-03-04T12:36:00.000Z,2021-03-08T13:36:00.000Z,2021-03-11T13:36:00.000Z,2021-03-01,2021,3,March,1,Monday,9,1,13,23,48,7,10,-3,On Time,UNIQ_002526,76900,Aracaju,SE,Northeast,1,SELL_0329,2021-03-04T13:36:00.000Z,810.01,19.73,810.01,19.73,829.74,2.44,Low,Premium,Food,66,379,6,27354,77,44,60,203280,Large,Heavy,Special Handling,1,Debit_card,6,2614.99,Yes,Premium Value,Medium Term EMI,810.01,19.73,829.74,162,High,On Time
ORD_0024038,PROD_000752,CUST_002159,Processing,2022-03-24T15:52:00.000Z,2022-03-25T10:52:00.000Z,2022-03-26T10:52:00.000Z,null,2022-04-09T15:52:00.000Z,2022-03-24,2022,3,March,24,Thursday,12,1,15,19,24,null,16,null,Pending,UNIQ_002159,45851,Campo Grande,MS,Central-West,1,SELL_0029,2022-03-27T15:52:00.000Z,2331.91,55.22,2331.91,55.22,2387.13,2.37,High,Premium,Home_appliances,53,135,1,15801,29,50,72,104400,Large,Heavy,Special Handling,1,Credit_card,2,2205.48,Yes,Premium Value,Short Term EMI,2331.91,55.22,2387.13,466.38,Premium,Delayed
ORD_0024050,PROD_001861,CUST_006792,Processing,2022-01-18T14:48:00.000Z,2022-01-19T06:48:00.000Z,2022-01-20T06:48:00.000Z,null,2022-02-01T14:48:00.000Z,2022-01-18,2022,1,January,18,Tuesday,3,1,14,16,24,null,14,null,Pending,UNIQ_006792,10873,Manaus,AM,North,1,SELL_0234,2022-01-19T14:48:00.000Z,613.66,34.49,613.66,34.49,648.15,5.62,Medium,Premium,Computers,21,265,2,19751,36,30,26,28080,Large,Heavy,Special Handling,1,Voucher,3,940.54,Yes,High Value,Short Term EMI,613.66,34.49,648.15,122.73,High,Delayed
ORD_0024054,PROD_001525,CUST_002754,Cancelled,2021-05-06T06:14:00.000Z,2021-05-06T11:14:00.000Z,2021-05-08T11:14:00.000Z,null,2021-05-25T06:14:00.000Z,2021-05-06,2021,5,May,6,Thursday,18,2,6,5,48,null,19,null,Pending,UNIQ_002754,65567,Joao Pessoa,PB,Northeast,1,SELL_0220,2021-05-07T06:14:00.000Z,213.59,51.69,213.59,51.69,265.28,24.2,High,Standard,Computers,41,127,4,27974,62,43,56,149296,Large,Heavy,Special Handling,1,Boleto,2,234.5,Yes,Medium Value,Short Term EMI,213.59,51.69,265.28,42.72,Medium,Delayed
ORD_0024075,PROD_001950,CUST_009047,Delivered,2023-04-24T15:28:00.000Z,2023-04-25T11:28:00.000Z,2023-04-27T11:28:00.000Z,2023-04-29T15:28:00.000Z,2023-05-10T15:28:00.000Z,2023-04-24,2023,4,April,24,Monday,17,2,15,20,48,5,16,-11,On Time,UNIQ_009047,83212,Cuiaba,MT,Central-West,1,SELL_0288,2023-04-27T15:28:00.000Z,373.1,20.74,373.1,20.74,393.84,5.56,Medium,Standard,Books,58,274,5,27194,78,34,39,103428,Large,Heavy,Special Handling,1,Credit_card,6,1161.65,Yes,Premium Value,Medium Term EMI,373.1,20.74,393.84,74.62,Medium,On Time
ORD_0024101,PROD_002302,CUST_001435,Invoiced,2021-10-24T07:50:00.000Z,2021-10-25T03:50:00.000Z,2021-10-27T03:50:00.000Z,null,2021-11-06T07:50:00.000Z,2021-10-24,2021,10,October,24,Sunday,42,4,7,20,48,null,13,null,Pending,UNIQ_001435,19963,Recife,PE,Northeast,1,SELL_0216,2021-10-25T07:50:00.000Z,1961.72,57.99,1961.72,57.99,2019.71,2.96,High,Premium,Garden,22,677,3,16997,16,24,11,4224,Medium,Heavy,Special Handling,1,Debit_card,6,1271.95,Yes,Premium Value,Medium Term EMI,1961.72,57.99,2019.71,392.34,Premium,Delayed
ORD_0024113,PROD_001406,CUST_001791,Cancelled,2022-08-16T10:27:00.000Z,2022-08-17T10:27:00.000Z,2022-08-20T10:27:00.000Z,null,2022-08-27T10:27:00.000Z,2022-08-16,2022,8,August,16,Tuesday,33,3,10,24,72,null,11,null,Pending,UNIQ_001791,41795,Porto Velho,RO,North,1,SELL_0231,2022-08-17T10:27:00.000Z,753,9.38,753,9.38,762.38,1.25,Low,Premium,Fashion,30,271,2,7607,87,25,43,93525,Large,Heavy,Special Handling,1,Credit_card,6,2014.53,Yes,Premium Value,Medium Term EMI,753,9.38,762.38,150.6,High,Delayed
ORD_0024122,PROD_002835,CUST_004714,Processing,2021-02-01T02:23:00.000Z,2021-02-01T23:23:00.000Z,2021-02-04T23:23:00.000Z,null,2021-02-18T02:23:00.000Z,2021-02-01,2021,2,February,1,Monday,5,1,2,21,72,null,17,null,Pending,UNIQ_004714,93252,Goiania,GO,Central-West,2,SELL_0006,2021-02-03T02:23:00.000Z,536.16,52.43,536.16,52.43,588.59,9.78,High,Premium,Sports,37,880,6,5753,48,47,18,40608,Large,Heavy,Special Handling,1,Credit_card,1,1594.14,No,Premium Value,Single Payment,536.16,52.43,588.59,107.23,High,Delayed
ORD_0024159,PROD_001548,CUST_012713,Cancelled,2021-12-22T02:16:00.000Z,2021-12-22T08:16:00.000Z,2021-12-25T08:16:00.000Z,null,2022-01-06T02:16:00.000Z,2021-12-22,2021,12,December,22,Wednesday,51,4,2,6,72,null,15,null,Pending,UNIQ_012713,66615,Natal,RN,Northeast,1,SELL_0319,2021-12-24T02:16:00.000Z,1500.37,78.15,1500.37,78.15,1578.52,5.21,High,Premium,Automotive,34,328,4,18318,59,7,41,16933,Large,Heavy,Special Handling,1,Credit_card,6,972.11,Yes,High Value,Medium Term EMI,1500.37,78.15,1578.52,300.07,Premium,Delayed
ORD_0024160,PROD_000563,CUST_006632,Delivered,2021-04-27T09:02:00.000Z,2021-04-27T10:02:00.000Z,2021-04-30T10:02:00.000Z,2021-04-30T09:02:00.000Z,2021-05-17T09:02:00.000Z,2021-04-27,2021,4,April,27,Tuesday,17,2,9,1,72,3,20,-17,On Time,UNIQ_006632,11990,Fortaleza,CE,Northeast,1,SELL_0240,2021-04-29T09:02:00.000Z,1368.56,48.62,1368.56,48.62,1417.18,3.55,Medium,Premium,Office,53,708,4,1590,72,8,68,39168,Large,Medium,Standard,1,Boleto,1,2657.27,No,Premium Value,Single Payment,1368.56,48.62,1417.18,273.71,Premium,On Time
ORD_0024163,PROD_000414,CUST_002220,Delivered,2022-10-09T03:20:00.000Z,2022-10-10T02:20:00.000Z,2022-10-11T02:20:00.000Z,2022-10-16T03:20:00.000Z,2022-10-26T03:20:00.000Z,2022-10-09,2022,10,October,9,Sunday,40,4,3,23,24,7,17,-10,On Time,UNIQ_002220,81845,Rio De Janeiro,RJ,Southeast,1,SELL_0414,2022-10-10T03:20:00.000Z,1215.15,34.82,1215.15,34.82,1249.97,2.87,Medium,Premium,Music,40,182,1,18044,23,48,50,55200,Large,Heavy,Special Handling,1,Credit_card,1,444.94,No,Medium Value,Single Payment,1215.15,34.82,1249.97,243.03,Premium,On Time
ORD_0024170,PROD_001889,CUST_009851,Delivered,2021-04-19T01:04:00.000Z,2021-04-19T07:04:00.000Z,2021-04-20T07:04:00.000Z,2021-04-22T01:04:00.000Z,2021-05-07T01:04:00.000Z,2021-04-19,2021,4,April,19,Monday,16,2,1,6,24,3,18,-15,On Time,UNIQ_009851,90201,Manaus,AM,North,1,SELL_0081,2021-04-21T01:04:00.000Z,966.59,21.13,966.59,21.13,987.72,2.19,Medium,Premium,Electronics,70,544,1,29132,87,23,18,36018,Large,Heavy,Special Handling,1,Credit_card,1,532.17,No,High Value,Single Payment,966.59,21.13,987.72,193.32,High,On Time
ORD_0024181,PROD_001090,CUST_002529,Processing,2022-04-14T00:55:00.000Z,2022-04-14T02:55:00.000Z,2022-04-15T02:55:00.000Z,null,2022-04-27T00:55:00.000Z,2022-04-14,2022,4,April,14,Thursday,15,2,0,2,24,null,13,null,Pending,UNIQ_002529,96858,Sao Paulo,SP,Southeast,1,SELL_0475,2022-04-15T00:55:00.000Z,2318.56,49.19,2318.56,49.19,2367.75,2.12,Medium,Premium,Toys,33,447,5,11780,100,42,70,294000,Large,Heavy,Special Handling,1,Credit_card,3,2716.93,Yes,Premium Value,Short Term EMI,2318.56,49.19,2367.75,463.71,Premium,Delayed
ORD_0024186,PROD_000024,CUST_003480,Cancelled,2022-09-28T19:43:00.000Z,2022-09-29T00:43:00.000Z,2022-10-01T00:43:00.000Z,null,2022-10-16T19:43:00.000Z,2022-09-28,2022,9,September,28,Wednesday,39,3,19,5,48,null,18,null,Pending,UNIQ_003480,89963,Aracaju,SE,Northeast,1,SELL_0017,2022-09-29T19:43:00.000Z,2328.31,5.06,2328.31,5.06,2333.37,0.22,Low,Premium,Fashion,51,402,2,19768,27,13,13,4563,Medium,Heavy,Special Handling,1,Debit_card,6,316.79,Yes,Medium Value,Medium Term EMI,2328.31,5.06,2333.37,465.66,Premium,Delayed
ORD_0024190,PROD_000368,CUST_004798,Processing,2022-01-14T16:41:00.000Z,2022-01-15T07:41:00.000Z,2022-01-18T07:41:00.000Z,null,2022-01-30T16:41:00.000Z,2022-01-14,2022,1,January,14,Friday,2,1,16,15,72,null,16,null,Pending,UNIQ_004798,51062,Natal,RN,Northeast,2,SELL_0390,2022-01-16T16:41:00.000Z,585.57,26.85,585.57,26.85,612.42,4.59,Medium,Premium,Automotive,57,364,4,637,62,49,23,69874,Large,Medium,Standard,1,Debit_card,12,450.13,Yes,Medium Value,Long Term EMI,585.57,26.85,612.42,117.11,High,Delayed
ORD_0024195,PROD_000928,CUST_003202,Delivered,2022-10-17T02:12:00.000Z,2022-10-17T03:12:00.000Z,2022-10-20T03:12:00.000Z,2022-10-27T02:12:00.000Z,2022-11-05T02:12:00.000Z,2022-10-17,2022,10,October,17,Monday,42,4,2,1,72,10,19,-9,On Time,UNIQ_003202,33445,Sao Paulo,SP,Southeast,1,SELL_0355,2022-10-19T02:12:00.000Z,569.95,73.22,569.95,73.22,643.17,12.85,High,Premium,Music,36,432,6,3510,21,29,10,6090,Medium,Heavy,Standard,1,Credit_card,12,2019.09,Yes,Premium Value,Long Term EMI,569.95,73.22,643.17,113.99,High,On Time
ORD_0024202,PROD_001081,CUST_005542,Delivered,2022-12-18T17:19:00.000Z,2022-12-19T00:19:00.000Z,2022-12-21T00:19:00.000Z,2022-12-25T17:19:00.000Z,2023-01-02T17:19:00.000Z,2022-12-18,2022,12,December,18,Sunday,50,4,17,7,48,7,15,-8,On Time,UNIQ_005542,49105,Goiania,GO,Central-West,1,SELL_0007,2022-12-20T17:19:00.000Z,361.17,52.49,361.17,52.49,413.66,14.53,High,Standard,Sports,67,263,1,6915,65,29,76,143260,Large,Heavy,Special Handling,1,Credit_card,1,1125.06,No,Premium Value,Single Payment,361.17,52.49,413.66,72.23,Medium,On Time
ORD_0024204,PROD_002057,CUST_004891,Delivered,2023-06-16T17:11:00.000Z,2023-06-17T05:11:00.000Z,2023-06-18T05:11:00.000Z,2023-07-06T17:11:00.000Z,2023-07-04T17:11:00.000Z,2023-06-16,2023,6,June,16,Friday,24,2,17,12,24,20,18,2,Delayed,UNIQ_004891,51674,Florianopolis,SC,South,2,SELL_0477,2023-06-19T17:11:00.000Z,571.76,55.89,571.76,55.89,627.65,9.78,High,Premium,Sports,57,201,3,5077,37,9,34,11322,Large,Heavy,Special Handling,1,Credit_card,6,1604.11,Yes,Premium Value,Medium Term EMI,571.76,55.89,627.65,114.35,High,Delayed
ORD_0024205,PROD_001493,CUST_012334,Cancelled,2021-09-14T07:03:00.000Z,2021-09-14T21:03:00.000Z,2021-09-17T21:03:00.000Z,null,2021-10-01T07:03:00.000Z,2021-09-14,2021,9,September,14,Tuesday,37,3,7,14,72,null,17,null,Pending,UNIQ_012334,78599,Natal,RN,Northeast,1,SELL_0283,2021-09-16T07:03:00.000Z,1253.11,58.69,1253.11,58.69,1311.8,4.68,High,Premium,Food,69,459,4,7081,65,26,46,77740,Large,Heavy,Special Handling,1,Debit_card,12,1909.82,Yes,Premium Value,Long Term EMI,1253.11,58.69,1311.8,250.62,Premium,Delayed
ORD_0024219,PROD_001301,CUST_003208,Processing,2022-10-29T19:32:00.000Z,2022-10-30T10:32:00.000Z,2022-11-01T10:32:00.000Z,null,2022-11-12T19:32:00.000Z,2022-10-29,2022,10,October,29,Saturday,43,4,19,15,48,null,14,null,Pending,UNIQ_003208,24963,Belo Horizonte,MG,Southeast,1,SELL_0446,2022-10-30T19:32:00.000Z,2462.53,13.56,2462.53,13.56,2476.09,0.55,Low,Premium,Beauty,45,921,5,21064,31,21,38,24738,Large,Heavy,Special Handling,1,Credit_card,1,577.85,No,High Value,Single Payment,2462.53,13.56,2476.09,492.51,Premium,Delayed
ORD_0024222,PROD_002245,CUST_002354,Delivered,2022-02-04T01:20:00.000Z,2022-02-04T23:20:00.000Z,2022-02-07T23:20:00.000Z,2022-02-18T01:20:00.000Z,2022-02-24T01:20:00.000Z,2022-02-04,2022,2,February,4,Friday,5,1,1,22,72,14,20,-6,On Time,UNIQ_002354,47477,Maceio,AL,Northeast,1,SELL_0313,2022-02-05T01:20:00.000Z,2197.12,16.49,2197.12,16.49,2213.61,0.75,Low,Premium,Garden,23,366,6,6813,59,41,33,79827,Large,Heavy,Special Handling,1,Boleto,3,358.16,Yes,Medium Value,Short Term EMI,2197.12,16.49,2213.61,439.42,Premium,On Time
ORD_0024253,PROD_000830,CUST_013345,Delivered,2021-09-30T02:59:00.000Z,2021-09-30T03:59:00.000Z,2021-10-01T03:59:00.000Z,2021-10-09T02:59:00.000Z,2021-10-14T02:59:00.000Z,2021-09-30,2021,9,September,30,Thursday,39,3,2,1,24,9,14,-5,On Time,UNIQ_013345,87579,Belo Horizonte,MG,Southeast,1,SELL_0023,2021-10-03T02:59:00.000Z,1179.07,9.68,1179.07,9.68,1188.75,0.82,Low,Premium,Office,34,468,2,29816,10,8,49,3920,Medium,Heavy,Special Handling,2,Debit_card,1,39.42,No,Low Value,Single Payment,1179.07,9.68,1188.75,235.81,Premium,On Time
ORD_0024257,PROD_000797,CUST_010572,Delivered,2021-03-16T15:34:00.000Z,2021-03-16T16:34:00.000Z,2021-03-19T16:34:00.000Z,2021-03-19T15:34:00.000Z,2021-03-25T15:34:00.000Z,2021-03-16,2021,3,March,16,Tuesday,11,1,15,1,72,3,9,-6,On Time,UNIQ_010572,46073,Teresina,PI,Northeast,3,SELL_0213,2021-03-18T15:34:00.000Z,513.43,10.13,513.43,10.13,523.56,1.97,Low,Premium,Music,26,934,5,26453,88,13,50,57200,Large,Heavy,Special Handling,2,Credit_card,1,97.51,No,Low Value,Single Payment,513.43,10.13,523.56,102.69,High,On Time
ORD_0024263,PROD_002090,CUST_009013,Cancelled,2022-03-30T14:38:00.000Z,2022-03-31T14:38:00.000Z,2022-04-01T14:38:00.000Z,null,2022-04-17T14:38:00.000Z,2022-03-30,2022,3,March,30,Wednesday,13,1,14,24,24,null,18,null,Pending,UNIQ_009013,47345,Goiania,GO,Central-West,1,SELL_0496,2022-04-01T14:38:00.000Z,175.46,66.51,175.46,66.51,241.97,37.91,High,Standard,Beauty,62,401,1,11232,75,19,51,72675,Large,Heavy,Special Handling,1,Boleto,3,178.16,Yes,Medium Value,Short Term EMI,175.46,66.51,241.97,35.09,Medium,Delayed
ORD_0024304,PROD_002804,CUST_004667,Delivered,2022-11-05T03:30:00.000Z,2022-11-05T11:30:00.000Z,2022-11-08T11:30:00.000Z,2022-11-19T03:30:00.000Z,2022-11-25T03:30:00.000Z,2022-11-05,2022,11,November,5,Saturday,44,4,3,8,72,14,20,-6,On Time,UNIQ_004667,22942,Natal,RN,Northeast,1,SELL_0353,2022-11-07T03:30:00.000Z,1088.22,9.26,1088.22,9.26,1097.48,0.85,Low,Premium,Garden,56,312,1,12805,45,13,59,34515,Large,Heavy,Special Handling,2,Boleto,12,19.51,Yes,Low Value,Long Term EMI,1088.22,9.26,1097.48,217.64,Premium,On Time
